noise_case,episode,seed,zero_rms_ee,sac_rms_ee,zero_rms_ee_measured,sac_rms_ee_measured,zero_final_ee,sac_final_ee,zero_final_ee_measured,sac_final_ee_measured,zero_rms_hf,sac_rms_hf,zero_smooth,sac_smooth,zero_sat,sac_sat,zero_lim,sac_lim,zero_ncon,sac_ncon,delta_rms_ee,delta_final_ee,delta_rms_hf,delta_sat,delta_lim
sensor_noise_only,22,30022,0.006828513301879009,0.004522273983971234,0.006898784237336358,0.004622982279008644,0.001182617150293272,0.001562047988614792,0.0016891231244748055,0.002009268831533445,0.0006596914167291993,0.0005904571583627342,0.015271938659375194,0.01291672576222961,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023062393179077755,0.0003794308383215201,-6.92342583664651e-05,0.0,0.0
sensor_noise_only,23,30023,0.007043430836453024,0.004744281489574587,0.007046556318841852,0.004765424536851335,0.0013896368667814698,0.0007001703660145912,0.0022910499875636726,0.0015548487180545966,0.0006856091614762806,0.0006480690806005056,0.015921904330721166,0.012500721014217593,0.0,0.0,0.0,0.0,0.0,0.0,-0.002299149346878437,-0.0006894665007668786,-3.754008087577501e-05,0.0,0.0
sensor_noise_only,24,30024,0.007330793224694417,0.005033881589588085,0.007395011334653168,0.005130207867318562,0.001544590754389754,0.0008475018824904387,0.0018642448340652773,0.0011796736127915536,0.0006831275732702734,0.0007186088943898267,0.01659235117278668,0.013342984328618766,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022969116351063317,-0.0006970888718993153,3.5481321119553225e-05,0.0,0.0
sensor_noise_only,25,30025,0.007085946160000647,0.004585722453469398,0.0071403035978810135,0.004666093964122246,0.0021593206249017603,0.0018148544458269204,0.0026067857129203923,0.0025438733430100755,0.0006841427209374527,0.0006003664695510392,0.016826266345245096,0.013608815216417339,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025002237065312495,-0.0003444661790748399,-8.377625138641356e-05,0.0,0.0
sensor_noise_only,26,30026,0.007068110906642972,0.004540851417187811,0.007140076760530922,0.004646111291551378,0.0011399868686615573,0.0007487688824279555,0.00046973141230044946,0.001094752470556411,0.0006715624374382499,0.0005906804193773616,0.015540859172903269,0.012056302605363771,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025272594894551617,-0.00039121798623360186,-8.088201806088829e-05,0.0,0.0
sensor_noise_only,27,30027,0.007273974517716919,0.004868737914837444,0.007324021902046039,0.004946469146230092,0.0012106930156376553,0.00041407135054762593,0.0014180155062066754,0.0009449414229508976,0.0007017086749236234,0.0006258540928731693,0.016053169987007364,0.01237377181254717,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024052366028794745,-0.0007966216650900295,-7.585458205045404e-05,0.0,0.0
sensor_noise_only,28,30028,0.006746708408080895,0.004246034000909112,0.006829064447841939,0.004347391638859148,0.0012038040643573057,0.0010828931492944144,0.0016486753043302264,0.0020277259886392427,0.000654900623295895,0.000619501645358497,0.015273624690790959,0.012149184288541186,0.0,0.0,0.0,0.0,0.0,0.0,-0.002500674407171783,-0.00012091091506289124,-3.5398977937398015e-05,0.0,0.0
sensor_noise_only,29,30029,0.00619878194125761,0.0037499354380388958,0.006245367574686084,0.003821459368545462,0.001198202945230185,0.0016867064645837294,0.000260136908777347,0.0011101313400156826,0.0006252737011036727,0.0006218753061848457,0.014266775967933555,0.011987534965803135,0.0,0.0,0.0,0.0,0.0,0.0,-0.002448846503218714,0.0004885035193535445,-3.3983949188269667e-06,0.0,0.0
sensor_noise_only,30,30030,0.006565198914057919,0.004122749749797502,0.006575410936624118,0.004160283840204127,0.001673156191525368,0.0008787272306384329,0.0018581662503284694,0.001141179952649601,0.0006429075636775688,0.0007033016688475084,0.015371398653239575,0.011908360874146234,0.0,0.0,0.0,0.0,0.0,0.0,-0.002442449164260417,-0.000794428960886935,6.039410516993967e-05,0.0,0.0
sensor_noise_only,31,30031,0.006853712392732539,0.00433949518600777,0.0069399083414669275,0.004443175839610085,0.001429826441748257,0.001011916140847603,0.0011093634348941577,0.0014352942841183121,0.0006507174238458974,0.0005847177986346416,0.015498785733344483,0.012127425553004785,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025142172067247693,-0.00041791030090065407,-6.599962521125578e-05,0.0,0.0
sensor_noise_only,32,30032,0.006763401044546808,0.004356159371840412,0.006798058912864748,0.004419460544480216,0.0013811693050339283,0.0007820730577808449,0.0010956953672987138,0.0007108813082594486,0.0006645202651708782,0.0006750713749803199,0.015493359210025402,0.012221555291772768,0.0,0.0,0.0,0.0,0.0,0.0,-0.002407241672706396,-0.0005990962472530834,1.0551109809441624e-05,0.0,0.0
sensor_noise_only,33,30033,0.006667244753738854,0.004100290966918151,0.006704628363713218,0.004178634973622842,0.0008936240841093688,0.0009138820977292132,0.00034118940309824894,0.0005431523604634854,0.0006551197538482974,0.0006319285696601545,0.014557682786095004,0.011730972556791354,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025669537868207026,2.0258013619844396e-05,-2.3191184188142916e-05,0.0,0.0
sensor_noise_only,34,30034,0.007133031134387556,0.004864220396734252,0.007147682554881405,0.004904164951406952,0.0014274054221137128,0.0003331872238594157,0.0014578404408838576,0.0003723798932312686,0.0006753521839856674,0.0006699008352721766,0.01608489596147271,0.012414352864335856,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022688107376533043,-0.0010942181982542972,-5.451348713490767e-06,0.0,0.0
sensor_noise_only,35,30035,0.006601091019630696,0.004217153672619894,0.006671790530029627,0.004325924329769554,0.001373942759826762,0.0005551829955291863,0.0023375904243172715,0.0019561253012096973,0.0006569060382292033,0.0006714941501069959,0.015260376250209259,0.011556931239738069,0.0,0.0,0.0,0.0,0.0,0.0,-0.002383937347010802,-0.0008187597642975757,1.458811187779257e-05,0.0,0.0
sensor_noise_only,36,30036,0.007015722655219249,0.004621487405873787,0.007080730655297671,0.004706714332349073,0.001252727125021418,0.0004748730858036471,0.0021074216996516243,0.0008331676729619214,0.0007079678648616111,0.0008113804463504772,0.01564380134136708,0.01222564147306547,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023942352493454616,-0.0007778540392177709,0.00010341258148886606,0.0,0.0
sensor_noise_only,37,30037,0.006987792087445024,0.004679124602638059,0.007050093357468268,0.004775114204967323,0.0011139217008095783,0.0013462379628899073,0.0008846676931602341,0.0017088384065757844,0.0006756343920137391,0.0006480065167062221,0.015517790795430995,0.012822479863721455,0.0,0.0,0.0,0.0,0.0,0.0,-0.002308667484806965,0.000232316262080329,-2.7627875307517018e-05,0.0,0.0
sensor_noise_only,38,30038,0.006825392736420128,0.004331355407035846,0.006887280754616058,0.004410768848423504,0.0009560840813897469,0.0011819735481600363,0.0009883596656652992,0.0017320190784407678,0.0006486267034171734,0.0005991982259992318,0.015050788747124807,0.012299037406291013,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024940373293842813,0.00022588946677028936,-4.942847741794157e-05,0.0,0.0
sensor_noise_only,39,30039,0.006354197545259282,0.0038646435449006815,0.006449545659635245,0.003991740304664458,0.0012037484972148426,0.0005817001413299172,0.0013361600450183138,0.0008799017651278604,0.0006335904770628693,0.0005924098393574553,0.014557171973344489,0.010908894471819013,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024895540003586005,-0.0006220483558849254,-4.118063770541401e-05,0.0,0.0
sensor_noise_only,40,30040,0.007157228202539143,0.00461281941342444,0.007214168524492973,0.004695327154205237,0.0015841970366237896,0.0007790903912101849,0.001888867809402676,0.001269498928258295,0.0006828576086184941,0.0005714984700908269,0.016242704528243196,0.012347693143725998,0.0,0.0,0.0,0.0,0.0,0.0,-0.002544408789114703,-0.0008051066454136047,-0.0001113591385276672,0.0,0.0
sensor_noise_only,41,30041,0.006175179411935154,0.0035981276872815385,0.006278174201807849,0.0037378482365850634,0.0013007975772740036,0.0009573313894078684,0.0018027795522176653,0.0015474901579945392,0.000610837929226523,0.0005583803421346924,0.014225831152845423,0.010724413083079448,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025770517246536152,-0.00034346618786613515,-5.2457587091830665e-05,0.0,0.0
sensor_noise_only,42,30042,0.006266864877123137,0.003589923424765148,0.006351680587257853,0.0036994451483290443,0.0017105337300791763,0.0015625052575630872,0.0018220402602296994,0.001533846469501082,0.0006398637270076717,0.0005530829274584557,0.014813451343517033,0.011369853896666348,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026769414523579887,-0.0001480284725160891,-8.678079954921596e-05,0.0,0.0
sensor_noise_only,43,30043,0.006723654320352223,0.00419986833503199,0.006799453646868684,0.004298322011136577,0.001675139717695047,0.0009211132168150007,0.0014509624090233615,0.001175837418506241,0.0006548272345688805,0.0006016195761994343,0.015727996717085302,0.012035172967071125,0.0,0.0,0.0,0.0,0.0,0.0,-0.002523785985320233,-0.0007540265008800463,-5.3207658369446194e-05,0.0,0.0
sensor_noise_only,44,30044,0.006280896015393872,0.0036016748248529633,0.006346333010541734,0.0037178530177443,0.0011013914476068298,0.0014323760769570336,0.0009645334211216918,0.0018382971298777774,0.0006226013267673246,0.0006525751021784136,0.014201705563966197,0.01127870237094867,0.0,0.0,0.0,0.0,0.0,0.0,-0.002679221190540909,0.0003309846293502038,2.997377541108894e-05,0.0,0.0
sensor_noise_only,45,30045,0.006717121531002804,0.004181949147542723,0.0067547199957981325,0.004251001590757961,0.0013963859647001741,0.001172744185626456,0.0011482264971509645,0.0012045099959052828,0.0006617552283440285,0.0006523008333103799,0.015455300893138658,0.012165237589621833,0.0,0.0,0.0,0.0,0.0,0.0,-0.002535172383460081,-0.0002236417790737182,-9.454395033648582e-06,0.0,0.0
sensor_noise_only,46,30046,0.00666511808293256,0.004453001510648508,0.006752313573220046,0.004566340400717774,0.0012147423383855045,0.0011331511802030233,0.002210215666383226,0.002425774848944406,0.0006530746132045017,0.0005946553085130924,0.01501403472409869,0.012494780225853328,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022121165722840527,-8.159115818248122e-05,-5.841930469140935e-05,0.0,0.0
sensor_noise_only,47,30047,0.006386756203344062,0.0038069314907867684,0.006453900129766154,0.003891004139069462,0.001420398194007538,0.0013376863635012801,0.0011598679884473617,0.0012714967374465246,0.0006264801359422049,0.0006012802936602745,0.014652791634073466,0.011385734176113787,0.0,0.0,0.0,0.0,0.0,0.0,-0.002579824712557293,-8.27118305062578e-05,-2.5199842281930346e-05,0.0,0.0
sensor_noise_only,48,30048,0.006375127461045638,0.003910508292959955,0.0064884236050731965,0.004047578632544218,0.0013689065876348514,0.00127197771282762,0.0020168278303408366,0.0018739469849406794,0.000635210119857099,0.0006255095082495224,0.014760820807477554,0.011670866966220439,0.0,0.0,0.0,0.0,0.0,0.0,-0.002464619168085683,-9.692887480723146e-05,-9.700611607576506e-06,0.0,0.0
sensor_noise_only,49,30049,0.007118076704289542,0.004691931779386662,0.007209150073372145,0.0048005368618517395,0.0015698337688737796,0.0015266839533304602,0.0019067995807910965,0.0015613388193660344,0.000700599451858834,0.0006861621181942885,0.016376044242375785,0.0134818953269162,0.0,0.0,0.0,0.0,0.0,0.0,-0.00242614492490288,-4.314981554331943e-05,-1.4437333664545494e-05,0.0,0.0
delay_only,0,30000,0.005916203316027936,0.0032395931235914273,0.006559727487142405,0.003587644340346119,0.0010480881789306968,0.0003793091677631942,0.0011504199340031237,0.0003772684773533035,0.0006173752912522356,0.0006735415519997938,0.013596779423929835,0.010005792907428718,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026766101924365084,-0.0006687790111675027,5.6166260747558166e-05,0.0,0.0
delay_only,1,30001,0.0060826642567628295,0.0034367679408996536,0.006725553167180244,0.0037020201565344957,0.0010153556966085472,0.0008662183798967089,0.0011201261545476346,0.0008388880846219982,0.0006230799420424562,0.0006285160666765601,0.01394341477112178,0.010714986502358376,0.0,0.0,0.0,0.0,0.0,0.0,-0.002645896315863176,-0.00014913731671183832,5.436124634103866e-06,0.0,0.0
delay_only,2,30002,0.006108647516497533,0.003717474797162111,0.006742116934101165,0.0039889983512353434,0.0010524390784678454,0.0020773431335423093,0.001155611937114953,0.0020970368522133433,0.0006582554969678679,0.0008746705269418021,0.014052954034302892,0.012567785123647422,0.0,0.0,0.0,0.0,0.0,0.0,-0.002391172719335422,0.001024904055074464,0.00021641502997393422,0.0,0.0
delay_only,3,30003,0.006160326280130671,0.0035227559095476224,0.006786575381691561,0.003824915170487721,0.0012338383985161872,0.0006946514337879022,0.0013217451565859298,0.0007195080395397464,0.0006338901150035445,0.0006455501173658015,0.014443298187138603,0.010916814624989682,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026375703705830487,-0.000539186964728285,1.1660002362257017e-05,0.0,0.0
delay_only,4,30004,0.006164512953826124,0.003555085742429551,0.006792704171895452,0.003873878255742221,0.0011879321328480484,0.0004393161424624803,0.0012802885854258333,0.00047387813906267094,0.0006284486360052576,0.000722637191140661,0.014321425925774317,0.010819751025400948,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026094272113965727,-0.000748615990385568,9.41885551354034e-05,0.0,0.0
delay_only,5,30005,0.00647600606265512,0.0038820687807449464,0.007090417225543851,0.004175423283943366,0.0009824451599533138,0.0007161760721649638,0.001091236826204635,0.000716020590367962,0.0006477748250167704,0.0005362945595062841,0.014486529633004125,0.011187506596241613,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025939372819101737,-0.00026626908778835,-0.00011148026551048638,0.0,0.0
delay_only,6,30006,0.0057349524192059475,0.0031451179675209685,0.006393173431914094,0.0033760510724701893,0.0010695858613106748,0.0011542253269866286,0.0011677049215904109,0.0011404574687770759,0.0005998063743321573,0.0006127964309609343,0.013341529574357032,0.010428632965416532,0.0,0.0,0.0,0.0,0.0,0.0,-0.002589834451684979,8.463946567595381e-05,1.2990056628777022e-05,0.0,0.0
delay_only,7,30007,0.00611056197776986,0.003571285138628378,0.00673898351886268,0.0038350493976253668,0.0010072254126964272,0.0008343087511934313,0.0011126569649010992,0.0008524083326695713,0.0006362893764808872,0.0005839878569104546,0.01413993607571989,0.010868527362202092,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025392768391414825,-0.0001729166615029959,-5.2301519570432616e-05,0.0,0.0
delay_only,8,30008,0.006129162018459872,0.0035896801317664346,0.006765799975094284,0.003855407266042791,0.0010100258723538627,0.0006584279639562439,0.001116403051209008,0.0006500087703675706,0.0006378289005585302,0.0005361281360190563,0.014056098153316873,0.010374421186668396,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025394818866934375,-0.0003515979083976188,-0.00010170076453947386,0.0,0.0
delay_only,9,30009,0.005884494392681426,0.0032836536543176735,0.006524871380285375,0.0036361220554682766,0.0012049661073256907,0.0005551872081333257,0.0012962067225055526,0.0005607616175697333,0.0006197111960231271,0.0007322706297660938,0.013809237132106043,0.010438112602279585,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026008407383637526,-0.0006497788991923649,0.0001125594337429667,0.0,0.0
delay_only,10,30010,0.006482817667262128,0.003906639531706652,0.007094531561833581,0.004212214308217007,0.0013567513811220545,0.0006909199910503192,0.0014376444376480355,0.0006934501108261562,0.0006563813346355212,0.0006399637614631342,0.015027284061611398,0.01145387632231393,0.0,0.0,0.0,0.0,0.0,0.0,-0.002576178135555476,-0.0006658313900717353,-1.6417573172386956e-05,0.0,0.0
delay_only,11,30011,0.005943327615969961,0.00340593062332395,0.006587682003528045,0.00370392277087489,0.0010212452883268622,0.0005149298291508629,0.0011261311480542865,0.0005023833960628452,0.000639519470232686,0.000793156682675504,0.013843047153867975,0.010756263609701907,0.0,0.0,0.0,0.0,0.0,0.0,-0.002537396992646011,-0.0005063154591759993,0.00015363721244281798,0.0,0.0
delay_only,12,30012,0.006197196452278688,0.0036533657292373302,0.006842155771632262,0.0039050813306497796,0.0011834739218678366,0.0018017286914761618,0.0012843610761191328,0.0017702560602409485,0.0006332292808253962,0.0007220662935065913,0.014345259796620647,0.012183882651904402,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025438307230413577,0.0006182547696083251,8.88370126811951e-05,0.0,0.0
delay_only,13,30013,0.005867740067830979,0.003400238725690743,0.006526562131702805,0.003602808043815854,0.0012526437083380092,0.0012189181545747617,0.0013370984729623558,0.0011895928403416846,0.0006222284754980503,0.000635241276449584,0.013882717422342199,0.010857805084534348,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024675013421402363,-3.372555376324757e-05,1.3012800951533684e-05,0.0,0.0
delay_only,14,30014,0.005897821008621113,0.003293267131043939,0.006539731756152605,0.0036202825408647153,0.001034260702280851,0.0007352493036535591,0.0011376394268411895,0.0007321534757602204,0.0006305426850906063,0.0006431138140635128,0.013600020563439005,0.010308816024714146,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026045538775771736,-0.00029901139862729194,1.2571128972906531e-05,0.0,0.0
delay_only,15,30015,0.00598909209431746,0.003440934223169157,0.006629718950697592,0.0037053892846323224,0.0010563979840332689,0.000979146191851514,0.0011587679605981913,0.0009214357840359127,0.0006314527966921901,0.0007638107344123673,0.013831047198850172,0.011108680176715948,0.0,0.0,0.0,0.0,0.0,0.0,-0.002548157871148303,-7.725179218175484e-05,0.00013235793772017716,0.0,0.0
delay_only,16,30016,0.0062600752670442785,0.003922040940303483,0.006881184273899502,0.004238665904300656,0.0011417130828553692,0.0007591387432282472,0.0012570001131664318,0.0007581242619950291,0.0008914816536571024,0.0009522736643307363,0.014797225494834036,0.011925441293776068,0.0,0.0,0.0,0.0,0.0,0.0,-0.002338034326740795,-0.000382574339627122,6.07920106736339e-05,0.0,0.0
delay_only,17,30017,0.00658930904863388,0.004297615186941819,0.007187536579203936,0.0046610534601100925,0.0016561155385143328,0.0004943657502325309,0.0017234373893849776,0.0004887270224250454,0.0006910365136596437,0.0009530732521871922,0.01567906937763048,0.012444358276568914,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022916938616920606,-0.001161749788281802,0.00026203673852754847,0.0,0.0
delay_only,18,30018,0.005994286237189453,0.0033865752650007303,0.006634279507204031,0.0036518521827360513,0.0010498971501468868,0.00044528862306329167,0.0011518153248066439,0.0004751636606696598,0.0006149917105827035,0.0006687220592502675,0.014010296889976773,0.010346702795359597,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026077109721887224,-0.0006046085270835952,5.3730348667563993e-05,0.0,0.0
delay_only,19,30019,0.0058101664017990474,0.0033819239920031834,0.0064612834810578645,0.003617549435811859,0.0009920260924691328,0.0018971492603588466,0.0010976559130499576,0.0018085230568752068,0.0006434451473449771,0.0008401042779205812,0.013485500793285376,0.01174629637111831,0.0,0.0,0.0,0.0,0.0,0.0,-0.002428242409795864,0.0009051231678897137,0.0001966591305756041,0.0,0.0
delay_only,20,30020,0.005845292857766218,0.003300200042561031,0.006494133605906454,0.00354155601971532,0.0010047568028210279,0.0002022979747436818,0.0011105296390502171,0.00020547509543475704,0.0006442784919523932,0.0006552738638130212,0.013701095540271107,0.00981466477105742,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025450928152051864,-0.0008024588280773461,1.0995371860627982e-05,0.0,0.0
delay_only,21,30021,0.0066860208771399665,0.004204034144738323,0.0072898020021391965,0.004442803230273836,0.001482967392872159,0.0005598286244424321,0.001557255682163403,0.000569201732707407,0.0006592317927287069,0.0005793604977001123,0.01573773172461639,0.011789650492830407,0.0,0.0,0.0,0.0,0.0,0.0,-0.002481986732401644,-0.000923138768429727,-7.987129502859468e-05,0.0,0.0
delay_only,22,30022,0.0062514757030046365,0.0037008057732721127,0.006874247916158832,0.00398273740636769,0.000998750744584696,0.0010277560156444763,0.001105412204091672,0.0010385761158312919,0.0006394469647020215,0.0005435037835385926,0.014269956134715218,0.011128566928737567,0.0,0.0,0.0,0.0,0.0,0.0,-0.002550669929732524,2.9005271059780223e-05,-9.59431811634289e-05,0.0,0.0
delay_only,23,30023,0.0064288086768013245,0.003877985390990252,0.0070398918846914914,0.0041873897288396056,0.0012941659867363562,0.0009608719079049611,0.0013788705052578064,0.0009710015477131658,0.0006696115162557313,0.0006140058705002038,0.014954377498446147,0.01164765013987145,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025508232858110725,-0.000333294078831395,-5.560564575552752e-05,0.0,0.0
delay_only,24,30024,0.006766473295874267,0.0043717745391564835,0.007374400478359545,0.0046614979492129,0.0012582523681226318,0.00040272298192614743,0.0013460576057498558,0.00040525168189093545,0.0006882111839029583,0.0008649435133585072,0.015513303301965342,0.012333924843136643,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023946987567177837,-0.0008555293861964844,0.00017673232945554897,0.0,0.0
delay_only,25,30025,0.0065150415906381634,0.003891555609283519,0.007124233170050257,0.004235931078034321,0.001908744027637842,0.0007032481925238517,0.001965791958703641,0.0007101270243049238,0.0006578144952952083,0.000739988300967682,0.01580077709251493,0.011945819709346338,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026234859813546443,-0.0012054958351139903,8.217380567247367e-05,0.0,0.0
delay_only,26,30026,0.006490947474241032,0.003816138431438782,0.007113180859202718,0.004104090607765522,0.0010047183627634466,0.0006469694486583589,0.0011117137711466412,0.0006265664563147466,0.0006432993832474431,0.0005998006558210362,0.014639516415332784,0.011185661680052887,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026748090428022502,-0.0003577489141050877,-4.3498727426406866e-05,0.0,0.0
delay_only,27,30027,0.006697689027507388,0.004178873382441666,0.0072945692371173465,0.0045162022800710865,0.0012047818322785315,0.0010285176718990232,0.0012935432606311318,0.0010331996153849137,0.00066892505472464,0.0007766394028181942,0.01512135656564157,0.012444814807059222,0.0,0.0,0.0,0.0,0.0,0.0,-0.002518815645065722,-0.00017626416037950826,0.00010771434809355427,0.0,0.0
delay_only,28,30028,0.006152409817857888,0.003651201806733761,0.006798638922237232,0.0038685939052351573,0.0010244465463377032,0.0008019241601072344,0.001127698425116509,0.0007788291084506139,0.0006280639810316474,0.0006011375456365844,0.014251103393319395,0.010986412448834599,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025012080111241272,-0.00022252238623046879,-2.6926435395063027e-05,0.0,0.0
delay_only,29,30029,0.005550473835706275,0.003217943045170741,0.006209220453831048,0.0034623635746681538,0.000971014950926335,0.00030267216589065075,0.0010797132639119502,0.00036190872071516233,0.000630705805383952,0.0008697365992816535,0.013166905195491817,0.010174982847533865,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023325307905355344,-0.0006683427850356843,0.00023903079389770148,0.0,0.0
delay_only,30,30030,0.005891214353078187,0.0032575406815187856,0.006529387562850055,0.0035630105789092596,0.001428718164088966,0.0007108076055427866,0.0015096174984897657,0.0007739969671097164,0.0006067648220928744,0.000694110078306455,0.014145586285972444,0.010509452087899343,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026336736715594014,-0.0007179105585461793,8.734525621358058e-05,0.0,0.0
delay_only,31,30031,0.006282598360236849,0.00354702006585224,0.006914209705905334,0.003846007577913113,0.0013330174031347514,0.0002593045200067938,0.001416653146615963,0.00025074792845075226,0.0006284916248920279,0.0005601609697503067,0.014584326435837002,0.010313481694313448,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027355782943846094,-0.0010737128831279576,-6.833065514172116e-05,0.0,0.0
delay_only,32,30032,0.006123275380226243,0.003698749407219934,0.006765216367057545,0.003921786973147597,0.0011195054265596158,0.0010555077506442167,0.0012160711226329574,0.0009721604238802584,0.0006412976705762688,0.0006992205997858333,0.014306115355427515,0.011416833709404994,0.0,0.0,0.0,0.0,0.0,0.0,-0.002424525973006309,-6.399767591539905e-05,5.792292920956451e-05,0.0,0.0
delay_only,33,30033,0.006058675656452162,0.003494784329759396,0.006699892302517119,0.003814345642111369,0.000986530792734206,0.0009777437442269959,0.0010938271405482548,0.0009347742584376843,0.0006851226857862749,0.0007904294429723691,0.01396104528408958,0.011263329333242637,0.0,0.0,0.0,0.0,0.0,0.0,-0.002563891326692766,-8.787048507210085e-06,0.0001053067571860942,0.0,0.0
delay_only,34,30034,0.006504897611032884,0.0038665846088063774,0.007122522647512536,0.004140942018290116,0.0013307540789778073,0.0006109841221194873,0.0014132049705989419,0.0006129690543367077,0.0006511999975180939,0.0005565170280614123,0.015115477387378451,0.011213690582651977,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026383130022265065,-0.00071976995685832,-9.468296945668161e-05,0.0,0.0
delay_only,35,30035,0.006013725916834639,0.0034626288962650055,0.006650312565363648,0.0037199101671372184,0.0012631915594893623,0.0003851607891232374,0.0013496193236546114,0.00043772687073203665,0.0006334307649690407,0.0006975138958015111,0.014302505046216194,0.01057609850101674,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025510970205696332,-0.0008780307703661249,6.408313083247034e-05,0.0,0.0
delay_only,36,30036,0.0064794325034526045,0.004214365011054005,0.007099757608124181,0.004489778264635573,0.0014114661232693588,0.00209567992616136,0.0013781472751441214,0.0016673419723483153,0.0009487194961900311,0.0011272815297299025,0.0153162471104696,0.013601930385876052,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022650674923985993,0.0006842138028920011,0.00017856203353987135,0.0,0.0
delay_only,37,30037,0.006397728022003659,0.003976130831732879,0.007017951662233978,0.004219771060058865,0.0010310786430943212,0.00100040313253402,0.0011355709687169233,0.0010060923165943825,0.0006533195692269749,0.0005565865544337452,0.014568771147718098,0.011488694832287668,0.0,0.0,0.0,0.0,0.0,0.0,-0.00242159719027078,-3.067551056030126e-05,-9.673301479322968e-05,0.0,0.0
delay_only,38,30038,0.006242332606991337,0.003625455411425218,0.006875595590347753,0.0038713400697309823,0.0009868567866906067,0.00045417033263409664,0.001095265194252045,0.00043869313226516473,0.0006326356528909355,0.0006164310371185717,0.01425048357713636,0.010691501263063986,0.0,0.0,0.0,0.0,0.0,0.0,-0.002616877195566119,-0.00053268645405651,-1.6204615772363786e-05,0.0,0.0
delay_only,39,30039,0.005785820154421988,0.0033926941003716454,0.006432365450088643,0.0036024929294514673,0.0009926749838132915,0.0004629802940936693,0.0010997439475693156,0.0004659451747755069,0.0006230169185206222,0.0005472136949121245,0.013517029855267097,0.009657963375597024,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023931260540503425,-0.0005296946897196222,-7.580322360849765e-05,0.0,0.0
delay_only,40,30040,0.006599126209649524,0.004045638276860847,0.007200505013359381,0.004365801212135559,0.0012356419662283634,0.0011622570661863189,0.0013211318403487736,0.0011681938444706127,0.0006664075514867449,0.0007240800490454546,0.015113959230588496,0.012345078394815922,0.0,0.0,0.0,0.0,0.0,0.0,-0.002553487932788677,-7.338490004204449e-05,5.767249755870977e-05,0.0,0.0
delay_only,41,30041,0.00556915477778749,0.0030222930373061557,0.006244101394821447,0.003247496428418135,0.0010841572325305975,0.000923834151608912,0.0011834015416629755,0.0009221602011784945,0.0005865667244366293,0.0005750201061633238,0.013122639630514164,0.009694122498639627,0.0,0.0,0.0,0.0,0.0,0.0,-0.002546861740481334,-0.00016032308092168556,-1.1546618273305573e-05,0.0,0.0
delay_only,42,30042,0.0056670848742404025,0.003312364456525963,0.006324617793228601,0.003531451344426755,0.0013203467775286296,0.0012542224407912173,0.0014033045262499084,0.0011959245271313105,0.0006157538691108988,0.0008180018635874399,0.013578769066785078,0.011023501014378372,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023547204177144397,-6.612433673741235e-05,0.00020224799447654106,0.0,0.0
delay_only,43,30043,0.006147865034186947,0.0035711801762425698,0.006776938306071588,0.003834229671676264,0.0012192427024973783,0.0006591454281906535,0.001307967066056588,0.0007086885402655532,0.0006336627254872086,0.0006841431951217311,0.014417590582791698,0.011037696078167375,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025766848579443775,-0.0005600972743067249,5.048046963452245e-05,0.0,0.0
