target_joint,step_size,time,q_des,q_actual,q_error,qdot,tau_bias,tau_pd,tau_total_before_clip,tau_total_after_clip,saturation_flag
jnt1,-0.2,0.8260000000000001,0.47469876735799993,0.6171211037065208,-0.14242233634852092,-0.0023725816891300155,-4.207520330123832e-05,-4.284977312620327,-4.2850193878236285,-4.2850193878236285,False
jnt1,-0.2,0.8280000000000001,0.47469876735799993,0.6172922803956945,-0.14259351303769457,-0.4028355101725167,0.0006484784529724157,-2.2584925395930444,-2.257844061140072,-2.257844061140072,False
jnt1,-0.2,0.8300000000000001,0.47469876735799993,0.6166191523716409,-0.14192038501364096,0.08558834458680908,3.822521232932027e-05,-4.7057471140648826,-4.705708888852553,-4.705708888852553,False
jnt1,-0.2,0.8320000000000001,0.47469876735799993,0.6168899435368335,-0.14219117617883353,-0.3365640120267852,0.0004816551497724402,-2.5747914902753033,-2.574309835125531,-2.574309835125531,False
jnt1,-0.2,0.834,0.47469876735799993,0.6179094883948154,-0.14321072103681548,0.13539558259625967,0.00013316527078168763,-4.942713198346304,-4.942580033075522,-4.942580033075522,False
jnt1,-0.2,0.836,0.47469876735799993,0.617913123683043,-0.14321435632504304,0.5097724289909722,0.00016853254505640874,-6.845183776059326,-6.845015243514269,-6.845015243514269,False
jnt1,-0.2,0.838,0.47469876735799993,0.6171139368302264,-0.1424151694722265,0.0018176441137882637,-4.0285626812949e-05,-4.305518910320232,-4.305559195947045,-4.305559195947045,False
jnt1,-0.2,0.84,0.47469876735799993,0.6172901639137486,-0.14259139655574865,-0.39959342640826884,0.0006736331015404929,-2.27448795212545,-2.2738143190239097,-2.2738143190239097,False
jnt1,-0.2,0.842,0.47469876735799993,0.6166210062773202,-0.14192223891932026,0.08811354176109182,5.400787388174297e-05,-4.718309605477919,-4.7182555976040375,-4.7182555976040375,False
jnt1,-0.2,0.844,0.47469876735799993,0.6168949534600229,-0.14219618610202295,-0.33457881821420743,0.0005095159750137888,-2.5847730765085704,-2.5842635605335564,-2.5842635605335564,False
jnt1,-0.2,0.846,0.47469876735799993,0.6179170444443984,-0.1432182770863985,0.1369735913513231,0.0001539031848005769,-4.950753539817304,-4.950599636632504,-4.950599636632504,False
jnt1,-0.2,0.848,0.47469876735799993,0.6179227684887203,-0.14322400113072037,0.5110454921877872,0.00011777669265665772,-6.851775773530891,-6.8516579968382345,-6.8516579968382345,False
jnt1,-0.2,0.85,0.47469876735799993,0.6171253317015729,-0.14242656434357298,0.002862022160904476,-3.9331373780087495e-05,-4.311030144726133,-4.311069476099913,-4.311069476099913,False
jnt1,-0.2,0.852,0.47469876735799993,0.6173030576703635,-0.1426042903123636,-0.39871839357370115,0.0007137314391184937,-2.2792049624386834,-2.278491230999565,-2.278491230999565,False
jnt1,-0.2,0.854,0.47469876735799993,0.6166352171172825,-0.1419364497592826,0.08886298439530843,6.548737385838412e-05,-4.722443631347451,-4.722378143973592,-4.722378143973592,False
jnt1,-0.2,0.856,0.47469876735799993,0.6169103498265108,-0.1422115824685109,-0.33392027654051665,0.0005438071814099091,-2.5884921100758946,-2.5879483028944845,-2.5879483028944845,False
jnt1,-0.2,0.858,0.47469876735799993,0.6179335358336697,-0.1432347684756698,0.13756635461412775,0.00017058863280073255,-4.954179247125966,-4.954008658493165,-4.954008658493165,False
jnt1,-0.2,0.86,0.47469876735799993,0.617940293250104,-0.1432415258921041,0.5115930035794729,6.395458832612021e-05,-6.855008072167458,-6.854944117579132,-6.854944117579132,False
jnt1,-0.2,0.862,0.47469876735799993,0.6171438530105504,-0.14244508565255048,0.0033787082171624627,-3.856472309172394e-05,-4.314139317848935,-4.314177882572026,-4.314177882572026,False
jnt1,-0.2,0.864,0.47469876735799993,0.6173225552657213,-0.1426237879077214,-0.39822011977681476,0.0007545881859123988,-2.282251970692441,-2.2814973825065286,-2.2814973825065286,False
jnt1,-0.2,0.866,0.47469876735799993,0.6166556862745035,-0.14195691891650358,0.08935112758543151,7.581135118955992e-05,-4.7254692751588,-4.7253934638076105,-4.7253934638076105,False
jnt1,-0.2,0.868,0.47469876735799993,0.6169317954806143,-0.14223302812261435,-0.3334344956088922,0.0005775292903600938,-2.5915350894506464,-2.590957560160286,-2.590957560160286,False
jnt1,-0.2,0.87,0.47469876735799993,0.617955973133639,-0.1432572057756391,0.13805460305537348,0.00018602004893042857,-4.957263858955297,-4.9570778389063666,-4.9570778389063666,False
jnt1,-0.2,0.872,0.47469876735799993,0.6179637430673663,-0.14326497570936642,0.5120888265123865,1.1966766794707998e-05,-6.858160305831106,-6.858148339064312,-6.858148339064312,False
jnt1,-0.2,0.874,0.47469876735799993,0.6171683434518787,-0.14246957609387872,0.003884966863635375,-3.771734787345356e-05,-4.3173741055991695,-4.317411822947043,-4.317411822947043,False
jnt1,-0.2,0.876,0.47469876735799993,0.6173481178935321,-0.14264935053553213,-0.3976998077438184,0.0007934409722777924,-2.28558824409727,-2.2847948031249925,-2.2847948031249925,False
jnt1,-0.2,0.878,0.47469876735799993,0.6166823582332842,-0.14198359087528428,0.08988722082670969,8.571759076760879e-05,-4.728916620199512,-4.7288309026087445,-4.7288309026087445,False
jnt1,-0.2,0.88,0.47469876735799993,0.6169596162780787,-0.1422608489200788,-0.33287983012390987,0.0006093119639296127,-2.595108575638979,-2.5944992636750492,-2.5944992636750492,False
jnt1,-0.2,0.882,0.47469876735799993,0.6179849869288858,-0.1432862195708859,0.1386290223972249,0.00020086607455986486,-4.960970579588488,-4.960769713513928,-4.960769713513928,False
jnt1,-0.2,0.884,0.47469876735799993,0.6179939957987066,-0.1432952284407067,0.5126853254035297,-3.737441159475455e-05,-6.862013214144225,-6.86205058855582,-6.86205058855582,False
jnt1,-0.2,0.886,0.47469876735799993,0.617199885283573,-0.14250111792557302,0.004504434910407085,-3.667907031189384e-05,-4.3213790277732365,-4.321415706843548,-4.321415706843548,False
jnt1,-0.2,0.888,0.47469876735799993,0.6173810004103796,-0.14268223305237965,-0.3970552575668349,0.0008297582217647991,-2.289757249933016,-2.288927491711251,-2.288927491711251,False
jnt1,-0.2,0.89,0.47469876735799993,0.6167166370880783,-0.1420178697300784,0.09055756340331766,9.54429437004658e-05,-4.7332548085879775,-4.733159365644277,-4.733159365644277,False
jnt1,-0.2,0.892,0.47469876735799993,0.6169953486101267,-0.1422965812521268,-0.3321816611506369,0.0006388818146354893,-2.599627786149168,-2.5989889043345324,-2.5989889043345324,False
jnt1,-0.2,0.894,0.47469876735799993,0.6180222338742221,-0.14332346651622213,0.1393557610241889,0.00021537340328349973,-4.965676242684748,-4.965460869281465,-4.965460869281465,False
jnt1,-0.2,0.896,0.47469876735799993,0.6180328200846298,-0.14333405272662986,0.513442632047659,-8.406098846598653e-05,-6.866917155724959,-6.867001216713425,-6.867001216713425,False
jnt1,-0.2,0.898,0.47469876735799993,0.6172403537389712,-0.1425415863809713,0.005293105203853954,-3.5366369993313155e-05,-4.326487107818165,-4.326522474188159,-4.326522474188159,False
jnt1,-0.2,0.9,0.47469876735799993,0.6158051204505379,-0.141106353092538,-0.39623317282930176,0.0008634264614299832,-2.2950817272826303,-2.2942183008212003,-2.2942183008212003,False
jnt1,-0.2,0.902,0.47469876735799993,0.6154653102876726,-0.14076654292967267,-0.7176166442166727,0.00022488104766099984,-0.6451073716927764,-0.6448824906451154,-0.6448824906451154,False
jnt1,-0.2,0.904,0.47469876735799993,0.6159877178335562,-0.14128895047555629,-0.16990508143267458,0.00014948379241336426,-3.3734708807268072,-3.373321396934394,-3.373321396934394,False
jnt1,-0.2,0.906,0.47469876735799993,0.6171968888982083,-0.1424981215402084,0.26120377294183506,0.0005022094126071104,-5.544687378975864,-5.5441851695632565,-5.5441851695632565,False
jnt1,-0.2,0.908,0.47469876735799993,0.6189611573944078,-0.1442623900364079,0.6045855323260667,0.0002356087282342871,-7.297871307836586,-7.297635699108352,-7.297635699108352,False
jnt1,-0.2,0.91,0.47469876735799993,0.6195641120985318,-0.14486534474053187,0.882134248099748,0.0025981322915268196,-8.738542941590977,-8.73594480929945,-8.73594480929945,False
jnt1,-0.2,0.912,0.47469876735799993,0.6192554404086276,-0.14455667305062764,0.30147735206197557,-0.00033542558824422794,-5.8533471025258335,-5.853682528114078,-5.853682528114078,False
jnt1,-0.2,0.914,0.47469876735799993,0.6182231711832807,-0.1435244038252808,-0.15433584495212932,-8.489287251678759e-05,-3.5650209667581825,-3.5651058596306995,-3.5651058596306995,False
jnt1,-0.2,0.916,0.47469876735799993,0.6166084736104942,-0.14190970625249427,-0.5161346126734343,0.00133014028926641,-1.7250590513912525,-1.723728911101986,-1.723728911101986,False
jnt1,-0.2,0.918,0.47469876735799993,0.6161350493816046,-0.14143628202360464,-0.8073487863932685,0.0005727778653715002,-0.2205472556084862,-0.2199744777431147,-0.2199744777431147,False
jnt1,-0.2,0.92,0.47469876735799993,0.6165587133173525,-0.14185994595935253,-0.2367121144448141,0.00025128356783262525,-3.0595278884840686,-3.059276604916236,-3.059276604916236,False
jnt1,-0.2,0.922,0.47469876735799993,0.6176956869375908,-0.14299691957959088,0.21183196787394082,0.0003561186615130361,-5.314958218150281,-5.314602099488768,-5.314602099488768,False
jnt1,-0.2,0.924,0.47469876735799993,0.6177899379448991,-0.14309117058689919,0.5684868101191687,0.0002257333334537634,-7.13234163798357,-7.132115904650116,-7.132115904650116,False
jnt1,-0.2,0.926,0.47469876735799993,0.6170611057709449,-0.14236233841294493,0.04712550365413404,1.6854950646203967e-06,-4.528362635877645,-4.528360950382581,-4.528360950382581,False
jnt1,-0.2,0.928,0.47469876735799993,0.6172923923644213,-0.14259362500642142,-0.3644160869771049,0.0006382134742371152,-2.448789717502823,-2.4481515040285857,-2.4481515040285857,False
jnt1,-0.2,0.93,0.47469876735799993,0.6166667720054148,-0.14196800464741482,0.11564329673827145,0.00011752766647191593,-4.856025233884,-4.855907706217528,-4.855907706217528,False
jnt1,-0.2,0.932,0.47469876735799993,0.6169755932570314,-0.1422768258990315,-0.3128101795033218,0.0005178220614774909,-2.694989241905836,-2.6944714198443585,-2.6944714198443585,False
jnt1,-0.2,0.934,0.47469876735799993,0.6180260708187929,-0.14332730346079298,0.15441062580837017,0.00021572814970236194,-5.040357906012796,-5.0401421778630935,-5.0401421778630935,False
jnt1,-0.2,0.936,0.47469876735799993,0.6180553424007884,-0.14335657504278848,0.5252387808807144,3.266648530081233e-05,-6.926013008227361,-6.9259803417420605,-6.9259803417420605,False
jnt1,-0.2,0.9380000000000001,0.47469876735799993,0.6172778720963249,-0.14257910473832497,0.014635790997754361,-2.8560423203617903e-05,-4.373876206272427,-4.37390476669563,-4.37390476669563,False
jnt1,-0.2,0.9400000000000001,0.47469876735799993,0.6158548749468633,-0.14115610758886338,-0.38873515223176575,0.0007659501946861505,-2.33369738099092,-2.332931430796234,-2.332931430796234,False
jnt1,-0.2,0.9420000000000001,0.47469876735799993,0.6155252426294163,-0.1408264752714164,-0.7114985747307969,0.00036397237561521315,-0.6771903540119171,-0.6768263816363018,-0.6768263816363018,False
jnt1,-0.2,0.9440000000000001,0.47469876735799993,0.6160563079519047,-0.14135754059390476,-0.1648161587234933,0.00011123118541970936,-3.400713464525025,-3.4006022333396055,-3.4006022333396055,False
jnt1,-0.2,0.9460000000000001,0.47469876735799993,0.6172730215414763,-0.1425742541834764,0.2655326612441876,0.0004583150744359066,-5.56838952403808,-5.567931208963644,-5.567931208963644,False
jnt1,-0.2,0.9480000000000001,0.47469876735799993,0.6174259694691653,-0.14272720211116535,0.6083567947858392,0.0003535306157424513,-7.319011599433488,-7.318658068817746,-7.318658068817746,False
jnt1,-0.2,0.9500000000000001,0.47469876735799993,0.616739802704326,-0.14204103534632612,0.07647396384448046,2.2213624628695432e-05,-4.664185882557363,-4.664163668932734,-4.664163668932734,False
jnt1,-0.2,0.9520000000000001,0.47469876735799993,0.6170015227823413,-0.1423027554243414,-0.34308338241962805,0.0005574230471714096,-2.545814148291643,-2.5452567252444718,-2.5452567252444718,False
jnt1,-0.2,0.9540000000000001,0.47469876735799993,0.6180150401201104,-0.1433162727621105,0.13086003900766735,0.0001233212228740903,-4.923382857768579,-4.923259536545705,-4.923259536545705,False
jnt1,-0.2,0.9560000000000001,0.47469876735799993,0.6180149909329695,-0.1433162235749696,0.5067586688845453,9.803191721964241e-05,-6.833281527286042,-6.833183495368822,-6.833183495368822,False
jnt1,-0.2,0.9580000000000001,0.47469876735799993,0.617213934401495,-0.14251516704349504,-2.459357043849142e-05,-4.120767347297143e-05,-4.299363739396895,-4.299404947070368,-4.299404947070368,False
jnt1,-0.2,0.96,0.47469876735799993,0.6157716449326875,-0.14107287757468762,-0.40052826573729405,0.0007171371525319103,-2.272813682618381,-2.2720965454658493,-2.2720965454658493,False
jnt1,-0.2,0.962,0.47469876735799993,0.6154259132010734,-0.1407271458430735,-0.7211447344037067,0.0005755425552051371,-0.6264626552220953,-0.6258871126668902,-0.6258871126668902,False
jnt1,-0.2,0.964,0.47469876735799993,0.615943240620342,-0.14124447326234207,-0.17286586580707486,8.288383380655371e-05,-3.3574850462568304,-3.357402162423024,-3.357402162423024,False
jnt1,-0.2,0.966,0.47469876735799993,0.6171479393251277,-0.14244917196712775,0.25866370963428065,0.0003777656186301731,-5.530652746041666,-5.530274980423036,-5.530274980423036,False
jnt1,-0.2,0.968,0.47469876735799993,0.6189081754723028,-0.14420940811430288,0.602349352392828,0.0004801583416937545,-7.285221920977973,-7.284741762636279,-7.284741762636279,False
jnt1,-0.2,0.97,0.47469876735799993,0.6195073988604685,-0.14480863150246853,0.8801180735875556,0.0022031558075818053,-8.726872611366865,-8.724669455559283,-8.724669455559283,False
jnt1,-0.2,0.972,0.47469876735799993,0.6191952006742948,-0.14449643331629486,0.2996116940828353,-0.00021174766332672686,-5.842317415488233,-5.84252916315156,-5.84252916315156,False
jnt1,-0.2,0.974,0.47469876735799993,0.6181595256652848,-0.14346075830728483,-0.15609909308684394,-1.879730047305104e-05,-3.5543975340546257,-3.5544163313550987,-3.5544163313550987,False
jnt1,-0.2,0.976,0.47469876735799993,0.616541488131775,-0.14184272077377508,-0.517837504505007,0.0011250448528360418,-1.7146352266935105,-1.7135101818406746,-1.7135101818406746,False
jnt1,-0.2,0.978,0.47469876735799993,0.6160647368300151,-0.14136596947201513,-0.8090187667548523,0.0009113304950344112,-0.21018778943899097,-0.20927645894395655,-0.20927645894395655,False
jnt1,-0.2,0.98,0.47469876735799993,0.6164850547456493,-0.14178628738764937,-0.23837565087999468,0.00015802811761195723,-3.0491008297604805,-3.0489428016428683,-3.0489428016428683,False
jnt1,-0.2,0.982,0.47469876735799993,0.6176186283015808,-0.14291986094358083,0.21015895781714072,0.0002670154844467117,-5.304383410715184,-5.3041163952307375,-5.3041163952307375,False
jnt1,-0.2,0.984,0.47469876735799993,0.6177094067103459,-0.14301063935234598,0.5667867779657325,0.00044734073274696473,-7.121529718136087,-7.12108237740334,-7.12108237740334,False
jnt1,-0.2,0.986,0.47469876735799993,0.6169770042348716,-0.14227823687687163,0.04538920438259364,-1.8207025698664832e-05,-4.5172652024833475,-4.517283409509046,-4.517283409509046,False
jnt1,-0.2,0.988,0.47469876735799993,0.6172046116845997,-0.1425058443265998,-0.3662012377371725,0.0004999642542330915,-2.4373409176202867,-2.4368409533660538,-2.4368409533660538,False
jnt1,-0.2,0.99,0.47469876735799993,0.6181932448254054,-0.14349447746740546,0.11380372486410023,7.019309204757992e-05,-4.844193954118495,-4.844123761026448,-4.844123761026448,False
jnt1,-0.2,0.992,0.47469876735799993,0.618175353969314,-0.14347658661131407,0.49431657040282573,0.0002353312175026271,-6.776417176036292,-6.776181844818789,-6.776181844818789,False
jnt1,-0.2,0.994,0.47469876735799993,0.6173618356138217,-0.1426630682558218,-0.008945428045696646,-4.366833697123221e-05,-4.2595704581109395,-4.259614126447911,-4.259614126447911,False
jnt1,-0.2,0.996,0.47469876735799993,0.6159112115220613,-0.14121244416406137,-0.4067591777461355,0.0006121636274384092,-2.246096158943977,-2.2454839953165386,-2.2454839953165386,False
jnt1,-0.2,0.998,0.47469876735799993,0.6155603188833544,-0.14086155152535446,-0.7253120458802171,0.0007610963865925906,-0.6098130955207552,-0.6090519991341626,-0.6090519991341626,False
jnt1,-0.2,1.0,0.47469876735799993,0.6160749441667267,-0.14137617680872677,-0.17544631935343014,3.526041283930534e-05,-3.3486149489934833,-3.348579688580644,-3.348579688580644,False
jnt1,-0.2,1.002,0.47469876735799993,0.6172788528263347,-0.14258008546833473,0.2573126416861803,0.0003116733152171351,-5.527848512692705,-5.527536839377488,-5.527536839377488,False
jnt1,-0.2,1.004,0.47469876735799993,0.6174217437358672,-0.1427229763778673,0.6019543298039647,0.0006446215347804887,-7.287174213069865,-7.286529591535085,-7.286529591535085,False
jnt1,-0.2,1.006,0.47469876735799993,0.6167275827509798,-0.1420288153929799,0.07144545476628128,-1.7275801066163462e-05,-4.638916565167425,-4.638933840968491,-4.638933840968491,False
jnt1,-0.2,1.008,0.47469876735799993,0.616982863049415,-0.14228409569141504,-0.3470804924436791,0.0003954667474051921,-2.525461999571001,-2.5250665328235957,-2.5250665328235957,False
jnt1,-0.2,1.01,0.47469876735799993,0.6179910973208338,-0.14329232996283386,0.12764014921757993,5.770772184997481e-05,-4.906723616830351,-4.906665909108501,-4.906665909108501,False
jnt1,-0.2,1.012,0.47469876735799993,0.6179866310159319,-0.14328786365793195,0.5041171357094404,0.00033811796396126734,-6.819355577432218,-6.819017459468257,-6.819017459468257,False
jnt1,-0.2,1.014,0.47469876735799993,0.6171817907391542,-0.14248302338115432,-0.0022331524509739964,-4.146118583425274e-05,-4.287470147483089,-4.287511608668923,-4.287511608668923,False
jnt1,-0.2,1.016,0.47469876735799993,0.6173542462087295,-0.14265547885072954,-0.4024201383888208,0.0005318871908717177,-2.2623900094905256,-2.2618581222996537,-2.2618581222996537,False
jnt1,-0.2,1.018,0.47469876735799993,0.6166827606561706,-0.14198399329817063,0.0862277347875941,1.4524068358011605e-05,-4.710803039459856,-4.710788515391498,-4.710788515391498,False
jnt1,-0.2,1.02,0.47469876735799993,0.616955502033052,-0.14225673467505212,-0.3357427762794712,0.0003855638360332663,-2.580805917547763,-2.58042035371173,-2.58042035371173,False
jnt1,-0.2,1.022,0.47469876735799993,0.6179772567906449,-0.14327848943264493,0.13637068844076566,9.667450223082522e-05,-4.949555482455392,-4.949458807953161,-4.949458807953161,False
jnt1,-0.2,1.024,0.47469876735799993,0.6179833332718845,-0.14328456591388455,0.5108773787964055,0.0003100317701643686,-6.852741576961375,-6.852431545191211,-6.852431545191211,False
jnt1,-0.2,1.026,0.47469876735799993,0.6171867920175775,-0.1424880246595776,0.003038240619795851,-4.05721774757582e-05,-4.313728180515516,-4.313768752692991,-4.313768752692991,False
jnt1,-0.2,1.028,0.47469876735799993,0.6173658564727027,-0.14266708911470277,-0.3982706271534757,0.0005633603363856213,-2.2832876040199492,-2.2827242436835635,-2.2827242436835635,False
jnt1,-0.2,1.03,0.47469876735799993,0.6166997135024851,-0.14200094614448516,0.08953222756258078,3.1530776839175335e-05,-4.727673811253988,-4.7276422804771485,-4.7276422804771485,False
jnt1,-0.2,1.032,0.47469876735799993,0.6169768496431189,-0.142278082285119,-0.33307148510878604,0.0004185779423412101,-2.5946709587906245,-2.594252380848283,-2.594252380848283,False
jnt1,-0.2,1.034,0.47469876735799993,0.618002296648694,-0.14330352929069406,0.13856807031694485,0.00011967773564378406,-4.961182820138295,-4.961063142402652,-4.961063142402652,False
jnt1,-0.2,1.036,0.47469876735799993,0.6180115463716642,-0.1433127790136643,0.5127235027875152,0.00025140967496588805,-6.862723392658398,-6.862471982983433,-6.862471982983433,False
jnt1,-0.2,1.038,0.47469876735799993,0.6172178022313715,-0.14251903487337153,0.004624861485093668,-3.95001490927831e-05,-4.3225076778353975,-4.32254717798449,-4.32254717798449,False
jnt1,-0.2,1.04,0.47469876735799993,0.6157813325088947,-0.14108256515089473,-0.396872070146355,0.0006090216789487995,-2.2912106954693714,-2.2906016737904227,-2.2906016737904227,False
jnt1,-0.2,1.042,0.47469876735799993,0.6154402979446543,-0.14074153058665434,-0.7182348612384148,0.0006919111527673542,-0.6413026483347677,-0.6406107371820003,-0.6406107371820003,False
jnt1,-0.2,1.044,0.47469876735799993,0.6159614858908505,-0.1412627185328506,-0.1705172821202,4.211496506721017e-05,-3.36965950699863,-3.369617392033563,-3.369617392033563,False
jnt1,-0.2,1.046,0.47469876735799993,0.6171694209466675,-0.14247065358866756,0.26059397309812904,0.0003342110152115031,-5.540851421476163,-5.540517210460952,-5.540517210460952,False
jnt1,-0.2,1.048,0.47469876735799993,0.6189324356139877,-0.14423366825598777,0.603967527908454,0.00060959093432272,-7.293957247202297,-7.293347656267974,-7.293347656267974,False
jnt1,-0.2,1.05,0.47469876735799993,0.6195341018209636,-0.14483533446296365,0.8815073336600846,0.0020434896501163383,-8.734546715980056,-8.73250322632994,-8.73250322632994,False
jnt1,-0.2,1.052,0.47469876735799993,0.6192241085643386,-0.1445253412063387,0.30083310348795567,-0.00015211819999960078,-5.849225551328688,-5.849377669528688,-5.849377669528688,False
jnt1,-0.2,1.054,0.47469876735799993,0.6181904706559139,-0.143491703297914,-0.15499662831244948,1.0006031865367237e-05,-3.560777094627914,-3.5607670885960485,-3.5607670885960485,False
jnt1,-0.2,1.056,0.47469876735799993,0.6165743606754165,-0.14187559331741656,-0.5168189542123759,0.0010229866888116987,-1.72065632787554,-1.7196333411867284,-1.7196333411867284,False
jnt1,-0.2,1.058,0.47469876735799993,0.6160994677244741,-0.14140070036647417,-0.8080549902487235,0.0010613112784729276,-0.2159928482788791,-0.21493153700040618,-0.21493153700040618,False
jnt1,-0.2,1.06,0.47469876735799993,0.6165216106430236,-0.14182284328502365,-0.23744647547119935,0.00011284508135048308,-3.0547886336382284,-3.054675788556878,-3.054675788556878,False
jnt1,-0.2,1.062,0.47469876735799993,0.6176569991972204,-0.14295823183922046,0.21107145927472953,0.0002291155281839495,-5.310042594924358,-5.3098134793961735,-5.3098134793961735,False
jnt1,-0.2,1.064,0.47469876735799993,0.6177496054796446,-0.1430508381216447,0.5676942770983915,0.0005513297120513967,-7.127218340668572,-7.12666701095652,-7.12666701095652,False
jnt1,-0.2,1.066,0.47469876735799993,0.6170190575228266,-0.14232029016482667,0.04630314121214585,-2.627022500722103e-05,-4.52304084971007,-4.523067119935077,-4.523067119935077,False
jnt1,-0.2,1.068,0.47469876735799993,0.617248561687565,-0.1425497943295651,-0.3652739784090113,0.00043360666782857153,-2.4432388128997435,-2.442805206231915,-2.442805206231915,False
jnt1,-0.2,1.07,0.47469876735799993,0.6166210810731085,-0.1419223137151086,0.11475208236921991,5.035740717830909e-05,-4.850254241733053,-4.850203884325874,-4.850203884325874,False
jnt1,-0.2,1.072,0.47469876735799993,0.616927968358122,-0.1422292010001221,-0.31374030722822527,0.0003456106672099623,-2.688967875312132,-2.688622264644922,-2.688622264644922,False
jnt1,-0.2,1.074,0.47469876735799993,0.6179764271486188,-0.14327765979061885,0.15344364250673775,0.00012757724362084813,-5.034094242537352,-5.033966665293731,-5.033966665293731,False
jnt1,-0.2,1.076,0.47469876735799993,0.6180035989782512,-0.14330483162025126,0.5242293952483594,0.0003167763880760153,-6.9194767699603625,-6.919159993572286,-6.919159993572286,False
jnt1,-0.2,1.078,0.47469876735799993,0.6172239367496524,-0.14252516939165244,0.013585914816187206,-3.720273996882712e-05,-4.3670745226884735,-4.367111725428442,-4.367111725428442,False
jnt1,-0.2,1.08,0.47469876735799993,0.6157986591704241,-0.14109989181242416,-0.38983111429943396,0.0005603119637495897,-2.3265995102524037,-2.326039198288654,-2.326039198288654,False
jnt1,-0.2,1.082,0.47469876735799993,0.6154666463742932,-0.14076787901629323,-0.712638789614114,0.0007503756678448568,-0.6698028063021555,-0.6690524306343106,-0.6690524306343106,False
jnt1,-0.2,1.084,0.47469876735799993,0.6159952342548072,-0.14129646689680725,-0.16600639806548678,2.538817352455095e-05,-3.3930043801613627,-3.3929789919878384,-3.3929789919878384,False
jnt1,-0.2,1.086,0.47469876735799993,0.6172093620756905,-0.14251059471769062,0.26429394025699765,0.00031516513398994203,-5.560363708189206,-5.560048543055216,-5.560048543055216,False
jnt1,-0.2,1.088,0.47469876735799993,0.6189776797691537,-0.14427891241115381,0.6070639104417023,0.0006637320171432905,-7.3106373937392295,-7.309973661722086,-7.309973661722086,False
jnt1,-0.2,1.09,0.47469876735799993,0.6195839992192781,-0.14488523186127816,0.8841588467315955,0.0019690188418109295,-8.749161605992592,-8.747192587150781,-8.747192587150781,False
jnt1,-0.2,1.092,0.47469876735799993,0.6192781944278785,-0.14457942706987853,0.30315972506215016,-0.00012814116079382012,-5.862355581149096,-5.862483722309889,-5.862483722309889,False
jnt1,-0.2,1.094,0.47469876735799993,0.6182484194282425,-0.14354965207024256,-0.15290239569984343,2.2948226249288467e-05,-3.572870833597139,-3.5728478853708894,-3.5728478853708894,False
jnt1,-0.2,1.096,0.47469876735799993,0.6166359554612351,-0.14193718810323513,-0.5148874998180077,0.0009772269035623442,-1.7320520630172385,-1.731074836113676,-1.731074836113676,False
jnt1,-0.2,1.098,0.47469876735799993,0.6161645733063342,-0.1414658059483343,-0.8062319835037016,0.0011289052353392129,-0.22695572557854593,-0.22582682034320672,-0.22582682034320672,False
jnt1,-0.2,1.1,0.47469876735799993,0.616590157166956,-0.14189138980895605,-0.23569107745043005,9.275362869242852e-05,-3.0655187911978783,-3.065426037569186,-3.065426037569186,False
jnt1,-0.2,1.102,0.47469876735799993,0.6177289655562401,-0.1430301981982402,0.21279193031089572,0.00021329442816295447,-5.32070134582316,-5.320488051394997,-5.320488051394997,False
jnt1,-0.2,1.104,0.47469876735799993,0.6178250109326593,-0.14312624357465936,0.5694041946420623,0.0005984145274958094,-7.137926919157517,-7.137328504630021,-7.137328504630021,False
jnt1,-0.2,1.106,0.47469876735799993,0.6170979514831902,-0.14239918412519031,0.048022688209595876,-2.967685893315368e-05,-4.533900748287761,-4.533930425146694,-4.533930425146694,False
jnt1,-0.2,1.108,0.47469876735799993,0.6173310197717411,-0.14263225241374117,-0.36352972473450684,0.0004026964274446883,-2.454326900083175,-2.4539242036557303,-2.4539242036557303,False
jnt1,-0.2,1.11,0.47469876735799993,0.6167071984888047,-0.1420084311308048,0.1165341442754218,4.2407247734768953e-05,-4.861638293789344,-4.861595886541609,-4.861595886541609,False
jnt1,-0.2,1.112,0.47469876735799993,0.6170178588455767,-0.14231909148757677,-0.31191064146817365,0.0003190622905141988,-2.7006997265832755,-2.7003806642927612,-2.7003806642927612,False
jnt1,-0.2,1.114,0.47469876735799993,0.6180702181433003,-0.1433714507853004,0.15533017838599145,0.00011746030068788757,-5.046223636557261,-5.046106176256573,-5.046106176256573,False
jnt1,-0.2,1.116,0.47469876735799993,0.6181014321753885,-0.14340266481738856,0.5261796488618024,0.0003584858530198305,-6.932041767868023,-6.931683282015004,-6.931683282015004,False
jnt1,-0.2,1.118,0.47469876735799993,0.6173259645359384,-0.14262719717793843,0.015607016044068889,-3.7802950761705464e-05,-4.380115024742,-4.380152827692762,-4.380152827692762,False
jnt1,-0.2,1.12,0.47469876735799993,0.6159050455771836,-0.1412062782191837,-0.38773381972504706,0.0005277031933463763,-2.3401468167129176,-2.3396191135195714,-2.3396191135195714,False
jnt1,-0.2,1.122,0.47469876735799993,0.6155775650757862,-0.14087879771778627,-0.7104594793773882,0.0008010711714829359,-0.6838909496885699,-0.6830898785170869,-0.6830898785170869,False
jnt1,-0.2,1.124,0.47469876735799993,0.6161108698746933,-0.1414121025166934,-0.1637402506987139,1.2257324257483387e-05,-3.4076626780400185,-3.407650420715761,-3.407650420715761,False
