time,x_des,x_dot_des,x,x_dot,y_des,y_dot_des,y,y_dot,z_des,z_dot_des,z,z_dot,roll_des,pitch_des,roll,pitch,yaw,roll_rate,pitch_rate,e_x,e_y,e_z,e_norm,e_roll,e_pitch,e_5d_norm,ee_hf_norm,q_jnt1,qdot_jnt1,q_act1,qdot_act1,q_jnt2,qdot_jnt2,q_act2,qdot_act2,q_jnt3,qdot_jnt3,q_act3,qdot_act3,q_jnt4,qdot_jnt4,q_act4,qdot_act4,tau_bias_jnt1,tau_bias_jnt2,tau_bias_jnt3,tau_bias_jnt4,tau_task_jnt1,tau_task_jnt2,tau_task_jnt3,tau_task_jnt4,tau_jnt_cmd1,tau_jnt_cmd2,tau_jnt_cmd3,tau_jnt_cmd4,tau_act_ideal_1,tau_act_ideal_2,tau_act_ideal_3,tau_act_ideal_4,tau_act_out_1,tau_act_out_2,tau_act_out_3,tau_act_out_4,tau_after_delay_q2,tau_after_delay_q3,tau_after_delay_q4,tau_compliant_q2,tau_compliant_q3,tau_compliant_q4,tau_after_hysteresis_q2,tau_after_hysteresis_q3,tau_after_hysteresis_q4,tau_after_deadzone_q2,tau_after_deadzone_q3,tau_after_deadzone_q4,tau_after_backlash_q2,tau_after_backlash_q3,tau_after_backlash_q4,tau_loss_q2,tau_loss_q3,tau_loss_q4,tau_hys_q2,tau_hys_q3,tau_hys_q4,hys_z_q2,hys_z_q3,hys_z_q4,tau_elastic_err_q2,tau_elastic_err_q3,tau_elastic_err_q4,lambda_dls,rp_weight,control_mode,cond_J,sigma_min_J,sigma1,sigma2,sigma3,sigma4,qdot_task_cmd1,qdot_task_cmd2,qdot_task_cmd3,qdot_task_cmd4,saturation_flag,joint_limit_viol_flag,actuator_limit_viol_flag,ncon
4.72,-0.24705131463475194,-0.029674487808000194,-0.24786184300728503,-0.028222855005546235,-0.20176921121914884,0.017804692684800113,-0.19927681764156582,0.017563193864066753,-0.10058973707304962,0.005934897561600037,-0.10033645239073985,0.005709003405773902,-1.5708031067720762,-5.264885037714606e-06,-1.5707917664575035,0.011740465979209525,0.6771711090081136,7.749415538904399e-07,0.007179134191361132,0.0008105283725330925,-0.0024923935775830186,-0.00025328468230977064,0.0026330847154147894,-1.134031457272755e-05,-0.011745730864247239,0.012037252894934783,3.955569164314572e-05,2.46442826899469,0.09864258436601953,4.621088493678912,0.18496745591033617,1.2683713146266482,-0.004856075418278676,8.455454696332206,-0.032374420081705886,1.4411165986815146,-0.04317461075158804,4.803653883567541,-0.1439197882705542,-0.4203596711211463,-0.040852116738567326,-1.4011963028246444,-0.13617334518338486,0.0008504828773288037,-6.924447284754751,-1.3513422364014114,0.04556861002493928,-0.11505029991310242,0.011658229052411366,-0.010780973979533544,-0.013936820527911783,-0.11419981703577362,-6.91278905570234,-1.3621232103809449,0.031631789497027496,-0.060902762425178066,-1.036918358355351,-0.40863696311428344,0.009489536849108249,-0.060902762425178066,-1.0339038513102599,-0.4054984650726897,0.010627555972173719,-1.036918358355351,-0.40863696311428344,0.009489536849108249,-1.036918358355351,-0.40863696311428344,0.009489536849108249,-1.0369300685118426,-0.408642384860959,0.009491382626996281,-1.0359300685118427,-0.407642384860959,0.00849138262699628,-1.0359300685118427,-0.407642384860959,0.00849138262699628,-0.002026217201582766,-0.002143919788269291,-0.002136173345177439,1.1710156491543624e-05,5.421746675579237e-06,-1.8457778880323569e-06,0.011710156491543625,0.0054217466755792365,-0.001845777888032357,0.0,0.0,0.0,0.12,0.065,jt,15.061602815279658,0.12108425337364598,1.8237229314985417,0.3180362197429728,0.2375424797659889,0.12108425337364598,0.0,0.0,0.0,0.0,0,0,0,0
4.73,-0.24733886343884826,-0.027841874687999636,-0.2481338032634325,-0.02650894857726192,-0.20159668193669106,0.016705124812799777,-0.199109467533795,0.016193238269243772,-0.10053222731223035,0.005568374937599926,-0.10028159526251387,0.00533673036123358,-1.5708031067720762,-5.264885037714606e-06,-1.570791758932713,0.011800137738999794,0.6762255258327734,7.373438339037336e-07,0.005166782125013904,0.0007949398245842565,-0.002487214402896065,-0.00025063204971648156,0.0026231624492258888,-1.1347839363295975e-05,-0.011805402624037509,0.012093330439714226,3.66186609575128e-05,2.4653738510672967,0.09184652521544169,4.622861591166627,0.1722241571478474,1.2683307568962818,-0.003528859204427893,8.455184280393365,-0.023526312313573036,1.4406817664404163,-0.04365800289732796,4.802204373020437,-0.14553086142979224,-0.4207753947487261,-0.04202060625598966,-1.4025820432120069,-0.14006839841571178,0.0007850394430765522,-6.925832340818695,-1.3528611792747796,0.04562834282474104,-0.11424476762734186,0.011641784736513519,-0.010631418408939594,-0.014055055756042451,-0.11345972818426531,-6.914190556082182,-1.363492597683719,0.031573287068698594,-0.060508073040668686,-1.0371285834123272,-0.4090477793051157,0.009471986120609578,-0.060508073040668686,-1.0341524226925296,-0.4059072593741716,0.010613917815244346,-1.0371285834123272,-0.4090477793051157,0.009471986120609578,-1.0371285834123272,-0.4090477793051157,0.009471986120609578,-1.0371400833437618,-0.4090527902356005,0.009473849416831362,-1.036140083343762,-0.4080527902356005,0.008473849416831363,-1.036140083343762,-0.4080527902356005,0.008473849416831363,-0.001987660651232325,-0.002145530861428877,-0.0021400683984129833,1.1499931434567416e-05,5.010930484746962e-06,-1.8632962217844463e-06,0.011499931434567415,0.0050109304847469616,-0.0018632962217844462,0.0,0.0,0.0,0.12,0.065,jt,15.065343409721567,0.12105427722443911,1.8237242576018113,0.3181434547124932,0.2375876216746195,0.12105427722443911,0.0,0.0,0.0,0.0,0,0,0,0
4.74,-0.24760828716646388,-0.026049773567999777,-0.2483887757493319,-0.024820645899793055,-0.20143502770012167,0.01562986414079986,-0.1989556662799491,0.014847557134062592,-0.10047834256670723,0.0052099547135999544,-0.10023038812497187,0.0049765108396625565,-1.5708031067720762,-5.264885037714606e-06,-1.5707917517809502,0.011839980318669507,0.6753471788803718,7.002050742127762e-07,0.003203571973004783,0.0007804885828680275,-0.0024793614201725767,-0.0002479544417353652,0.002611106448424463,-1.1354991126033553e-05,-0.011845245203707222,0.01212962652997924,3.454541613200553e-05,2.466252196847738,0.08517097655170545,4.624508615004067,0.1597068380353383,1.2683030644418423,-0.0022688952806740035,8.454999632469761,-0.015126553709935795,1.4402426692655859,-0.04404802725832702,4.800740649586804,-0.14683074617937508,-0.4212023468328129,-0.0431138388857382,-1.4040052125655382,-0.1437125756899965,0.0007212639980712333,-6.927196364786729,-1.3543317438839628,0.045674385076514,-0.11335246694791812,0.011660459240793945,-0.010429597143940386,-0.014163215618672339,-0.11263120294984688,-6.915535905545935,-1.3647613410279031,0.03151116945784166,-0.060066220533153344,-1.0373303858318903,-0.4094284023083709,0.009453350837352497,-0.060066220533153344,-1.0345117391191303,-0.40628620186967374,0.010598945309823166,-1.0373303858318903,-0.4094284023083709,0.009453350837352497,-1.0373303858318903,-0.4094284023083709,0.009453350837352497,-1.0373416839609053,-0.4094330326158524,0.009455232734134487,-1.0363416839609054,-0.4084330326158524,0.008455232734134486,-1.0363416839609054,-0.4084330326158524,0.008455232734134486,-0.0018299448417752027,-0.0021468307461786694,-0.00214371257568868,1.129812901500428e-05,4.6303074814917635e-06,-1.881896781988642e-06,0.01129812901500428,0.004630307481491763,-0.001881896781988642,0.0,0.0,0.0,0.12,0.065,jt,15.0691223901441,0.12102398834264123,1.8237252924786336,0.3182461847055362,0.23763325984552036,0.12102398834264123,0.0,0.0,0.0,0.0,0,0,0,0
4.75,-0.2478600000000004,-0.024299999999999145,-0.2486270096768945,-0.023156800706998992,-0.20128399999999977,0.014579999999999484,-0.1988151576475288,0.013528435562438889,-0.10042799999999992,0.004859999999999828,-0.10018266122221928,0.004636525781550436,-1.5708031067720762,-5.264885037714606e-06,-1.5707917449972824,0.011860508863330121,0.6745348473392951,6.636458549057677e-07,0.0012934022886154709,0.0007670096768940815,-0.002468842352470968,-0.00024533877778064317,0.0025968591647770284,-1.1361774793883228e-05,-0.011865773748367836,0.012146620651813746,3.3540288039657326e-05,2.4670645271504594,0.07861855415736498,4.626031854534373,0.14742040404761692,1.2682873417029523,-0.0011131950202313851,8.4548947751256,-0.007421887378712054,1.4398004625008245,-0.04430801744956978,4.799266561699614,-0.14769730400017303,-0.42163975245105717,-0.04412826124582114,-1.4054632265540232,-0.14709398798523643,0.0006590645685358215,-6.928537704058938,-1.3557540075819179,0.04570712264718746,-0.11236700747353132,0.011724289598087002,-0.010181405850706364,-0.014257005650628603,-0.1117079429049955,-6.916813414460851,-1.3659354134326243,0.031450116996558856,-0.0595738459512341,-1.0375220121691275,-0.40978062402978727,0.009435035098967657,-0.0595738459512341,-1.0352647653353506,-0.40663720481154775,0.010584029265004269,-1.0375220121691275,-0.40978062402978727,0.009435035098967657,-1.0375220121691275,-0.40978062402978727,0.009435035098967657,-1.0375331186718053,-0.40978490211554736,0.009436935277019701,-1.0365331186718054,-0.40878490211554736,0.008436935277019702,-1.0365331186718054,-0.40878490211554736,0.008436935277019702,-0.0012683533364547894,-0.00214769730399958,-0.0021470939879845666,1.1106502677767041e-05,4.278085760075406e-06,-1.9001780520443564e-06,0.011106502677767041,0.004278085760075406,-0.0019001780520443564,0.0,0.0,0.0,0.12,0.065,jt,15.072929845341678,0.12099346563445999,1.8237260192529747,0.31834438823604894,0.23767927704305747,0.12099346563445999,0.0,0.0,0.0,0.0,0,0,0,0
4.76,-0.24809443436953615,-0.022594387967999553,-0.2488487358796434,-0.021515166379913804,-0.20114333937827833,0.013556632780799728,-0.19868765709280375,0.012239026899476986,-0.10038111312609277,0.00451887759359991,-0.1001380355684501,0.00434612229516722,-1.5708031067720762,-5.264885037714606e-06,-1.5707917385763484,0.011862374015910282,0.6737872841823682,6.276135096697935e-07,-0.0005438210106838495,0.000754301510107247,-0.0024556822854745752,-0.00024307755764266248,0.002580393953328295,-1.136819572788994e-05,-0.011867638900947775,0.012144933728659709,3.369528527796007e-05,2.467812089005968,0.0721918880444161,4.627433648270888,0.13536978730726537,1.2682817682998833,-0.00019079329348895149,8.45485755185906,-0.0012725435817191224,1.4393571667554745,-0.04431887125153632,4.797788837211704,-0.14773373687081542,-0.4220867607373349,-0.0450539000129199,-1.40695324540387,-0.1501792767799226,0.0005979959986069162,-6.929853424273681,-1.3571283185237786,0.04572702049140642,-0.11128157208661646,0.011891399614976386,-0.00988050975143722,-0.014331727585540154,-0.11068357608800955,-6.917962024658705,-1.3670088282752157,0.03139529290586627,-0.05902755112773549,-1.0376943036988056,-0.4101026484825647,0.00941858787175988,-0.05902755112773549,-1.0364508216193602,-0.4069588708070018,0.010570683742566032,-1.0376943036988056,-0.4101026484825647,0.00941858787175988,-1.0376943036988056,-0.4101026484825647,0.00941858787175988,-1.0377052379099536,-0.41010660454387204,0.009420504465786472,-1.0367052379099537,-0.40910660454387204,0.00842050446578647,-1.0367052379099537,-0.40910660454387204,0.00842050446578647,-0.0002544162905934622,-0.0021477337368702265,-0.0021501792767795614,1.0934211148089026e-05,3.956061307297948e-06,-1.9165940265919754e-06,0.010934211148089026,0.003956061307297948,-0.0019165940265919753,0.0,0.0,0.0,0.12,0.065,jt,15.07674827534361,0.12096284642270902,1.823726386184232,0.31843801717450954,0.23772547320397674,0.12096284642270902,0.0,0.0,0.0,0.0,0,0,0,0
4.7700000000000005,-0.248312041137152,-0.020934789887999728,-0.24905416538101305,-0.019893931836449046,-0.2010127753177088,0.012560873932799834,-0.19857285008594477,0.010982230945790573,-0.10033759177256961,0.004186957977599944,-0.10009582627382463,0.004136691128490289,-1.5708031067720762,-5.264885037714606e-06,-1.5707917325119674,0.01184644330809137,0.6731032144169169,5.921966723443067e-07,-0.0022853089654831515,0.0007421242438610531,-0.002439925231764034,-0.00024176549874498077,0.0025617248264223316,-1.1374260108887313e-05,-0.011851708193129085,0.012125409294336609,3.4954090432872255e-05,2.4684961574109847,0.06589388410435147,4.628716387164142,0.12356043659165128,1.2682831837495123,0.00036110616757236514,8.454866890304519,0.0024068182076849706,1.4389160284456968,-0.04395579585467278,4.796318295437637,-0.14652382307192138,-0.42254241823358135,-0.04588037715642256,-1.4084720896530116,-0.15293396832694187,0.0005378171894674092,-6.9311387744811785,-1.3584555346659304,0.045734678554161246,-0.11008906855934956,0.012245397241797504,-0.009513002547858168,-0.01438314418151486,-0.10955125136988215,-6.918893377239381,-1.3679685372137886,0.031351534372646386,-0.05842368235555815,-1.037834006585907,-0.4103905611641366,0.009405460311793916,-0.05842368235555815,-1.0373194872208416,-0.40724770548969114,0.010560323976547006,-1.037834006585907,-0.4103905611641366,0.009405460311793916,-1.037834006585907,-0.4103905611641366,0.009405460311793916,-1.037844801094168,-0.4103942293127623,0.009407390008220272,-1.0368448010941682,-0.4093942293127623,0.008407390008220272,-1.0368448010941682,-0.4093942293127623,0.008407390008220272,0.00047468612667324095,-0.002146523823071171,-0.0021529339683267336,1.0794508260987504e-05,3.668148625726092e-06,-1.929696426354925e-06,0.010794508260987504,0.003668148625726092,-0.001929696426354925,0.0,0.0,0.0,0.12,0.065,jt,15.080549435579925,0.12093235079360262,1.8237262945038175,0.31852699437392995,0.23777153107523008,0.12093235079360262,0.0,0.0,0.0,0.0,0,0,0,0
4.78,-0.24851328978124787,-0.019323076608000277,-0.24924352144917425,-0.018296187311567895,-0.2008920261312513,0.011593845964800164,-0.19847041474724017,0.009757460857678651,-0.10029734204375043,0.0038646153216000544,-0.10005538259761693,0.003981787665168858,-1.5708031067720762,-5.264885037714606e-06,-1.5707917267979123,0.011813585813818417,0.6724813276101451,5.573962605233929e-07,-0.003945893668733491,0.0007302316679263787,-0.0024216113840111186,-0.00024195944613350506,0.0025408629159378157,-1.1379974163894246e-05,-0.011818850698856131,0.012088893485478813,3.7191953934471376e-05,2.4691180428024264,0.05972849531153192,4.629882528608809,0.11199976392246967,1.2682885820848548,0.0006586226295517993,8.454902805977879,0.0043903542719128715,1.4384801436325705,-0.043325247966365,4.794865274896912,-0.14442151994925054,-0.42300576577868865,-0.046612862253432905,-1.4100165702879075,-0.1553757717210732,0.0004795304365786847,-6.932389092310415,-1.3597364768267233,0.04573070140355506,-0.10878265988287951,0.012777133854294923,-0.009086620038953684,-0.014409164520680948,-0.10830312944630083,-6.91961195845612,-1.368823096865677,0.03132153688287412,-0.057758058933712234,-1.037941793768418,-0.41064692905970307,0.009396461064862235,-0.057758058933712234,-1.0377825600248978,-0.40750591932048513,0.010553775514890652,-1.037941793768418,-0.41064692905970307,0.009396461064862235,-1.037941793768418,-0.41064692905970307,0.009396461064862235,-1.0379524804894966,-0.4106503408404332,0.009398399743169708,-1.0369524804894967,-0.4096503408404332,0.008398399743169707,-1.0369524804894967,-0.4096503408404332,0.008398399743169707,0.0008300795354010452,-0.002144421519948108,-0.0021553757717209456,1.0686721078476472e-05,3.4117807301596025e-06,-1.938678307471962e-06,0.010686721078476472,0.0034117807301596026,-0.0019386783074719618,0.0,0.0,0.0,0.12,0.065,jt,15.084306307363427,0.12090218891673389,1.8237256508507336,0.3186112526350991,0.23781714772321252,0.12090218891673389,0.0,0.0,0.0,0.0,0,0,0,0
4.79,-0.2486986685808641,-0.017761137407999783,-0.24941706033157268,-0.016725384711411523,-0.20078079885148156,0.010656682444799868,-0.19838003579140306,0.008563996112295243,-0.10026026628382718,0.003552227481599956,-0.10001635357852878,0.0038491642398692364,-1.5708031067720762,-5.264885037714606e-06,-1.570791721428666,0.01176450495267689,0.6719202716831645,5.231326367180944e-07,-0.005543090130164047,0.0007183917507085913,-0.002400763060078498,-0.00024391270529840192,0.0025177854130027867,-1.1385343410275084e-05,-0.011769769837714605,0.012036064765725992,4.029030515682051e-05,2.4696790972629676,0.053700027088333775,4.6309346081300555,0.10069584451979109,1.2682962681563588,0.0008424345349426253,8.454954004021124,0.005615837714151155,1.4380514190766194,-0.042554126397307254,4.7934361365428355,-0.14185042311261478,-0.4234758883493424,-0.04725509072652284,-1.4115836399790507,-0.1575168517877289,0.0004239955171042002,-6.933601468497615,-1.3609714613541277,0.04571558853555868,-0.1073554816049031,0.013446320755398679,-0.00861777881658981,-0.014407669012647666,-0.1069314860877989,-6.920155147742217,-1.3695892401707175,0.03130791952291102,-0.05702656153062315,-1.0380232721613325,-0.41087677205121526,0.009392375856873305,-0.05702656153062315,-1.0380577964029953,-0.40773810356584317,0.010551835464256507,-1.0380232721613325,-0.41087677205121526,0.009392375856873305,-1.0380232721613325,-0.41087677205121526,0.009392375856873305,-1.038033877404018,-0.4108799539889539,0.00939431861246886,-1.0370338774040182,-0.4098799539889539,0.008394318612468862,-1.0370338774040182,-0.4098799539889539,0.008394318612468862,0.0010239189989771718,-0.0021418504231107043,-0.0021575168517876456,1.060524268556208e-05,3.181937738647417e-06,-1.942755595556783e-06,0.01060524268556208,0.003181937738647417,-0.001942755595556783,0.0,0.0,0.0,0.12,0.065,jt,15.088002224257695,0.12087249094878054,1.8237244122867688,0.31869075940441566,0.2378621342495207,0.12087249094878054,0.0,0.0,0.0,0.0,0,0,0,0
4.8,-0.24886868480000035,-0.016250879999999412,-0.2495750644008647,-0.015183627884622283,-0.2006787891199998,0.009750527999999646,-0.19830139829915464,0.007402216590466996,-0.10022626303999993,0.0032501759999998816,-0.09997860520441282,0.0037241118476652292,-1.5708031067720762,-5.264885037714606e-06,-1.5707917163992935,0.011699807570091147,0.6714186512031319,4.89355357104421e-07,-0.007081361220611378,0.0007063796008643375,-0.0023773908208451766,-0.00024765783558711174,0.0024924473232314976,-1.1390372782749125e-05,-0.011705072455129084,0.011967503690389972,4.41277000383669e-05,2.470180716229158,0.04781284038756453,4.631875242561154,0.08965685631743071,1.268305487978585,0.0009759409478315292,8.455015441534709,0.006505912203005256,1.4376309255347364,-0.041697719190569985,4.792034444623769,-0.13899526913040156,-0.4239518623362195,-0.04780341448494708,-1.4131702180097316,-0.15934480553985,0.00037157370019259167,-6.934774301161245,-1.362160439178929,0.045689779476780545,-0.10580048597371591,0.01422426319638101,-0.008120950066732337,-0.014375974732270473,-0.10542891227352331,-6.920550037964865,-1.3702813892456613,0.03131380474451007,-0.05622523891546998,-1.0380825056947296,-0.4110844167736984,0.009394141423353021,-0.05622523891546998,-1.0382436932904826,-0.4079483957975875,0.01055542721892189,-1.0380825056947296,-0.4110844167736984,0.009394141423353021,-1.0380825056947296,-0.4110844167736984,0.009394141423353021,-1.0380930517038818,-0.41108739106671455,0.009396082413382098,-1.0370930517038819,-0.41008739106671455,0.008396082413382099,-1.0370930517038819,-0.41008739106671455,0.008396082413382099,0.0011506415866007627,-0.00213899526912702,-0.0021593448055397925,1.0546009152164985e-05,2.9742930161642813e-06,-1.9409900290770667e-06,0.010546009152164984,0.002974293016164281,-0.0019409900290770666,0.0,0.0,0.0,0.12,0.065,jt,15.091627792236942,0.1208433309122901,1.8237225713024028,0.3187655073204328,0.23790638112110774,0.1208433309122901,0.0,0.0,0.0,0.0,0,0,0,0
4.8100000000000005,-0.24902386487193562,-0.014794230528000085,-0.24971783473832904,-0.013672645795392045,-0.20058568107683863,0.00887653831680005,-0.198234181240084,0.006272876803630001,-0.10019522702561288,0.0029588461056000164,-0.09994210270788159,0.003599848797395233,-1.5708031067720762,-5.264885037714606e-06,-1.5707917117051426,0.01162009455599855,0.6709750259808489,4.5605385013578505e-07,-0.008558819031974543,0.000693969866393418,-0.0023514998367546447,-0.00025312431773129307,0.002464795646285134,-1.1395066933594933e-05,-0.011625359441036487,0.011883784311354392,4.8570428726650736e-05,2.4706243398941075,0.042071489607733506,4.632707132651029,0.07889133887141561,1.2683159123621481,0.0010879192562183566,8.455084916489424,0.007252448442445212,1.437219370960519,-0.040779951797897056,4.790662555299185,-0.13593574878361894,-0.42443270809304856,-0.04825109365801032,-1.414773037163205,-0.16083718489498536,0.0003224254854981586,-6.93590657193133,-1.3633031867653704,0.04565370987340933,-0.10411051434939271,0.015087725324716889,-0.007609271461094226,-0.014311476128081847,-0.10378808886389455,-6.920818846606613,-1.3709124582264647,0.031342233745327484,-0.05535018779111497,-1.038122826990992,-0.4112737374679394,0.009402670123598245,-0.05535018779111497,-1.0383808802716041,-0.4081405866914839,0.010565439769822018,-1.038122826990992,-0.4112737374679394,0.009402670123598245,-1.038122826990992,-0.4112737374679394,0.009402670123598245,-1.0381333326788478,-0.4112765224402613,0.009404602584927077,-1.0371333326788479,-0.4102765224402613,0.008404602584927076,-1.0371333326788479,-0.4102765224402613,0.008404602584927076,0.0012475475927562374,-0.002135935748777384,-0.0021608371848949423,1.0505687855902683e-05,2.7849723219232904e-06,-1.932461328831843e-06,0.010505687855902682,0.0027849723219232903,-0.001932461328831843,0.0,0.0,0.0,0.12,0.065,jt,15.095176752657643,0.12081475869706002,1.8237201368618032,0.31883550415912093,0.23794981302163173,0.12081475869706002,0.0,0.0,0.0,0.0,0,0,0,0
4.82,-0.24916475458355203,-0.013393133567999626,-0.24984568998679949,-0.012194219017126202,-0.20050114724986878,0.008035880140799773,-0.19817805564717755,0.005176790804071749,-0.1001670490832896,0.0026786267135999247,-0.0999068592919426,0.0034728810931766237,-1.5708031067720762,-5.264885037714606e-06,-1.5707917073416606,0.011526003480527569,0.6705879087336535,4.2314342628407426e-07,-0.00997064556244208,0.0006809354032474568,-0.0023230916026912296,-0.0002601897913470097,0.0024347743931238232,-1.1399430415615086e-05,-0.011531268365565062,0.011785516807128435,5.3485542701116766e-05,2.471011455544718,0.03648078809583268,4.633433067448899,0.06840831743358952,1.268327414838123,0.0011930737147848843,8.455161582647014,0.007953484537239333,1.4368172972600801,-0.03981267826812812,4.789322272944646,-0.13271129764655556,-0.4249173726207205,-0.048590460075569324,-1.4163885864748251,-0.16196846985650135,0.0002766331104917917,-6.936997549595572,-1.364399404750992,0.045607837096012904,-0.10227834887536934,0.01601557621494805,-0.007094945749701105,-0.014211954593824676,-0.10200171576487754,-6.9209819733806235,-1.3714943505006931,0.03139588250218823,-0.05439751501740919,-1.0381472960070934,-0.4114483051502079,0.009418764750656469,-0.05439751501740919,-1.0384885872323502,-0.40831820425721294,0.01058264958721471,-1.0381472960070934,-0.4114483051502079,0.009418764750656469,-1.0381472960070934,-0.4114483051502079,0.009418764750656469,-1.0381577772259332,-0.4114509155548476,0.009420681117358243,-1.0371577772259333,-0.4104509155548476,0.008420681117358244,-1.0371577772259333,-0.4104509155548476,0.008420681117358244,0.0013308100064168254,-0.0021327112976346732,-0.0021619684698564673,1.0481218839801146e-05,2.6104046396547565e-06,-1.9163667017736187e-06,0.010481218839801146,0.0026104046396547564,-0.0019163667017736187,0.0,0.0,0.0,0.12,0.065,jt,15.098644331632785,0.12078681309975967,1.823717130944675,0.3189007705762028,0.2379923696705298,0.12078681309975967,0.0,0.0,0.0,0.0,0,0,0,0
4.83,-0.24929191925964833,-0.012049552127999874,-0.249958967704146,-0.010750316834086372,-0.20042484844421102,0.007229731276799923,-0.19813268463542166,0.004114731513537029,-0.10014161614807034,0.0024099104255999745,-0.09987291365931536,0.003341279237019668,-1.5708031067720762,-5.264885037714606e-06,-1.5707917033042538,0.01141822925067948,0.6702557623531331,3.907557395148116e-07,-0.011310508359440835,0.0006670484444976643,-0.0022921638087893548,-0.0002687024887549766,0.0024023258690472433,-1.1403467822468372e-05,-0.011423494135716972,0.011673367889727969,5.875639923780375e-05,2.4713436002940052,0.03104583137109655,4.634055929431094,0.058217346548271494,1.2683399770550825,0.0012996654832769447,8.45524531615649,0.00866409880314966,1.436425157600085,-0.03880284070023621,4.788015107001292,-0.1293450167848715,-0.4254047262055443,-0.048813862305210336,-1.418013099706929,-0.16271317896202905,0.00023424092972674913,-6.9380466830452,-1.3654487791659295,0.04555265249921003,-0.10029674855877843,0.01698784096198143,-0.006589255427736092,-0.014075724560595214,-0.10006250762905168,-6.921058842083219,-1.3720380345936656,0.03147692793861482,-0.05336333531857326,-1.0381588263124828,-0.4116114103780997,0.009443078381584445,-0.05336333531857326,-1.0385770510729984,-0.40848451266074987,0.01060768361361729,-1.0381588263124828,-0.4116114103780997,0.009443078381584445,-1.0381588263124828,-0.4116114103780997,0.009443078381584445,-1.0381692960010172,-0.41161385767751146,0.009444970434655291,-1.0371692960010173,-0.41061385767751146,0.00844497043465529,-1.0371692960010173,-0.41061385767751146,0.00844497043465529,0.001407755071981194,-0.0021293450167615747,-0.0021627131789619994,1.0469688534411783e-05,2.4472994117629987e-06,-1.8920530708456424e-06,0.010469688534411783,0.0024472994117629987,-0.0018920530708456424,0.0,0.0,0.0,0.12,0.065,jt,15.102026526094647,0.12075952698501469,1.8237135798063342,0.3189613409492389,0.23803399842119707,0.12075952698501469,0.0,0.0,0.0,0.0,0,0,0,0
4.84,-0.2494059439472638,-0.010765467647999571,-0.25005802644865144,-0.009343129089189793,-0.20035643363164174,0.006459280588799741,-0.19809772395668573,0.003087407554052432,-0.10011881121054725,0.002153093529599914,-0.09984031875211713,0.003203951841832853,-1.5708031067720762,-5.264885037714606e-06,-1.5707916995881899,0.011297534773384799,0.6699769970357727,3.587810423643402e-07,-0.012571297350080127,0.0006520825013876519,-0.0022587096749560054,-0.0002784924584301185,0.0023673907649051714,-1.140718388636941e-05,-0.011302799658422735,0.011548071236186744,6.429105276949447e-05,2.47162236395046,0.025772004850629977,4.634578699882788,0.04832852442478865,1.268353643703316,0.0014127151423190985,8.45533641412358,0.009417763589887718,1.4360433474958711,-0.03775544314399473,4.786742375141332,-0.12585356803502068,-0.42589356574386794,-0.048914173753116616,-1.4196425662092738,-0.16304756847299076,0.00019526846885539365,-6.939053566451828,-1.3664510271525423,0.04548868774094905,-0.09815847917205664,0.017985444986550657,-0.00610251022805141,-0.013901703074098465,-0.09796321070320124,-6.921068121465277,-1.3725535373805937,0.03158698466685059,-0.05224378026801722,-1.0381602182197915,-0.4117660612141781,0.009476095400055175,-0.05224378026801722,-1.038652178945125,-0.4086425002947656,0.010641002004580513,-1.0381602182197915,-0.4117660612141781,0.009476095400055175,-1.0381602182197915,-0.4117660612141781,0.009476095400055175,-1.0381706865164186,-0.4117683538627538,0.00947795443610755,-1.0371706865164187,-0.4107683538627538,0.008477954436107549,-1.0371706865164187,-0.4107683538627538,0.008477954436107549,0.0014814924287063535,-0.002125853567988187,-0.0021630475684729636,1.0468296627103038e-05,2.2926485756845915e-06,-1.8590360523749125e-06,0.010468296627103038,0.0022926485756845916,-0.0018590360523749125,0.0,0.0,0.0,0.12,0.065,jt,15.105319857038692,0.12073292951274918,1.823709517567383,0.319017265121503,0.23807465179405962,0.12073292951274918,0.0,0.0,0.0,0.0,0,0,0,0
