residual_gain,residual_filter_tau,final_fade_duration,max_delta_force_per_step,mean_delta_ee_rms,mean_delta_final_ee,mean_delta_max_ee,mean_delta_rms_ee_error_velocity,mean_delta_rms_highfreq,mean_delta_p2p_error_norm,mean_delta_saturation_frac,mean_delta_limit_frac,mean_delta_reward,improvement_ratio,ncon_max,selection_score
0.75,0.12,0.8,none,-0.0007434700905036958,0.0005785740928637915,-0.0007054633789691262,-0.0016182705399940156,3.4497662352272135e-05,-0.0006997048018896973,-0.0028814992574987394,-0.0018516535589620342,18.18890174581902,0.7,0,-0.0001476471664637682
0.75,0.12,0.8,0.2,-0.0002705047225402155,0.0017762199806385548,0.0001399352276256832,0.004749097430988223,9.39504743018364e-05,0.0001460330099652206,0.010641778978899757,-0.0023337735008713816,-0.18993968088179827,0.7,0,0.0026460749951322774
0.75,0.12,0.8,0.3,-0.0007639442028466397,0.0007446096529251101,-0.0009697829686200976,-6.65955513635704e-05,-1.8308833913986572e-05,-0.0009664710167064729,-0.0009320692909078277,-0.0018326030327519957,22.47003567412418,0.7,0,-1.933454992152962e-05
1.0,0.03,0.0,none,-0.0009026233729811773,0.0031349798794389353,-0.0008714330178317065,0.0103060123901843,0.00020745771390506468,-0.0008466569489918888,0.01620060464495574,-0.0032503049928690408,11.394042019123056,0.7,0,0.003956145827905865
1.0,0.03,0.0,0.2,-0.0013127601655323784,-0.0009686399341691855,-0.00021157901943387136,-0.012398534753029634,-0.00011231967144724487,-0.00020102351644503785,-0.018175721720412135,-0.002784309370297275,45.28558544937211,0.7,0,-0.0013127601655323784
1.0,0.03,0.0,0.3,-0.0007496976991359081,0.0017801786926847705,0.00011392136959122086,0.009065475559292106,0.00026339703199834377,0.00012764151135590817,0.012237807702540963,-0.0030959220912944773,10.31606851395918,0.7333333333333333,0,0.002411488582073312
1.0,0.03,0.3,none,-0.0009145473249768093,0.0026153638460196782,-0.0010273972088203586,0.010322242877864556,0.00020646374364705864,-0.0010026211399805408,0.016187511792584326,-0.003245762574699369,11.699557386598705,0.7,0,0.003422799572124831
1.0,0.03,0.3,0.2,-0.0013237531716815494,-0.000839736936571274,-0.0004647065474098964,-0.012404581062562575,-0.00011327351164443077,-0.0004541510444210629,-0.01810905505374547,-0.002784309370297275,45.49071918289798,0.7,0,-0.0013237531716815494
1.0,0.03,0.3,0.3,-0.0007654980058131957,0.0012377565637979899,-0.00023348928126683705,0.009045711273311078,0.0002620400895747902,-0.00021976913950214974,0.012304474369207629,-0.0030959220912944773,10.595399228627018,0.7333333333333333,0,0.0018337260396929522
1.0,0.03,0.5,none,-0.0009305762983863729,0.0023767550410253723,-0.0012055225086898538,0.010293881785263978,0.0002068320584094567,-0.0011807464398500358,0.016196499903271377,-0.003183638326202374,11.610070237777352,0.7,0,0.0031692447621708654
1.0,0.03,0.5,0.2,-0.0013283039003156734,-0.0006663217809609691,-0.0006069139842638002,-0.012439195342398592,-0.00011415379924641358,-0.0005963584812749667,-0.0180423883870788,-0.002784309370297275,45.571999202032266,0.7,0,-0.0013283039003156734
1.0,0.03,0.5,0.3,-0.0007739365222726533,0.0011419933075390008,-0.0004593718564703165,0.0090465281103031,0.00026176601187916066,-0.000443117969719052,0.012437807702540963,-0.0030959220912944773,10.712814613078566,0.7333333333333333,0,0.0017427205614600244
1.0,0.03,0.8,none,-0.000932762233938331,0.0025323273564777818,-0.0013022973982538483,0.010225618642738509,0.0002037613881066488,-0.001277521329414031,0.016231360108619464,-0.0029068678012343038,8.951468439163484,0.7,0,0.0033245818274547216
1.0,0.03,0.8,0.2,-0.00130764448223429,-0.0006562531586098954,-0.0006315724489653081,-0.012472668786847028,-0.0001148248638144747,-0.0006180278165255473,-0.0182423883870788,-0.0025843093702972745,44.35453944595841,0.7,0,-0.00130764448223429
1.0,0.03,0.8,0.3,-0.0007545935188012377,0.001119001304110829,-0.0005483681835285512,0.008964292937968566,0.00025971858490647165,-0.0005346480417638639,0.012359007429875658,-0.00291909864207839,10.131963012076449,0.7333333333333333,0,0.0017301678207503931
1.0,0.05,0.0,none,-0.000648921698389424,0.0016796001022015051,0.0003652399265777031,0.009906095024765044,0.00021522119734685195,0.0003802227716179495,0.013445982452978995,-0.003329193402037969,11.895090987040506,0.7,0,0.0025589318021069967
1.0,0.05,0.0,0.2,-0.00010457079830313125,0.0011666526051747719,0.0012918054124582549,0.016054809267495373,0.0003232974500371487,0.001292040080448684,0.02462741273381325,-0.0021263897484769885,-19.41504490931596,0.6333333333333333,0,0.003944879821361278
1.0,0.05,0.0,0.3,-0.001370512796412915,0.002079840629532671,-0.0007739167183829686,-0.012398485304528984,-0.0001530617926549935,-0.0007630722678617427,-0.014554679193732859,-0.0027119246382110497,41.225622610918556,0.7333333333333333,0,0.0007093278331197562
1.0,0.05,0.3,none,-0.0006626329603048218,0.0009316662323484964,0.00020259208242978273,0.00990048511021605,0.00021497825463507057,0.00021757492747002892,0.013445982452978995,-0.003329193402037969,12.150772220210637,0.7,0,0.0017646356301531153
1.0,0.05,0.3,0.2,-0.00011485311272916629,0.0008636902525240135,0.0010346250572296105,0.016029759691868723,0.0003215969450521426,0.0010348597252200396,0.024694079400479917,-0.0021263897484769885,-19.207953913141196,0.6333333333333333,0,0.0035860154974129183
1.0,0.05,0.3,0.3,-0.0013867212802553008,0.001194769571829617,-0.0010433121746639211,-0.012430376227866424,-0.00015517363226362832,-0.0010324677241426953,-0.014554679193732859,-0.0027119246382110497,41.508940165288124,0.7333333333333333,0,-0.00019195170842568388
1.0,0.05,0.5,none,-0.0006775724369144167,0.0008256861681489653,5.094029715215671e-05,0.00989188621860811,0.00021408945139950582,6.592314219240313e-05,0.013312649119645662,-0.003395860068704636,12.707183722783036,0.7,0,0.0015996079973373484
1.0,0.05,0.5,0.2,-0.00011559483622505471,0.002048848914630345,0.0008961085283479357,0.01600717248335948,0.0003206813822350116,0.0008963431963383647,0.024636840343240866,-0.0021479385700258103,-19.26683306269115,0.6333333333333333,0,0.004736547443114556
1.0,0.05,0.5,0.3,-0.0013922236097879093,0.0009522295896924111,-0.0011981034592545214,-0.012431486776589193,-0.00015541957080775272,-0.0011872590087332955,-0.014288012527066192,-0.0025785913048777163,40.93136942416119,0.7333333333333333,0,-0.00043999402009549827
1.0,0.05,0.8,none,-0.0006749488915219873,0.0015044477998560864,-5.5179894713145695e-05,0.00987912698734033,0.00021369789480930578,-4.019704967289928e-05,0.013300375307371852,-0.003128993201837769,10.62161206410965,0.7,0,0.0022663853864759373
1.0,0.05,0.8,0.2,-9.406457855416662e-05,0.0022661468542056248,0.0008244199756449599,0.01596329663118086,0.0003187446014766716,0.0008246546436353889,0.0249703072771086,-0.0020812719033591436,-19.80902799433485,0.6333333333333333,0,0.004993416232827732
1.0,0.05,0.8,0.3,-0.0013701794467006617,0.0004791691997079225,-0.001215413769845417,-0.012388146420745354,-0.00015459406871354996,-0.0012045693193241912,-0.01434693368889192,-0.0027188402675333177,42.07737114117481,0.7333333333333333,0,-0.0008910102469927392
1.0,0.08,0.0,none,-0.0006525822080548494,0.0024746573664751145,0.0005309878822332135,0.008977002587209564,0.00026033332700976916,0.0005429671434701724,0.012230382095115351,-0.0029872630189990415,8.682986991320892,0.7333333333333333,0,0.0032838734601307196
1.0,0.08,0.0,0.2,-0.00043335977776141947,0.0016627376193218046,0.0007032736652654247,0.005430483019725913,0.0001995807354562886,0.0007062011445026184,0.00986813149783005,-0.0016138349447134743,-2.6129075569605145,0.6333333333333333,0,0.002457221587972058
1.0,0.08,0.0,0.3,-0.0007741236271527446,0.0026413307368694174,0.0006891761173273677,0.0021578392288207943,6.126731473180249e-05,0.0006905662685734264,0.0013409937155630474,-0.0009620188593286521,18.90451601310245,0.6666666666666666,0,0.002170053392353564
1.0,0.08,0.3,none,-0.0006653410657664644,0.0017342998168015766,0.0004059733161668357,0.008968869050560683,0.0002610081406765501,0.0004172000066124898,0.012230382095115351,-0.0029205963523323748,8.583134717583501,0.7333333333333333,0,0.0025059410322074206
1.0,0.08,0.3,0.2,-0.00044106554165874664,0.001039835833078608,0.0005298475226774186,0.0054189118371342415,0.0001981368509142487,0.0005327750019146122,0.009934798164496716,-0.0015471682780468078,-2.764511708872548,0.6333333333333333,0,0.0017978735337095802
1.0,0.08,0.3,0.3,-0.0007859880320287108,0.002191410123746212,0.00038989681008193023,0.0021264021774100974,5.9448216341742864e-05,0.000391286961327989,0.001474327048896377,-0.0009620188593286521,19.127188921545166,0.6666666666666666,0,0.0016608362970436082
1.0,0.08,0.5,none,-0.0006806468814005451,0.001420106506682052,0.00020618251470400155,0.008960293149883943,0.00026019350303542666,0.00021526505014765225,0.012297048761782019,-0.0029872630189990415,9.118602914576574,0.7333333333333333,0,0.0021423142630069524
1.0,0.08,0.5,0.2,-0.0004368993735777492,0.0009555173802889956,0.00043982601434177103,0.0053923142135097486,0.00019677618118383455,0.00044275349357896475,0.010134798164496717,-0.001480501611380141,-3.115694106017084,0.6333333333333333,0,0.0017190366124686285
1.0,0.08,0.5,0.3,-0.0007866205073100558,0.0022373707063711164,0.00023268561658118306,0.0021063195135355315,5.8708387518054125e-05,0.00023407576782724185,0.0015409937155630438,-0.0008286855259953188,18.49025543575408,0.6666666666666666,0,0.0016810189179418404
1.0,0.08,0.8,none,-0.0006745512101851713,0.001205497484882243,0.00010336726107261981,0.008949732267699236,0.00025936809315964477,0.00011243015650514824,0.012097048761782019,-0.003053929685665708,9.410853174480144,0.7333333333333333,0,0.0018928212287561254
1.0,0.08,0.8,0.2,-0.0004082936969213096,0.0009122951193395508,0.00045575592480261287,0.005357382683730019,0.00019632948195842363,0.0004557091959709474,0.009723803035756285,-0.0015811279161818106,-1.8909316960916234,0.6333333333333333,0,0.001665688306167271
1.0,0.08,0.8,0.3,-0.0007705609196683887,0.0029717733315698896,0.00016775990934764045,0.002038467944380397,5.610089796755641e-05,0.00016916230516432728,0.0016076603822297105,-0.0007620188593286523,18.03237220037651,0.6666666666666666,0,0.0024238613601411155
1.0,0.12,0.0,none,-0.001102040973950832,0.001532937949491702,-0.0002442015214357037,-0.012190720976941995,-0.000142376520042777,-0.00022962555662120256,-0.012543010664319029,-0.0023387861552604584,35.91794916285047,0.7333333333333333,0,0.00043089697554086993
1.0,0.12,0.0,0.2,-0.000509196103928878,0.003629804704453903,0.00023920220025965463,0.006529691199215581,0.00011582041264976555,0.00023804631964128992,0.012878332361195463,-0.0018419241550811651,-3.687004994577728,0.6333333333333333,0,0.0045139613068977125
1.0,0.12,0.0,0.3,-0.0006078115022305351,0.0014581928832141785,0.0002656778698279411,-0.0013913859631920489,-1.6483376895436133e-05,0.0002673851025115504,-0.0026334183770064285,-0.0019098510176396544,23.324138948558055,0.6666666666666666,0,0.0009038584014859534
1.0,0.12,0.3,none,-0.0011114191726956633,0.001034055761097681,-0.00039674451381699664,-0.012199867662865044,-0.00014266195660658955,-0.00038216854900249554,-0.012543010664319029,-0.0023387861552604584,36.09389329843689,0.7333333333333333,0,-7.736341159798226e-05
1.0,0.12,0.3,0.2,-0.000513471152942717,0.0032655658580452366,8.788933125974454e-05,0.006511666396477426,0.00011474161480318623,8.673345064138029e-05,0.012944999027862131,-0.0018419241550811651,-3.5673729246870303,0.6333333333333333,0,0.004121312105418603
1.0,0.12,0.3,0.3,-0.0006192769200646127,0.0009289702901696519,-1.6878672855458765e-05,-0.001412876885180884,-1.835701607295715e-05,-1.5171440171849713e-05,-0.0026334183770064285,-0.0019098510176396544,23.536328019065937,0.6666666666666666,0,0.00030969337010503916
1.0,0.12,0.5,none,-0.0011164104466285384,0.0009849538880042663,-0.0005248798656928387,-0.012189273848043686,-0.00014258864055829217,-0.0005103039008783376,-0.012676343997652361,-0.0022721194885937913,35.83031217088767,0.7333333333333333,0,-0.00013145655862427212
1.0,0.12,0.5,0.2,-0.0005058771417301584,0.00314478477851409,1.810219140096295e-05,0.0065173562406175,0.00011406765854914512,1.6946310782598705e-05,0.012878332361195463,-0.0018419241550811651,-3.6305823466197276,0.6333333333333333,0,0.00398716396433457
1.0,0.12,0.5,0.3,-0.0006189131742263099,0.0009130345563737326,-0.00012409176504086215,-0.00143714068587558,-1.939769693461354e-05,-0.000122384532357253,-0.0025667517103397613,-0.0019098510176396544,23.558763321042836,0.6666666666666666,0,0.0002941213821474227
1.0,0.12,0.8,none,-0.0011034244747489402,0.002266474485207573,-0.0005629898935104594,-0.012206005337017017,-0.0001427803073743704,-0.0005484139286959582,-0.012681507673379711,-0.0023334734597598716,36.79594624910969,0.7333333333333333,0,0.0011630500104586328
1.0,0.12,0.8,0.2,-0.00047068086193827966,0.0029532022397565695,2.378361073476209e-05,0.006455784384114445,0.000111190999948602,2.2582480958601692e-05,0.013005530725203641,-0.00172426907668989,-4.0824455141788345,0.6333333333333333,0,0.0038431864465046754
1.0,0.12,0.8,0.3,-0.0005953584851368821,0.0008329463466701984,-0.00011913550690172055,-0.0014878005129250378,-2.119392728988078e-05,-0.0001174282742181114,-0.0025667517103397613,-0.0016431843509729877,21.97355637108364,0.6666666666666666,0,0.0002375878615333163
