step,time,policy,x_des,y_des,z_des,x_act,y_act,z_act,ee_err_norm_true,ee_err_norm_measured,roll_des,roll_act,pitch_des,pitch_act,ee_hf_norm,saturation_step,joint_limit_flag,actuator_limit_flag,ncon,tau_j1,tau_j2,tau_j3,tau_j4,W_Fx,W_Fy,W_Fz,W_Mroll,W_Mpitch
264,2.6499999999999875,sac,-0.0004925663999998805,-0.34970446016000006,-0.14990148672,-0.0015272811656502716,-0.34510801839850264,-0.14746907382073018,0.0053023149685422055,0.005473210719214926,-1.570803106772076,-1.570797018886878,-5.264885037714606e-06,0.029941978016778226,0.000459589211289445,0,0,0,0,-0.08142114215788661,-7.507220546375757,-1.7590628975988598,0.11698613909749149,0.07674288912585998,-0.11630372542379928,0.268540565986677,-0.012693530175881335,0.01182146850187661
265,2.6599999999999873,sac,-0.0005940560527358631,-0.34964356636835847,-0.14988118878945283,-0.001434141324365445,-0.3451437964382224,-0.1476278483637847,0.005102079552664377,0.005047208754936345,-1.570803106772076,-1.5707970218844347,-5.264885037714606e-06,0.030263674154130893,0.0004481440811768394,0,0,0,0,-0.045074985777213694,-7.5048658982565675,-1.7503590766260202,0.11111528024779384,0.021204552067273383,-0.12682691359210824,0.29012628786578193,-0.013720989826358755,0.012830288433703436
266,2.669999999999987,sac,-0.0007080807403518439,-0.3495751515557889,-0.14985838385192962,-0.00133589651423471,-0.3452304257038937,-0.14778555301318014,0.0048546290342449065,0.0051362212461096065,-1.570803106772076,-1.570797023901022,-5.264885037714606e-06,0.030671838974968946,0.0004786950717748125,0,0,0,0,-0.010388211847910146,-7.535852803565218,-1.7484777459566343,0.10328393207877967,-0.02619164894040052,-0.16185576234885266,0.3193090257913956,-0.014445448877841154,0.013530884761550151
267,2.679999999999987,sac,-0.0008352454164478237,-0.34949885275013126,-0.14983295091671042,-0.0012337574108732382,-0.34534748346826144,-0.14793164969993733,0.00458340757963506,0.005331952529416326,-1.570803106772076,-1.5707970246940968,-5.264885037714606e-06,0.031019112516656344,0.0005306286330602751,0,0,0,0,-0.013470214078423928,-7.501012727152046,-1.723448403485924,0.09230982386262404,-0.04131298192520842,-0.16748440999219158,0.3158401613822468,-0.015140761901879246,0.014475961509496468
268,2.6899999999999866,sac,-0.0009761351280638024,-0.3494143189231617,-0.14980477297438724,-0.001135799611094959,-0.34550354699234725,-0.14805871033366957,0.004285833009730759,0.005325528515442978,-1.570803106772076,-1.570797024318073,-5.264885037714606e-06,0.031396050500948514,0.0005884168918267469,0,0,0,0,0.00404217842929162,-7.547546378045616,-1.7483944139940768,0.09936189027649932,-0.03529484366141668,-0.15277399574588865,0.2909210426804641,-0.014863690796240541,0.0146792343079442
269,2.6999999999999864,sac,-0.001131315199999779,-0.3493212108800001,-0.14977373696000004,-0.001049246668135977,-0.34570074976911364,-0.14815812609839568,0.003965434699436832,0.004382318844242429,-1.570803106772076,-1.5707970228213601,-5.264885037714606e-06,0.03185346770168884,0.0006465398949493231,0,0,0,0,0.05157062619548308,-7.460951843471529,-1.7024829499371306,0.0849554200606153,-0.028348631349488992,-0.14304205747411228,0.2411044352897804,-0.014903378759465754,0.013876607049141402
270,2.709999999999986,sac,-0.001301331419135755,-0.3492192011485185,-0.14973973371617286,-0.0009751264715095311,-0.34594082700632467,-0.14823706940850548,0.0036210698288763376,0.0038661282755547096,-1.570803106772076,-1.5707970203174875,-5.264885037714606e-06,0.032422626152291745,0.000710887794729702,0,0,0,0,0.06246238077284487,-7.48440218338959,-1.6845354094031277,0.06673478244882217,-0.0454662302164359,-0.15523543858946745,0.22489705264853116,-0.014054512987928282,0.012760674881904884
271,2.719999999999986,sac,-0.0014867102187517288,-0.3491079738687489,-0.14970265795624965,-0.0009166484358047808,-0.346218641725801,-0.14829715231626245,0.0032632279682370314,0.003469480351885572,-1.570803106772076,-1.5707970170346552,-5.264885037714606e-06,0.033127438270490916,0.0007784495193553857,0,0,0,0,0.07047392691064852,-7.4309490608578175,-1.6307550883049364,0.040060906716159805,-0.07046480880458449,-0.13293405830993604,0.21338114126042834,-0.01362055621938455,0.01089844040878505
272,2.7299999999999858,sac,-0.0016879588628477022,-0.3489872246822914,-0.14966240822743046,-0.0008699237530730317,-0.3465018409209279,-0.1483310967588386,0.0029357629516835234,0.0030468121642293782,-1.570803106772076,-1.5707970131400977,-5.264885037714606e-06,0.03380656380469693,0.0008329162337802594,0,0,0,0,0.0665252942821886,-7.342209456210982,-1.5633338948434043,0.011456181443159803,-0.06777449559493201,-0.10280078260453634,0.1832669806357683,-0.013341309425060986,0.008410961965848786
273,2.7399999999999856,sac,-0.001905565630463674,-0.34885666062172177,-0.14961888687390726,-0.0008393064534010285,-0.3467850270563496,-0.14834313506610614,0.002656335245588307,0.0027419991870205112,-1.570803106772076,-1.5707970087947893,-5.264885037714606e-06,0.03447381173170072,0.0008745476443630325,0,0,0,0,0.10911580952991087,-7.36572912778756,-1.5577239542211707,0.00037640462337099403,-0.08892212196219869,-0.09931547954930167,0.18077314052480511,-0.012219193659317942,0.0059824528578889665
274,2.7499999999999853,sac,-0.002139999999999644,-0.3487160000000002,-0.14957200000000007,-0.0008290872101503532,-0.3470472417574576,-0.14834064964675156,0.002453460842787083,0.0030324947403094125,-1.570803106772076,-1.5707970040067543,-5.264885037714606e-06,0.03502865574635594,0.0008954940365709193,0,0,0,0,0.13366492323591644,-7.327579340940148,-1.5254167372176275,-0.014942714038459686,-0.1251576786066811,-0.11515680054904112,0.1961721213581233,-0.010419609464890373,0.0036076831025281127
275,2.759999999999985,sac,-0.002391712833535613,-0.3485649722998786,-0.14952165743329288,-0.0008419951262761175,-0.3472728162435259,-0.14833162306560094,0.002342535814550231,0.0024565154605344563,-1.570803106772076,-1.5707969991049942,-5.264885037714606e-06,0.035450900695900955,0.0008933954000094743,0,0,0,0,0.15261363636457675,-7.341959545073966,-1.5362944317589033,-0.013597953111651809,-0.12774903989222028,-0.10464143244740204,0.19223161545061043,-0.009962053860602045,0.0015195683124499832
276,2.769999999999985,sac,-0.0026611365611515798,-0.34840331806330904,-0.14946777268776967,-0.0008746084857601275,-0.34744584294336534,-0.14831873351778568,0.0023299639876252594,0.002686818368914076,-1.570803106772076,-1.5707969942598974,-5.264885037714606e-06,0.035669212419792595,0.0008684094067980396,0,0,0,0,0.15478944014227478,-7.328055716413936,-1.5016162906548598,-0.036019009549171324,-0.10502754102565216,-0.07517647699636154,0.18658137907977104,-0.010316693214947525,0.000542340359417861
277,2.7799999999999847,sac,-0.0029486853652475466,-0.34823078878085145,-0.14941026292695048,-0.0009272496554072833,-0.34754437602211186,-0.1483041673162361,0.002404331987147263,0.0025839035350793847,-1.570803106772076,-1.57079698948289,-5.264885037714606e-06,0.03556507806476561,0.0008169649263430786,0,0,0,0,0.16500056283489026,-7.351290785317162,-1.5172469651783997,-0.03108297129410876,-0.11034716966092399,-0.0779271513798477,0.19662435981366386,-0.009684229156020397,-0.0006402192173072924
278,2.7899999999999845,sac,-0.003254755364863511,-0.3480471467810819,-0.1493490489270273,-0.001004948538430095,-0.34757172369333306,-0.14828356852594615,0.0025343453501287237,0.002242067798298786,-1.570803106772076,-1.5707969849082497,-5.264885037714606e-06,0.03520107471205658,0.0007493685035915863,0,0,0,0,0.19626248250487638,-7.344952321841239,-1.5104813445929062,-0.03415121903877003,-0.1372831317182584,-0.09817369103512821,0.21832003964501404,-0.008353734983540254,-0.002152095426563305
279,2.7999999999999843,sac,-0.0035797247999994745,-0.3478521651200003,-0.1492840550400001,-0.001108793699117691,-0.3475419448576449,-0.14824875614677283,0.002696957714684892,0.0033135718829417913,-1.570803106772076,-1.5707969806979518,-5.264885037714606e-06,0.03469037707639622,0.0006793323166685774,0,0,0,0,0.21347400313348258,-7.332517047233914,-1.4787500536698448,-0.05297512132575896,-0.17575219636533088,-0.0904091096188032,0.24822062101466055,-0.006402467029711487,-0.0038236104232625325
280,2.809999999999984,sac,-0.0039239542159354365,-0.3476456274704387,-0.1492152091568129,-0.001245963927131557,-0.3474484703428468,-0.14820050935167461,0.002870560679455473,0.003777468273350226,-1.570803106772076,-1.5707969765294416,-5.264885037714606e-06,0.03396657488426458,0.0006035696163731031,0,0,0,0,0.2866825983214506,-7.3156737112793975,-1.4682358173784082,-0.05570630591473874,-0.2232415299780824,-0.0656506535714804,0.2839823034627124,-0.00449306447707752,-0.004223472075570784
281,2.819999999999984,sac,-0.004287786647551395,-0.34742732801146914,-0.1491424426704897,-0.0014237772196133366,-0.34731296816413976,-0.1481457298914452,0.003034644055224584,0.003542065812731983,-1.570803106772076,-1.5707969721380102,-5.264885037714606e-06,0.0331281433389945,0.0005324845604185037,0,0,0,0,0.33560953827185414,-7.325295372549977,-1.4637946372886035,-0.05993560468115863,-0.2812954342929433,-0.04900711010127459,0.3281809901854644,-0.003132463929877154,-0.003557391207939997
282,2.8299999999999836,sac,-0.004671547803647355,-0.3471970713178116,-0.14906569043927054,-0.0016455282196134557,-0.3471409682878902,-0.14809231916897794,0.003179212748897763,0.0036576828754608143,-1.570803106772076,-1.5707969674417481,-5.264885037714606e-06,0.032201808965630185,0.0004657369942803377,0,0,0,0,0.33959371170814584,-7.403379448484835,-1.5171486251323902,-0.038974523254939414,-0.32758872769433645,-0.06996591554826678,0.3627459467652259,-0.0025105329141018678,-0.0021400313827885896
283,2.8399999999999834,sac,-0.005075546251263313,-0.346954672249242,-0.14898489074974733,-0.0019141292708105399,-0.3469183733509549,-0.14803882731464416,0.003300138020985063,0.003714152291521887,-1.570803106772076,-1.5707969622861084,-5.264885037714606e-06,0.031094874061500688,0.0003959612038003416,0,0,0,0,0.34639044642012845,-7.35144680399727,-1.4922271264017402,-0.043581504505089,-0.36305056276343867,-0.11629094901877542,0.39236727499731805,-0.002761868280981152,-0.0003434381003622163
284,2.849999999999983,sac,-0.005500073599999271,-0.3466999558400004,-0.14889998528000015,-0.0022319461081399144,-0.3466533233804183,-0.14798182877585142,0.0033949732333914233,0.0035740750701747912,-1.570803106772076,-1.5707969567075033,-5.264885037714606e-06,0.02987010385656297,0.00032764849645546863,0,0,0,0,0.35655258291012293,-7.405534485356459,-1.507002763080275,-0.044270257516038095,-0.3866346254450074,-0.18039796306252284,0.4148160058766685,-0.002444507238815663,0.00023871605224317445
285,2.859999999999983,sac,-0.005945404686335224,-0.3464327571881988,-0.14881091906273294,-0.002600794979567184,-0.3463422458264927,-0.14792438097282617,0.0034612940039904783,0.004091854602966422,-1.570803106772076,-1.5707969504697634,-5.264885037714606e-06,0.02847328950583261,0.0002626176502710816,0,0,0,0,0.3512838833811309,-7.473471552980018,-1.5632987113099717,-0.017975207789397173,-0.39297181843220924,-0.2545999671093281,0.43552989127050395,-0.002818288039945551,-7.404044523873134e-05
286,2.869999999999983,sac,-0.006411797757951178,-0.3461529213452293,-0.14871764044840977,-0.0030166371759213105,-0.34596588694588154,-0.14786251070215886,0.003506186550546319,0.004168383963714267,-1.570803106772076,-1.5707969432111613,-5.264885037714606e-06,0.026721578776556676,0.0002123456561724673,0,0,0,0,0.3659712249258963,-7.4745205125404,-1.5842098113525407,-0.0005530997048616149,-0.3773013315780101,-0.27733303445021373,0.45006859291107865,-0.0038993777691748695,0.00029895111352482424
287,2.8799999999999826,sac,-0.006899494658047131,-0.3458603032051717,-0.14862010106839058,-0.0034802862337834596,-0.34555684649607404,-0.14780150387989094,0.0035289054365159095,0.0041564920246477,-1.570803106772076,-1.5707969348259705,-5.264885037714606e-06,0.024778834115025683,0.0001908223006384392,0,0,0,0,0.35176618600119675,-7.501403497786538,-1.6149900814546838,0.017684000853950936,-0.34662283703543356,-0.26600778939127717,0.4605186723445272,-0.00540215492544751,0.001367459115126898
288,2.8899999999999824,sac,-0.007408721009663082,-0.34555476739420216,-0.14851825579806738,-0.003985655267101266,-0.34515418936580583,-0.14774840867845085,0.0035313604209024083,0.004530171202963174,-1.570803106772076,-1.5707969255116736,-5.264885037714606e-06,0.022871083619722787,0.00018213444963417882,0,0,0,0,0.3351832969352196,-7.452412936587555,-1.580517903589418,0.008111969642666562,-0.333837875918441,-0.22604426595236807,0.46878795076115876,-0.007121655418072105,0.0013664485519917968
289,2.899999999999982,sac,-0.007939686399999035,-0.34523618816000057,-0.14841206272000018,-0.004536786845028961,-0.34476367422217585,-0.14770383592408434,0.0035077884766769167,0.004410493118962779,-1.570803106772076,-1.5707969151213106,-5.264885037714606e-06,0.021020560881811257,0.00017155668768200374,0,0,0,0,0.35949646509039246,-7.4797844775805915,-1.57518876823011,0.001890137183162853,-0.33166063740442403,-0.1666857176837697,0.47499996211535245,-0.00881173907535362,0.002314903119397351
290,2.909999999999982,sac,-0.00849258456473498,-0.344904449261159,-0.148301483087053,-0.005138809705819189,-0.3443951114975381,-0.14766661840233525,0.003451127921368276,0.004686091312919638,-1.570803106772076,-1.5707969036083806,-5.264885037714606e-06,0.019294662186990497,0.00015813570441652875,0,0,0,0,0.35190862409354573,-7.488077613858177,-1.564606891099414,-0.003646905842163036,-0.3373032749977665,-0.0945505679802615,0.4798117635205002,-0.010469300438650062,0.004025860634189494
291,2.9199999999999817,sac,-0.009067593572350928,-0.34455944385658943,-0.1481864812855298,-0.005791680801362958,-0.3440482565001609,-0.14763470709988108,0.003361156311218324,0.004354099885521999,-1.570803106772076,-1.5707968909385859,-5.264885037714606e-06,0.017688091464841404,0.00015744959366185393,0,0,0,0,0.36369090039643653,-7.446470958776356,-1.5283742472765882,-0.015532510466175101,-0.34588815228038194,-0.013597778426932411,0.48021031490061117,-0.012098143727588611,0.006347682611575607
292,2.9299999999999815,sac,-0.009664876008446874,-0.34420107439493186,-0.14806702479831063,-0.006491922122854661,-0.3437068324381407,-0.14761206214801556,0.003243285754464288,0.0048504505639071875,-1.570803106772076,-1.5707968772212422,-5.264885037714606e-06,0.0161181646602806,0.0001851158071949274,0,0,0,0,0.35005707300900024,-7.4304554861726055,-1.5002439781156085,-0.028213172190670415,-0.3605661143084527,0.07217191551705433,0.47604769653236034,-0.013678512597885098,0.0090780945908474
293,2.9399999999999813,sac,-0.010284579160062821,-0.3438292525039623,-0.14794308416798743,-0.007239229166467886,-0.3433505328496846,-0.14760688348085915,0.003101025635641531,0.004405525322792867,-1.570803106772076,-1.5707968625904463,-5.264885037714606e-06,0.014496059146641871,0.0002353347778910099,0,0,0,0,0.3721037608504857,-7.357029291723698,-1.4409544618985146,-0.05057441597952302,-0.383963608299517,0.15972065536661004,0.4751558996913942,-0.01494246155184767,0.010262424234172073
294,2.949999999999981,sac,-0.010926835199998765,-0.3434438988800007,-0.14781463296000025,-0.008030374878910859,-0.3429669353375159,-0.14762720335587023,0.0029414463226448088,0.004135623862288475,-1.570803106772076,-1.57079684743433,-5.264885037714606e-06,0.012810679772325528,0.0002962300288308424,0,0,0,0,0.360176855891804,-7.374424410347557,-1.436338689675173,-0.05446738352516726,-0.4120105449975788,0.24827499605817022,0.46786831978991084,-0.015953951598503283,0.012204142954842541
295,2.959999999999981,sac,-0.011591761371134702,-0.34304494317731915,-0.14768164772577305,-0.00886458038904685,-0.34254226219019324,-0.14767352608788406,0.002773133650742701,0.004286637677527613,-1.570803106772076,-1.570796832048618,-5.264885037714606e-06,0.011039653886009582,0.0003618971803802332,0,0,0,0,0.3516291626041204,-7.361503079973882,-1.4260330900619205,-0.05517244997039146,-0.43849630590557936,0.3286875421113281,0.438647785848439,-0.01676315269573378,0.013761747476972178
296,2.9699999999999807,sac,-0.012279460170750649,-0.3426323238975496,-0.14754410796584985,-0.009740157689910088,-0.34206348894541666,-0.1477404294650603,0.0026096307062539238,0.004518865253057342,-1.570803106772076,-1.5707968166961694,-5.264885037714606e-06,0.009157816450829692,0.000429279208867039,0,0,0,0,0.360096806502041,-7.358990925175654,-1.416307941844992,-0.057723586737944185,-0.4523642693425647,0.3494402362782328,0.4233216990620498,-0.016711316593148024,0.01429290201942348
297,2.9799999999999804,sac,-0.012990019534846587,-0.34220598827909204,-0.14740199609303067,-0.010652564685083576,-0.3415332779686765,-0.147818971572076,0.0024678133816285774,0.00409012111070713,-1.570803106772076,-1.570796801647394,-5.264885037714606e-06,0.007216794716415009,0.0004940597194113382,0,0,0,0,0.3674834924409143,-7.359704058633995,-1.4201006773760263,-0.052068311095308704,-0.46250724015467987,0.3304753222915557,0.4189747818905614,-0.01596652878468929,0.014006951200487644
298,2.9899999999999802,sac,-0.013723513022462528,-0.3417658921865225,-0.1472552973955075,-0.011604217116749747,-0.34095690517740906,-0.1478998947208343,0.002358258007238333,0.0037755569894223143,-1.570803106772076,-1.5707967867792536,-5.264885037714606e-06,0.005239841123776179,0.0005550223207303788,0,0,0,0,0.337682460946078,-7.452217764063123,-1.4741858820777496,-0.03135558291970382,-0.4615357073423557,0.28566836844543364,0.4201758259066081,-0.014662294361618571,0.013072383544101788
299,2.99999999999998,sac,-0.014479999999998468,-0.3413120000000009,-0.1471040000000003,-0.012592906532680727,-0.34033425832381425,-0.14797294935268104,0.002296121407345407,0.0037089035975255203,-1.570803106772076,-1.5707967717813534,-5.264885037714606e-06,0.003169165561746512,0.0006091991825207261,0,0,0,0,0.3088085695506208,-7.5055705894478955,-1.511308851472687,-0.012974034243290758,-0.4458653852034196,0.2262359889233022,0.4243786271464285,-0.012910480621114762,0.011618944525237979
300,3.00999999999998,sac,-0.015259525825534399,-0.34084428450467935,-0.14694809483489313,-0.01361703500669475,-0.339674096667365,-0.14803033984545436,0.0022887485505087065,0.0036073773869374484,-1.570803106772076,-1.5707967563510497,-5.264885037714606e-06,0.0009979267234434541,0.0006539966988706259,0,0,0,0,0.2961287183422737,-7.58030338574958,-1.5675008481467667,0.012674765431253746,-0.4383261862408111,0.1536661475667903,0.43131195754075696,-0.010800708920120798,0.009750302543964754
301,3.0199999999999796,sac,-0.016062122033150338,-0.34036272678010976,-0.14678757559336994,-0.014670833416165,-0.3390074782783845,-0.1480671782715134,0.0023258902663482197,0.003349631001331064,-1.570803106772076,-1.570796740526161,-5.264885037714606e-06,-0.0011180284680185615,0.0006796063035951963,0,0,0,0,0.2779272460404734,-7.625387639002525,-1.6074671782600312,0.0341848351862549,-0.42891938468461277,0.07224211132869074,0.4360085446561535,-0.00840466638138025,0.007549402346237237
302,3.0299999999999794,sac,-0.016887806517246275,-0.3398673160896522,-0.14662243869655073,-0.015746940828080643,-0.33836740692476575,-0.148081217730019,0.002383136230288233,0.00333788967290971,-1.570803106772076,-1.5707967242452263,-5.264885037714606e-06,-0.0030396185335774817,0.0006778482414375004,0,0,0,0,0.2612778970741243,-7.653832695836448,-1.634651004741686,0.05127057593899106,-0.4260840223264757,0.04162883085781112,0.4159218264151406,-0.005807176762411626,0.005056078631855287
303,3.039999999999979,sac,-0.01773658371686221,-0.33935804976988265,-0.14645268325662755,-0.0168460530301315,-0.3377901416400785,-0.14807910008377456,0.002428294154986589,0.003137746605403871,-1.570803106772076,-1.5707967073678033,-5.264885037714606e-06,-0.004596322587063328,0.0006520073345222044,0,0,0,0,0.25623584023333834,-7.64627942195971,-1.6374695155474372,0.059945855491646306,-0.42656730641838114,0.044573754514028785,0.3788647016958104,-0.004610990054153377,0.0025898054482558514
304,3.049999999999979,sac,-0.01860844479999814,-0.3388349331200011,-0.14627831104000036,-0.01796729832572919,-0.3372860462312338,-0.1480620755967612,0.0024478430075515504,0.0028758394059427176,-1.570803106772076,-1.5707966897913332,-5.264885037714606e-06,-0.005755975317139006,0.0006163467236960325,0,0,0,0,0.22963326701590872,-7.662263580123507,-1.6440803808987585,0.0650160164600123,-0.4251483746186007,0.07695587470059807,0.3406405614346798,-0.004593871409401661,0.0002751464262306766
305,3.0599999999999787,sac,-0.019503367847934074,-0.33829797929123956,-0.14609932643041318,-0.019114377559207925,-0.3368281292795056,-0.14802303710537498,0.0024520267663056864,0.0033242548826271966,-1.570803106772076,-1.5707966709134196,-5.264885037714606e-06,-0.006754134003042589,0.0005906496510839983,0,0,0,0,0.21387157810668728,-7.634512065400838,-1.623600983559982,0.06033943122595291,-0.4131272939583797,0.0693799274939256,0.3269014038686109,-0.0036665534245038374,-0.0019831430715075054
306,3.0699999999999785,sac,-0.02042131803955,-0.33774720917627,-0.14591573639209,-0.020287008211330525,-0.33642343767943444,-0.1479669308043465,0.0024449557506553998,0.0033006352189987615,-1.570803106772076,-1.5707966507346174,-5.264885037714606e-06,-0.0075563762808965595,0.0005840404476134972,0,0,0,0,0.22213049056869977,-7.636463804004178,-1.6039380394496088,0.048476447227778524,-0.40023719181665424,0.08673670048003754,0.29355015925622935,-0.0039132462178503675,-0.003940686797817167
307,3.0799999999999783,sac,-0.021362247835645932,-0.3371826512986124,-0.1457275504328708,-0.021478521987576417,-0.33605929313263777,-0.14789855858521675,0.0024471881098562104,0.0036402362086408622,-1.570803106772076,-1.5707966293230387,-5.264885037714606e-06,-0.00824850303343716,0.0005972464868162343,0,0,0,0,0.19524221556008797,-7.630377440891012,-1.5945406190799747,0.044455212259248596,-0.36129015512747936,0.08491207899364707,0.2745285320540458,-0.003150873284283537,-0.005787655512215394
308,3.089999999999978,sac,-0.02232609716326187,-0.33660434170204284,-0.14553478056734762,-0.022682874150891364,-0.33571850732209024,-0.1478160117353886,0.002473056410527195,0.0029622120275224185,-1.570803106772076,-1.5707966066654888,-5.264885037714606e-06,-0.00894969442964455,0.0006199865188551279,0,0,0,0,0.1853090798559342,-7.654854450737258,-1.6046973841114747,0.04730202707497563,-0.31183238363374277,0.06278687379711632,0.2728932043661301,-0.0015526502273881034,-0.007112868193384765
309,3.099999999999978,sac,-0.023312793599997796,-0.3360123238400013,-0.14533744128000042,-0.023899957411653867,-0.3354042748304478,-0.14771474196728096,0.0025231019593908513,0.0028577677166259944,-1.570803106772076,-1.570796582774127,-5.264885037714606e-06,-0.009640116423822231,0.0006497012955329246,0,0,0,0,0.1299445377056371,-7.588237206112718,-1.5555264902394217,0.030213653598281966,-0.24585547665670615,0.0510183829652313,0.26821314495156373,-0.0008154098234061196,-0.007332233292671903
310,3.1099999999999777,sac,-0.02432225255833372,-0.33540664846499973,-0.14513554948833324,-0.02511967352543187,-0.3351159301423717,-0.14759214731773557,0.002599090271095573,0.0027291486822643043,-1.570803106772076,-1.5707965580104475,-5.264885037714606e-06,-0.01030144749432993,0.0006807803781888067,0,0,0,0,0.1259276124099437,-7.530918572793039,-1.5100724139895803,0.014349966507602806,-0.20706338816540076,0.07032123557175526,0.28372391638645117,0.0007128692657140251,-0.0078530405761771
311,3.1199999999999775,sac,-0.02535437746994964,-0.3347873735180302,-0.14492912450601006,-0.026333298170070945,-0.3348506817642159,-0.14745498221991077,0.0027096588091552807,0.0033410107081110825,-1.570803106772076,-1.5707965327794275,-5.264885037714606e-06,-0.010916913530109262,0.0007122680204400587,0,0,0,0,0.0783692428379355,-7.532900820997152,-1.4974684745023248,0.007170647959783092,-0.15659817941524423,0.09584682062744368,0.27547509884220656,0.002526736494893823,-0.007463193636574738
312,3.1299999999999772,sac,-0.02640905997004557,-0.3341545640179726,-0.14471818800599087,-0.02754961595838061,-0.3346088193875466,-0.1473112638541754,0.002869016949714939,0.0030937658771765394,-1.570803106772076,-1.5707965070726342,-5.264885037714606e-06,-0.01145265036177645,0.000751550570792624,0,0,0,0,0.08892602050438225,-7.546151864342864,-1.4922456551791967,0.001718658336444294,-0.10385478861955741,0.12611206618929016,0.24608468114478615,0.0030455072616316983,-0.007512942677812614
313,3.139999999999977,sac,-0.0274861800816615,-0.33350829195100307,-0.1445027639836677,-0.028769722793944155,-0.33437923331189634,-0.1471675214578742,0.0030833347441865493,0.0034129302340027527,-1.570803106772076,-1.5707964808246493,-5.264885037714606e-06,-0.011977081845914395,0.0007919173971418043,0,0,0,0,0.057680307014403645,-7.49609802596172,-1.4553053265086462,-0.011681583740666721,-0.08699189349674444,0.15927179518269985,0.20183972698465097,0.0024634831512041068,-0.007475866719429533
314,3.149999999999977,sac,-0.02858560639999743,-0.33284863616000154,-0.1442828787200005,-0.02998417193092873,-0.3341265507832369,-0.14702363901428225,0.0033317890568430714,0.003489613280052237,-1.570803106772076,-1.5707964541146753,-5.264885037714606e-06,-0.01270175636904125,0.0008093079200615879,0,0,0,0,0.05087918881532196,-7.481789941328489,-1.423300856290666,-0.02914044766257759,-0.09996798000652561,0.19624531102356976,0.18976635713475334,0.0011534470028985633,-0.007981892583701883
315,3.1599999999999766,sac,-0.02970719627673335,-0.33217568223396,-0.1440585607446533,-0.031188690959195447,-0.3338254569038117,-0.1468771587851877,0.0035862344972898965,0.003983058791565906,-1.570803106772076,-1.5707964272122175,-5.264885037714606e-06,-0.013726408991684202,0.0007944626428092001,0,0,0,0,0.04856764719647171,-7.44406604777917,-1.3842878646315155,-0.047259800257804845,-0.1332794999082442,0.23622631864650495,0.19808467150566628,-0.0007091971858562932,-0.008966714966240508
316,3.1699999999999764,sac,-0.03085079600434928,-0.33148952239739043,-0.14382984079913014,-0.03238501625758687,-0.33346775306057924,-0.14673169535140934,0.003832491119990806,0.003703700317021646,-1.570803106772076,-1.5707964003565025,-5.264885037714606e-06,-0.015042176677219521,0.0007541169937118645,0,0,0,0,0.06694291569447154,-7.388720660941188,-1.3253369438827423,-0.07351499573713208,-0.14752316922250128,0.2844725376412471,0.1795166923977919,-0.002558059738076417,-0.008821138115247911
317,3.179999999999976,sac,-0.03201624100044519,-0.3307902553997329,-0.14359675179991097,-0.03357970127120138,-0.33304620973691434,-0.1465951808758297,0.004065011059394024,0.0046341786736862735,-1.570803106772076,-1.570796373583816,-5.264885037714606e-06,-0.01665128704370078,0.0006952561188208936,0,0,0,0,0.09524883991863861,-7.34097159345849,-1.3000048361361503,-0.0781690288439465,-0.18707603357506025,0.32937594379481927,0.1738755476927964,-0.004944734229357446,-0.008284807051110584
318,3.189999999999976,sac,-0.03320335599206111,-0.3300779864047633,-0.14335932880158778,-0.03477284563366216,-0.3325632059043862,-0.1464728103905048,0.004281749794292527,0.004941359527887014,-1.570803106772076,-1.5707963471960824,-5.264885037714606e-06,-0.0184857060889001,0.0006280454295132233,0,0,0,0,0.12989699055630005,-7.298091768380514,-1.2394817842965402,-0.10763278462159236,-0.24428206090205362,0.3711925574287855,0.17447418058916828,-0.0072537179272986856,-0.008772412581893195
319,3.1999999999999758,sac,-0.03441195519999704,-0.3293528268800018,-0.1431176089600006,-0.03596600390909409,-0.33200387228522266,-0.14636288627014737,0.004469332606837679,0.00556871339681238,-1.570803106772076,-1.5707963212723501,-5.264885037714606e-06,-0.020596502770430902,0.0005493237504885423,0,0,0,0,0.14662699355487058,-7.306982757057252,-1.2387762662250825,-0.10771761272947465,-0.26972251592042545,0.40357368665394194,0.14438360803990416,-0.009216325142924009,-0.008169180257334418
320,3.2099999999999755,sac,-0.03564184252313296,-0.3286148944861202,-0.1428716314953734,-0.03716017013937185,-0.3313564004095548,-0.14625995884723045,0.004615402010854863,0.005673124993152323,-1.570803106772076,-1.5707962958270032,-5.264885037714606e-06,-0.023030633634611775,0.0004607000318290931,0,0,0,0,0.20032691327137592,-7.354478793240262,-1.254548447307191,-0.10385077619738824,-0.2999384751376047,0.4275005477487637,0.1548179096716216,-0.01048815048451743,-0.008426306568156962
321,3.2199999999999753,sac,-0.036892811722748886,-0.32786431296635066,-0.1426214376554502,-0.03835234150750108,-0.33061859109409847,-0.14616090276926885,0.004716363905542911,0.006083384092916448,-1.570803106772076,-1.5707962710031187,-5.264885037714606e-06,-0.025781193266092295,0.00037556570542262647,0,0,0,0,0.20070451752367297,-7.347284795039777,-1.2477719210505922,-0.10240175236560503,-0.3326783606442963,0.4350062465304826,0.19145789279081973,-0.010507130516705942,-0.008687118488341354
