run_name,seed,profile,eval_type,r,l,t
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-338.321587,500,750.689118
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-371.307423,500,754.656615
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-332.910953,500,758.619735
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-223.169525,500,762.580306
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-150.179408,500,766.438018
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-228.560969,500,770.579411
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-223.930223,500,774.568007
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-239.207253,500,778.545597
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-235.014929,500,782.543874
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-509.314349,500,786.504991
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-167.713281,500,790.294949
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-290.974106,500,794.174967
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-163.899232,500,835.05553
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-731.517258,500,839.162791
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-146.92608,500,843.048928
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-413.99474,500,846.969673
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-376.482131,500,850.981741
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-107.402828,500,854.875009
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-609.674308,500,858.670514
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-190.325414,500,862.409544
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-115.899385,500,866.348359
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-518.828691,500,870.33677
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-64.831859,61,870.87482
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-479.872333,458,874.579791
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-342.783605,500,878.596725
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-276.188994,500,882.499385
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-243.17185,500,886.52884
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-558.981002,500,890.484234
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-188.524515,500,894.416151
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-142.428902,500,898.444475
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-99.663502,500,902.424259
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-455.018168,500,906.601047
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-253.319823,500,910.602938
