t,des_x,des_y,des_z,act_x,act_y,act_z,q_jnt_des_1,q_jnt_des_2,q_jnt_des_3,q_jnt_des_4,q_jnt_act_1,q_jnt_act_2,q_jnt_act_3,q_jnt_act_4,qdot_jnt_des_1,qdot_jnt_des_2,qdot_jnt_des_3,qdot_jnt_des_4,qdot_jnt_act_1,qdot_jnt_act_2,qdot_jnt_act_3,qdot_jnt_act_4,tau_bias_1,tau_bias_2,tau_bias_3,tau_bias_4,tau_pd_1,tau_pd_2,tau_pd_3,tau_pd_4,tau_total_1,tau_total_2,tau_total_3,tau_total_4,joint_margin_min,act_margin_min,q_act_equiv_1,q_act_equiv_2,q_act_equiv_3,q_act_equiv_4,pos_err_norm
0.502,-1.5904153600000044e-07,-0.3499999045750784,-0.14999996819169278,0.285237286538737,-0.20241587105927322,-0.1502410318362103,1.5708001745420062,1.4952946402682472,1.2163632483703508,-0.2919999034729032,0.6171726738060173,1.4960557273676274,1.2160891028797516,-0.29236026032859813,0.0008973824286440113,-0.00043349923223301445,0.0006837802148940142,-0.00045743982141077666,-0.3969102733378082,-0.017978147744151938,0.024327146662455376,0.0023033450752230986,-4.7317002876016145e-05,-7.238065208859317,-1.4170999444615464,0.11798907610579468,285.82217577740676,-0.11045579972311403,-0.06341197701083504,-0.01114248303695762,10.0,-7.3485210085824315,-1.4805119214723814,0.10684659306883706,0.07484427263237259,0.498295150882484,1.1572710928295842,9.973704849117516,4.053630342932506,-0.9745342010953272,0.3211565123450468
0.504,-1.2646891520000034e-06,-0.34999924118650877,-0.1499997470621696,0.2851977194128222,-0.20246569636756998,-0.15023358459865008,1.5708033094510765,1.4952931095306174,1.216365654263364,-0.2920015138136015,0.6173543196795185,1.4960238820404248,1.2161128617510697,-0.29239397964097114,0.002898853148636249,-0.0014261343448951358,0.002233808423679484,-0.001497078807047303,0.09082293675061731,-0.01592266360124601,0.011879435659008467,-0.016859656186506977,0.00064752322600925,-7.222324642738714,-1.3995451700104833,0.11486551021278979,289.28766370540933,-0.09636924390892362,-0.09378129082646047,-0.00802676522914917,10.0,-7.318693886647638,-1.4933264608369439,0.10683874498364063,0.07487611795957516,0.4985074530638336,1.1576117001303554,9.973492546936166,4.0537095391702325,-0.9746465988032371,0.3210991467750006
0.506,-4.242613248000012e-06,-0.34999745443205116,-0.1499991514773504,0.2853316919471915,-0.20227623556894805,-0.15022548007894312,1.5708117699546007,1.4952889357308676,1.2163721836040455,-0.2920058917881314,0.6166908804713315,1.4959843387675578,1.2161675166782406,-0.29235932253614605,0.006206827899701839,-0.003074823934301474,0.004800198707521908,-0.0032230935714389064,-0.3317196040934929,-0.019771636433520125,0.02732746358547334,0.017328552412541103,-5.488549158067288e-05,-7.237188372518058,-1.4161549256655683,0.1178071980514519,285.36030621171733,-0.11770117553159523,0.021162660280858225,0.06230800751706678,10.0,-7.354889548049653,-1.39499226538471,0.18011520556851868,0.0749156612324422,0.4987710748829475,1.156367673863363,9.973228925117052,4.053891722260802,-0.9745310751204869,0.3213070265003803
0.508,-9.995812864000026e-06,-0.3499940025122816,-0.1499980008374272,0.28527088850488597,-0.20235307753227844,-0.1502170529668406,1.5708281367626753,1.4952808102348802,1.2163848550581942,-0.29201440618788727,0.6169706562917092,1.4959496666572945,1.216185694550268,-0.292420694345882,0.010789178641001929,-0.00536947241402963,0.008361925335764742,-0.005627629354063024,0.13988791018886115,-0.0173360551316318,0.00908893601375545,-0.030685904867996168,0.0004400197384725191,-7.226997225060085,-1.4047966579608129,0.11580138652524719,288.9812471492791,-0.09584124764733265,-0.08652279201161145,-0.08492640010124083,10.0,-7.322838472707418,-1.4913194499724243,0.03087498642400635,0.07495033334270551,0.4990022222847035,1.1568922863148494,9.972997777715296,4.05395231516756,-0.9747356478196068,0.3212212223217883
0.51,-1.9404800000000052e-05,-0.34998835712,-0.14999611904,0.28506538841850815,-0.20264820739225128,-0.15020684998955322,1.5708549266691647,1.4952674578412115,1.2164056313053886,-0.29202840230554766,0.6179988419558456,1.4959082808922926,1.2162247465442584,-0.2924031361119455,0.016614632224409842,-0.008300336739597292,0.012912224644834325,-0.00866845214289591,0.5140928320682043,-0.020692882501003103,0.019525996995204242,0.008779116968242226,-1.2032017331230563e-05,-7.236024022382657,-1.4148831107602566,0.11756787325646645,285.179094889521,-0.13237689768860622,0.09656733558479699,0.0959156517070883,10.0,-7.368400920071263,-1.3183157751754597,0.21348352496355474,0.07499171910770741,0.49927812738471467,1.158820254933144,9.972721872615285,4.054082488480861,-0.9746771203731518,0.32090887094900955
0.512,-3.3327783936000094e-05,-0.34998000332963836,-0.1499933344432128,0.2850588831020023,-0.20264885373523525,-0.15019643513299827,1.570894595291573,1.4952476088879219,1.2164365039567735,-0.29204907999645885,0.6180111246651899,1.4958591310040852,1.216278297855301,-0.29241646348322586,0.023651323424245252,-0.0118464509315519,0.01841714190486954,-0.012336207222671258,0.006141354672161925,-0.024574944103670275,0.026775655521302462,-0.006663685640159804,2.2751095733696686e-05,-7.211644640184385,-1.3876859884417023,0.11273321453613017,281.9451939315665,-0.12743014875560016,0.05465638303185605,-0.07738017445392059,10.0,-7.339074788939985,-1.3330296054098463,0.035353040082209575,0.07504086899591478,0.4996057933060971,1.1588432864526343,9.972394206693902,4.054260992851003,-0.9747215449440862,0.3209113235748014
0.514,-5.2600855552000127e-05,-0.3499684394866688,-0.1499894798288896,0.28521145451188007,-0.20241806448495372,-0.1501856162098085,1.5709495319628617,1.4952200720374853,1.216479299873008,-0.29207774713443835,0.6172205318263174,1.4958028002699688,1.2163489457017476,-0.2924318577842861,0.03186814918715308,-0.015986681761115396,0.024835572989823085,-0.016637400471877783,-0.39529641943627664,-0.028165367058162222,0.03532392322322485,-0.007697150530107241,-4.962677431825861e-05,-7.237887890653157,-1.4170235182781064,0.1179518180385759,286.0873365454214,-0.12301159123952538,0.044779945060267445,-0.033120532351121605,10.0,-7.360899481892683,-1.3722435732178389,0.0848312856874543,0.07509719973003115,0.4999813315335402,1.1573608322263593,9.97201866846646,4.054496485672492,-0.9747728592809537,0.3211646507903695
0.516,-7.80381716480002e-05,-0.3499531770970112,-0.1499843923656704,0.28548945827912814,-0.20200069404068527,-0.15017442265225242,1.5710220678883215,1.4951836621608774,1.2165358462487328,-0.29211562959834636,0.6157872356770744,1.4957405213928197,1.2164297846215812,-0.29246678213177935,0.041235277716711316,-0.02071002697573432,0.03215376750381749,-0.02154228518129464,-0.7166480746215409,-0.031139438574603134,0.040419459916804235,-0.01746217374661433,0.0009678015342008493,-7.2222493165185435,-1.3995853171346528,0.11483970105799224,289.63271439582513,-0.12609871206800327,0.030708918340308533,-0.049055974885954846,10.0,-7.348348028586547,-1.3688763987943444,0.0657837261720374,0.07515947860718031,0.5003965240478685,1.1546732339716377,9.971603475952131,4.054765948738605,-0.9748892737725978,0.3216189801352001
0.518,-0.00011043213926400028,-0.34993374071644157,-0.14997791357214718,0.2855452866943795,-0.20189540360383604,-0.15016192760809283,1.5711144730737285,1.4951372319295824,1.2166079149430233,-0.2921639162751635,0.6154492505609154,1.4956761299611943,1.2164990806132054,-0.292535260856958,0.0517225736521576,-0.025998696449758274,0.040344963133487344,-0.027033064032275234,-0.16899255807949343,-0.03219571581269714,0.03464799581207198,-0.034239362589339406,0.002453418595804016,-7.186581534974114,-1.359769953600048,0.10773347038900893,292.7451364051858,-0.13986090197242773,0.05284312216609299,-0.032226244010327226,10.0,-7.326442436946542,-1.306926831433955,0.07550722637868171,0.0752238700388057,0.5008258002587045,1.154039472268733,9.971174199741295,4.054996935377352,-0.9751175361898601,0.3217368067514136
0.52,-0.0001505536000000004,-0.34990966784,-0.14996988928,0.28542846903610364,-0.20203736616616177,-0.15014742891384236,1.5712289581829302,1.4950796673750784,1.2166972261012667,-0.29222376185447546,0.6159735768444942,1.4956022946904728,1.216584363162918,-0.2925782592223717,0.06330062942333514,-0.03183601303524686,0.049383268292124693,-0.033092643606860705,0.2621631417894126,-0.036917635360776885,0.04264127485636965,-0.021499182706831925,0.00040758550145802313,-7.234759590175239,-1.4136252502791986,0.11729209599596624,288.59225778662704,-0.1760611536151671,0.17732582625881066,0.010816855979566053,10.0,-7.410820743790406,-1.236299424020388,0.1281089519755323,0.07529770530952717,0.5013180353968476,1.1550226454987702,9.970681964603152,4.05528121054306,-0.9752608640745724,0.3215923308980368
0.522,-0.00019915201433600056,-0.34988050879139837,-0.1499601695971328,0.28516884140171017,-0.20237252790533738,-0.1501311599709792,1.5713676755914219,1.4950098878774414,1.2168054480161918,-0.29229628684959097,0.6171848642587126,1.4955184436781814,1.2166783354340138,-0.292649168712243,0.07594057048299074,-0.03820525773279293,0.0592426707008431,-0.03970390760534015,0.60564370710922,-0.04192550614563199,0.0469861355479209,-0.03545474493566485,-0.0008224742110297901,-7.23063281534894,-1.4090678247203279,0.11646137268486512,285.1284490536269,-0.18802302288555128,0.19913662273791788,-0.06717945213841861,10.0,-7.418655838234492,-1.20993120198241,0.049281920546446506,0.07538155632181853,0.5018770421454555,1.157293951357046,9.970122957854544,4.055594451446713,-0.97549722904081,0.3212374905410187
0.524,-0.0002569556459520007,-0.3498458266124288,-0.1499486088708096,0.2847938120860129,-0.20286386186155336,-0.15011278666464753,1.5715327204648621,1.4949268463441472,1.21693419678407,-0.2923825774848968,0.6189515358271344,1.495420992367884,1.216795530729151,-0.29271425136377616,0.08961406861940358,-0.0450896152771052,0.0698969769400426,-0.046849673444204765,0.8833357842108851,-0.048725655148669215,0.05859764756859109,-0.03254132576658283,-0.0021637887884775955,-7.2008560805512705,-1.375831393939242,0.11050961619727562,282.17611975392634,-0.2027920732620589,0.26004513615385927,-0.040247889487236066,10.0,-7.40364815381333,-1.1157862577853828,0.07026172671003955,0.0754790076321159,0.5025267175474379,1.1606066675926014,9.969473282452562,4.055985102430503,-0.9757141712125872,0.32071430448447136
0.526,-0.00032467174604800084,-0.34980519695237117,-0.1499350656507904,0.2846460995255247,-0.2030186687712598,-0.1500931262992904,1.5717261318658995,1.494829529416333,1.217085035923952,-0.2924836855433678,0.6195572867431002,1.4953049028611058,1.2169571977264586,-0.29277459234396036,0.10429335456740851,-0.052472162627881236,0.08131979462794314,-0.05451267976774865,0.30287545798290094,-0.05804475338906055,0.08083349865382536,-0.030170490092089705,-0.00412115838731586,-7.159552109616145,-1.329718860470689,0.10226838891009549,279.60003937448175,-0.20741094529902698,0.26862873491514266,-0.08327409959649593,10.0,-7.366963054915172,-1.0610901255555465,0.01899428931359956,0.07559509713889412,0.503300647592626,1.1617425215509098,9.968699352407373,4.056523992421529,-0.9759153078132012,0.3205536621499555
0.528,-0.00040298673766400093,-0.3497582079574016,-0.1499194026524672,0.2846734703548816,-0.2029069333919986,-0.15007258611327415,1.5719498938831318,1.4947169576936357,1.2172594759625819,-0.2926006282039678,0.6192516065273231,1.495175098193466,1.2171420350419029,-0.2928811745732142,0.11995122841318429,-0.06033586146397818,0.09348451726892693,-0.06267558335248946,-0.1528401078885428,-0.06490233381992425,0.09241865772211569,-0.05329111462692382,-0.0023429189599566023,-7.227751110312374,-1.4059825169584386,0.11582245523945489,284.25438830545176,-0.19471241484039592,0.19189161975779556,-0.12654109024174814,10.0,-7.42246352515277,-1.214090897200643,-0.010718635002293253,0.07572490180653402,0.5041660120435587,1.1611693353221886,9.96783398795644,4.057140116806343,-0.9762705819107141,0.3206772625165277
0.53,-0.0004925664000000012,-0.34970446015999995,-0.14990148672,0.2848414873143123,-0.20258490482355118,-0.15005076050344357,1.5722059367795522,1.494588185970477,1.2174589739930277,-0.29273438787677775,0.6182223752603512,1.4950304863955286,1.2173587991947303,-0.29299017698811425,0.13656106738918483,-0.06866355300089166,0.10636431425958826,-0.07132095380925352,-0.5146156334859584,-0.07230589896867304,0.10838207641377931,-0.054501207450006174,0.0014575260757551172,-7.234252811221485,-1.4132754352513275,0.11707148376192977,288.2015084778905,-0.20616342034440938,0.20664693763723085,-0.06918362280058932,10.0,-7.440416231565894,-1.2066284976140966,0.047887860961340456,0.07586951360447136,0.5051300906964755,1.1592394060760383,9.966869909303524,4.0578626639824344,-0.9766339232937142,0.32102913894863017
0.532,-0.0005940560527360016,-0.34964356636835836,-0.1498811887894528,0.28511911945431845,-0.2020911917660002,-0.15002770876235266,1.5724961381526885,1.494442303481632,1.2176849332196202,-0.29288591201920483,0.6166106971921911,1.4948723758010931,1.2175980664565083,-0.293131755452912,0.15409683151546005,-0.0774379547519577,0.1199321234721662,-0.08043127077121681,-0.8058390340800499,-0.07905529721778187,0.11963363088894434,-0.07078923239887079,0.00608207162076624,-7.20986515107632,-1.386050896173261,0.11217374775572919,291.63182858771256,-0.21751132043522925,0.1902405839340655,-0.1016349539066542,10.0,-7.42737647151155,-1.1958103122391954,0.010538793849074996,0.07602762419890685,0.5061841613260452,1.1562173208179094,9.965815838673954,4.058660221521694,-0.9771058515097066,0.3215645244382875
0.534,-0.0007080807403520017,-0.3495751515557888,-0.1498583838519296,0.28516213340976115,-0.20192014675272585,-0.1500024149847978,1.572822324105614,1.4942784341514692,1.2179387024869164,-0.2930561129598626,0.6161401363367572,1.4947040160681817,1.2178408701404133,-0.29331115085522064,0.17253306779568822,-0.08664166111693739,0.1341606561884312,-0.08998890694035533,-0.2352804277169157,-0.08417986645572292,0.12140184195250243,-0.08969770115432472,0.010999956006971526,-7.17125001535466,-1.342886686855878,0.10442189690624515,294.6904648890328,-0.2388734060804132,0.21840701151833264,-0.07528584830495083,10.0,-7.410123421435074,-1.1244796753375454,0.029136048601294318,0.07619598393181826,0.5073065595454551,1.155334964066674,9.964693440454544,4.059469567134712,-0.9777038361840689,0.32175114689242573
0.536,-0.0008352454164480021,-0.34949885275013115,-0.1498329509167104,0.28502202772029733,-0.2020035505869663,-0.14997422131209245,1.5731862704238713,1.4940957368371643,1.218221575844374,-0.29324586764696625,0.6165667384228284,1.4945183913292384,1.2181127601369108,-0.29347620408728403,0.19184491136448045,-0.0962571433388848,0.14902238875075247,-0.09997614249827869,0.2133010430355795,-0.0928123694716935,0.1359449982487277,-0.08252661603169024,0.0032238645851773466,-7.229812277048011,-1.4084905017729887,0.11602233578628818,290.5308429387854,-0.2791019843705034,0.33517608557419487,-0.03980810121072814,10.0,-7.508914261418514,-1.073314416198794,0.07621423457556004,0.0763816086707616,0.5085440578050768,1.1561348929736142,9.963455942194923,4.060375867123036,-0.9782540136242801,0.3216663873063267
0.538,-0.0009761351280640025,-0.34941431892316155,-0.14980477297438718,0.2847308869350602,-0.20228528913548305,-0.14994331578378353,1.573589703751072,1.4938934055781137,1.2185347920419194,-0.29345601752985573,0.617706849201548,1.4943148151027048,1.2184075485313837,-0.2936751206924586,0.21200808560595252,-0.10626675107566763,0.16448956058257025,-0.11037517322737278,0.5700553893597873,-0.10178811326673853,0.14739419723647185,-0.09945830258727624,-0.0032320242654096266,-7.230223003271146,-1.409070454723269,0.11605196975605292,287.09654593903605,-0.2951307781691985,0.3549660701733077,-0.11099049763416408,10.0,-7.525353781440344,-1.0541043845499614,0.005061472121888844,0.07658518489729516,0.5099012326486339,1.1582727342987962,9.962098767351366,4.061358495104613,-0.9789170689748621,0.32136501529655054
0.54,-0.0011313152000000028,-0.34932121087999995,-0.14977373696,0.284642478767346,-0.2022643573480082,-0.1499100569640324,1.574034302766295,1.4936706698328617,1.2188795340867042,-0.29368736833987574,0.6178046152396519,1.4940850946577,1.2187640885607112,-0.29384894943293954,0.23299890028349868,-0.11665271930505483,0.18053419112928903,-0.12116809073359214,0.048883019051997545,-0.11486022250237232,0.17827001466371636,-0.08691437024047667,-0.009416286757829944,-7.201932080970433,-1.3774653511342492,0.11033262794040888,284.2017841568138,-0.3121604292594702,0.4067156177387101,-0.0870841055336064,10.0,-7.514092510229903,-0.970749733395539,0.023248522406802474,0.07681490534229996,0.5114327022819989,1.1584560570779148,9.960567297718,4.062546961869037,-0.9794964981097986,0.32139134722696605
0.542,-0.0013013314191360034,-0.3492192011485184,-0.1497397337161728,0.2847068827030497,-0.20199958447289995,-0.14987516498409914,1.574521699352206,1.4934267947008935,1.2192569288064365,-0.2939406898927901,0.6170794777676226,1.4938361622687868,1.2191486731084389,-0.2940945728657909,0.25479424772534287,-0.12739717458198907,0.197128081906639,-0.1323368982523443,-0.36256873601464346,-0.1244661944566247,0.19229227386380374,-0.12281171642565611,-0.001000920229002769,-7.233233310512876,-1.4125433625559918,0.11649921308359379,288.662415063153,-0.2977856036788995,0.2987166116609947,-0.18352492124448155,10.0,-7.531018914191776,-1.113826750894997,-0.06702570816088776,0.07706383773121317,0.5130922515414209,1.157096339335501,9.958907748458579,4.0638289103614635,-0.9803152428859696,0.32167426446812064
0.544,-0.001486710218752004,-0.34910797386874876,-0.1497026579562496,0.28457255534308973,-0.2020048277788842,-0.14983736104037168,1.5750534797571965,1.4931610811345337,1.2196680464143308,-0.2942167159328851,0.6173144613299484,1.4935704324484216,1.219553550594701,-0.29436296029512227,0.277371597815268,-0.1384821433610406,0.2142428291910803,-0.14386351096457028,0.11749178116289244,-0.13286491018258784,0.20243874313105012,-0.13419371466570282,0.00829908979586481,-7.219799489800503,-1.3974535085248638,0.11369550527563765,292.51172326751146,-0.3146519315112496,0.33141643438578616,-0.08665003949754146,10.0,-7.534451421311753,-1.0660370741390777,0.02704546577809619,0.07732956755157838,0.514863783677189,1.1575369610537192,9.95713621632281,4.065178501982337,-0.9812098676504076,0.321666375532534
0.546,-0.0016879588628480045,-0.34898722468229115,-0.1496624082274304,0.28460343913101205,-0.2017607771170709,-0.149796972270196,1.575631185743467,1.4928728661274493,1.2201139001232009,-0.2945161439366484,0.6166927731405953,1.4932786860162743,1.2200171074637356,-0.2946109453155064,0.30070899086498404,-0.14988956177197643,0.23184983616075794,-0.15572976246669423,-0.3108440946765273,-0.14587321607366738,0.23177843451723837,-0.123992510192082,-0.0028133078405232137,-7.230644005892766,-1.4097349138013713,0.11576031441852352,288.96075500167234,-0.3454671090067949,0.40339360278760705,-0.08920786403448788,10.0,-7.576111114899561,-1.0063413110137642,0.026552450384035642,0.07762131398372563,0.5168087598915037,1.1563712228400438,9.955191240108496,4.066723691545786,-0.9820364843850214,0.3219291995694627
0.548,-0.001905565630464005,-0.34885666062172155,-0.1496188868739072,0.28443507385193467,-0.20177513422599233,-0.14975391528802656,1.5762563157206564,1.4925615228874458,1.2205954457589738,-0.2948396349827519,0.6170055712063914,1.4929714145829915,1.2204846405178653,-0.2949552745963591,0.3247850296950183,-0.16160128652897843,0.2499203275543871,-0.16791741145721906,0.1563990328980362,-0.15363571664145287,0.2337665270648514,-0.17216464042634733,0.008557346301994402,-7.22149351256775,-1.3995105317638932,0.11382582806680275,292.95409576899067,-0.3409735022910456,0.31863663286866006,-0.18027339840545792,10.0,-7.562467014858795,-1.080873898895233,-0.06644757033865517,0.07792858541700842,0.518857236113389,1.156957755871726,9.95314276388661,4.068282135059551,-0.9831842486545305,0.3219067496321866
0.55,-0.0021400000000000056,-0.34871599999999997,-0.14957199999999998,0.28411483590928405,-0.20199872889168902,-0.14970703008007,1.5769303258622471,1.4922264609813334,1.2211135814334184,-0.29518781358247725,0.618060217388458,1.4926389783256553,1.221002621595963,-0.2952565148329016,0.34957887029446466,-0.17359910695657899,0.2684253612820764,-0.18040815913288044,0.5273230910332825,-0.16621812866815056,0.25899053904882063,-0.15062011827125493,-0.004413449804878632,-7.227833512883971,-1.4066562256068655,0.11493648314597227,289.5228650959281,-0.38319320301845705,0.4659529484037299,-0.03762485454849518,10.0,-7.611026715902428,-0.9407032772031356,0.07731162859747709,0.07826102167434468,0.5210734778289634,1.158935341062175,9.950926522171036,4.07000873865321,-0.9841883827763387,0.3216641213378379
0.552,-0.002391712833536006,-0.3485649722998784,-0.1495216574332928,0.2839871987813079,-0.20192244379651214,-0.14965761411601045,1.5776546312018342,1.4918671264596195,1.2216691472041021,-0.2955612676192834,0.6180940420486628,1.492279486771981,1.2215710808312223,-0.2955969752052363,0.37507021018118314,-0.18586476159065946,0.2873358559636885,-0.19318364565168444,0.016912330102449524,-0.17974577683712664,0.2842296176296234,-0.1702301861673508,-0.01610585819132218,-7.201527920631878,-1.3773360733119429,0.10958302219747007,286.6603010971961,-0.3887286231908078,0.42672021776066327,-0.1763491652493543,10.0,-7.590256543822686,-0.9506158555512796,-0.06676614305188422,0.07862051322801888,0.5234700881867926,1.1589987662641343,9.948529911813207,4.071903602770742,-0.9853232506841211,0.3217404709820988
0.554,-0.0026611365611520065,-0.34840331806330876,-0.1494677726877696,0.28401079848590954,-0.2016089938203086,-0.14960563286525472,1.5784306067029719,1.4914830019349707,1.2222629248572732,-0.295960548165084,0.6173213229178196,1.4918950046670758,1.222185645884121,-0.29596764837901474,0.40123927793755954,-0.19837995328148006,0.306622617085861,-0.2062254471522501,-0.3863595654216048,-0.19224105245268844,0.3072825264493175,-0.18533658688921847,-0.0005427426680831835,-7.227977076246663,-1.4069370809695818,0.11469098242628295,291.17558497897363,-0.3880188626579282,0.3866972034651486,-0.1512525031365508,10.0,-7.615995938904591,-1.0202398775044332,-0.03656152071026786,0.07900499533292415,0.5260333022194938,1.1575498273351201,9.945966697780506,4.07395215294707,-0.9865588279300491,0.32207047517432313
0.556,-0.0029486853652480067,-0.3482307887808512,-0.1494102629269504,0.28415318046796,-0.20110464600246503,-0.14955101610502514,1.5792595883135845,1.4910736066464936,1.2228956376724456,-0.2963861694078924,0.6159031832240366,1.4914866786556962,1.2228422275308792,-0.2963700342773877,0.4280668185516756,-0.21112636277853536,0.32625633892063854,-0.2195151241223825,-0.709069846891482,-0.20416300568985057,0.3282908233791165,-0.20119294918645972,0.014566753973989321,-7.212101467492438,-1.3890556277278414,0.11133294038412322,295.0968906905157,-0.39750188878144477,0.3647880362679632,-0.14508456951020976,10.0,-7.609603356273883,-1.0242675914598782,-0.033751629126086535,0.07941332134430379,0.5287554756286905,1.1548906492106443,9.943244524371309,4.0761407584362646,-0.987900114257959,0.322604406456596
0.558,-0.003254755364864008,-0.34804714678108156,-0.1493490489270272,0.2840676634059295,-0.20090566766173318,-0.1494929546118436,1.5801428739771786,1.4906384964838566,1.2235679502129557,-0.2968386086615735,0.6155783663535161,1.4910595883634563,1.2235143447986676,-0.29682900772902376,0.45553407871889995,-0.22408567040221872,0.3462076516881907,-0.23303418937151155,-0.16240843526022453,-0.21354514611988154,0.33605863389417134,-0.22948672581804647,0.028800140490386136,-7.175965088609542,-1.3483914050453727,0.10390533698046589,298.5887386308256,-0.4138359692508171,0.3610514310955404,-0.1367364484239243,10.0,-7.589801057860359,-0.9873399739498323,-0.032831111443458405,0.07984041163654365,0.5316027442436244,1.1542815795115622,9.940397255756375,4.078381149328893,-0.9894300257634125,0.322807694943251
0.56,-0.003579724800000009,-0.34785216511999995,-0.14928405504,0.28380471962735093,-0.20094802266430936,-0.14943074869809117,1.58108172462846,1.4901772639648847,1.2242804682791983,-0.29731830616537847,0.6161144248363103,1.49060668313201,1.2242303942567543,-0.29727608205189987,0.4836227950855698,-0.23723957201421397,0.36644713796890604,-0.24676413632064575,0.26802924139705103,-0.22645261572318678,0.35802472904332183,-0.2235371614380477,0.00681743772529781,-7.221655042674813,-1.3999154619429621,0.11286562693878666,294.8192573252495,-0.4542527267261425,0.47294507675709774,-0.07889561073749118,10.0,-7.675907769400956,-0.9269703851858644,0.03397001620129547,0.08029331686799002,0.5346221124532669,1.1552867519900811,9.937377887546733,4.080767980855848,-0.9909202735063329,0.32275481017095364
0.562,-0.003923954215936009,-0.34764562747043837,-0.1492152091568128,0.28339405414639207,-0.20117762815155654,-0.14936465127586954,1.5820773651575208,1.4896895381957997,1.2250337387648313,-0.2978256652068561,0.617336429596644,1.490128373135051,1.2249797970185041,-0.2977703586955435,0.5123151741319165,-0.25056979852433603,0.38694534150746085,-0.26068649028017365,0.6110023801668514,-0.23915499847949284,0.374701380874868,-0.2471383218218371,-0.011617683318621341,-7.215533686634177,-1.3932498097794008,0.11147767595548186,291.74316955824213,-0.46808094327225436,0.47236825213623135,-0.15958897846762854,10.0,-7.683614629906431,-0.9208815576431695,-0.04811130251214668,0.08077162686494899,0.5378108457663267,1.1575781541283405,9.934189154233673,4.083265990061681,-0.9925678623184785,0.32249734120875745
0.5640000000000001,-0.004287786647552011,-0.34742732801146875,-0.1491424426704896,0.28318707288188444,-0.2010982954736232,-0.1492949911250372,1.5831309853249877,1.4891749847707874,1.2258282496452282,-0.29836105212649916,0.6174951367737475,1.489616518054495,1.2258027846816195,-0.2982436179893535,0.5415938765407913,-0.2640581356008753,0.4076728206893754,-0.27478276140328883,0.07935358855171704,-0.25592754027801573,0.41149383155774066,-0.23662964690498745,-0.027895746652283938,-7.184346292905114,-1.3581646995571635,0.10500305828132483,289.18309868949467,-0.48524160625014545,0.5183073065332775,-0.12239162694491967,10.0,-7.6695878991552595,-0.839857393023886,-0.01738856866359484,0.08128348194550505,0.5412232129700332,1.1578757486850693,9.930776787029966,4.086009282272065,-0.994145393297845,0.3225740285515281
0.5660000000000001,-0.004671547803648012,-0.3471970713178112,-0.1490656904392704,0.2831326906805927,-0.20077014000187815,-0.14922247920707624,1.584243740663684,1.4886333056533962,1.2266644300475888,-0.29892479625246926,0.6168150014129146,1.4890788135226518,1.2266629281435948,-0.29879868952736655,0.5714420002886911,-0.27768644790127084,0.42860017963736174,-0.2890344589166899,-0.3400676804164316,-0.26885226592152867,0.4300717309875999,-0.27753576900653193,-0.003870356485379706,-7.218735679929646,-1.3968790503529307,0.11167215280153009,293.96128846087674,-0.4690349813156405,0.39534439442776836,-0.22324281330912488,10.0,-7.6877706612452865,-1.0015346559251623,-0.11157066050759479,0.08182118647734815,0.5448079098489877,1.1566004151751632,9.927192090151012,4.088876427145316,-0.9959956317578885,0.3229119856660827
0.5680000000000001,-0.005075546251264012,-0.3469546722492416,-0.1489848907497472,0.28288132641676494,-0.2007057889891775,-0.1491459078538043,1.5854167533261425,1.4880642389791823,1.2275426503637776,-0.2995171899621659,0.6170828544825748,1.4885179722547983,1.2275527644722812,-0.29938132143850865,0.601843060543894,-0.29143669746445333,0.44969806707073623,-0.30342317075164604,0.13392653483015576,-0.28042063392676286,0.4449181643432605,-0.29131595557106277,0.018339404409771155,-7.206524652926895,-1.3828899841502966,0.10891435439662644,298.11581150165097,-0.48504781538425856,0.4209273547199439,-0.11791961567644393,10.0,-7.691572468311153,-0.9619626294303527,-0.00900526127981749,0.08238202774520165,0.5485468516346774,1.1571026710717698,9.923453148365322,4.091842548240938,-0.9979377381283622,0.3229673703303092
0.5700000000000001,-0.005500073600000013,-0.34669995583999996,-0.14889998527999998,0.28247188240928595,-0.20084872488268848,-0.14906499832204503,1.5866511129058596,1.4874675588635384,1.2284632223158718,-0.30013848893547584,0.6181027672060483,1.4879303554862457,1.2284829954116725,-0.2999801274064543,0.6327809720370614,-0.30529096312287285,0.47093723117541675,-0.3179305125875359,0.5099563617367235,-0.29380838427630757,0.4651154696955773,-0.2994029839728318,-0.007229337759162187,-7.214207160335469,-1.391793323315816,0.11023216244359979,294.8613130246407,-0.5140866509468456,0.4812898877344187,-0.12160157800523641,10.0,-7.728293811282315,-0.9105034355813972,-0.01136941556163662,0.08296964451375421,0.5524642967583606,1.1590151269567754,9.919535703241639,4.094943318038909,-0.9999337580215144,0.3228009545352696
