t,pos_err_norm,sv1,sv2,sv3,lambda,xdot_cmd_x,xdot_cmd_y,xdot_cmd_z,qdot_cmd_1,qdot_cmd_2,qdot_cmd_3,qdot_cmd_4,tau_1,tau_2,tau_3,tau_4,joint_margin_min,act_margin_min
0.19,0.09433615418533253,0.5943811733541207,0.29502427449481006,0.18443782076784868,0.08,-1.0171918409942766,-0.7151602457164417,-0.1798725929546684,3.6997378310432487,0.485472988573658,0.5255305422748806,-0.2316286062072753,10.0,-5.67266011820891,-0.4729196396967943,-0.01980604807885611,0.11564158848225414,0.3851386282741798
0.192,0.09612054493689016,0.5941704183385444,0.29432952515004346,0.1844846016662921,0.08,-1.026670333960319,-0.7226503914042675,-0.1813438117838106,3.7453032301273406,0.4925374073692212,0.5254699613218635,-0.23007208402462295,10.0,-5.650330320537748,-0.5153574312209652,-0.16332963583025073,0.11467778213863733,0.381925940462124
0.194,0.0981527891301293,0.593954887861643,0.29362109590099517,0.1845323021281691,0.08,-1.036474306167338,-0.730800688406605,-0.1827732652394645,3.79216930482134,0.4992779679134156,0.527617687442594,-0.22996893131250806,10.0,-5.650519064832654,-0.5961438111451134,-0.13833931560100365,0.11370119616014329,0.37867065386714405
0.196,0.09991372764118563,0.5937360403886899,0.2929011210118351,0.18458060544451113,0.08,-1.0464930956169616,-0.7394471479973376,-0.1841591642060561,3.839953566090719,0.5057550522404531,0.5315306726165088,-0.23102848010271138,10.0,-5.63723227697131,-0.5909583849004847,-0.13009584695709736,0.11274278199614773,0.375475939987159
0.198,0.10193349378627947,0.5935150061016112,0.2921739459046729,0.1846301887953836,0.08,-1.0558281084268661,-0.7473047645184437,-0.18550074526438562,3.8860254387287907,0.5124741273196126,0.5328831612283326,-0.2304221472232348,10.0,-5.677321472463156,-0.5139601548605852,-0.05619447275667433,0.11174874509816402,0.3721624836605466
0.2,0.10369155067219722,0.5932980796955626,0.29144163097672626,0.18467671968628174,0.08,-1.0654056852694884,-0.7556710952179392,-0.18679378843928598,3.9329615492381857,0.5188711457421538,0.5361865293090123,-0.2311092592120294,10.0,-5.647442254407393,-0.6105294866948059,-0.19816469598690833,0.11078543949349906,0.36895146497832965
0.202,0.10524666145890636,0.5930732310028776,0.2906969578326773,0.18472715768270673,0.08,-1.0742989588388856,-0.763279680070232,-0.18804513566624773,3.97829907658503,0.5255232576950342,0.5369155414237964,-0.2301171023527809,10.0,-5.690821273153429,-0.48219254351665186,-0.01725836046248863,0.10980501124818631,0.36568337082728775
0.20400000000000001,0.10710729507676126,0.5928562093241084,0.2899533603268365,0.18477380170346866,0.08,-1.0826385411345674,-0.770248731660354,-0.18924532583809117,4.0221735570101265,0.5322555875604559,0.5356334740656544,-0.22784008212344478,10.0,-5.670930744610631,-0.526327350908534,-0.15962485419128303,0.10880680394082631,0.362356013136087
0.20600000000000002,0.10920969394795034,0.5926349704355041,0.28919702095381994,0.18482118743035342,0.08,-1.0912764273883098,-0.7778524640484977,-0.1904006613464724,4.0671913649949865,0.5386727057241699,0.5366810484252093,-0.22709212782902471,10.0,-5.674480390883199,-0.6076451600835482,-0.13532470184565648,0.10779786427153537,0.3589928809051175
0.20800000000000002,0.11104228021011245,0.5924109011153418,0.28843002475317137,0.1848690365031526,0.08,-1.1001036872287508,-0.7859292073625977,-0.19150948616932767,4.112989794900065,0.5448327056807346,0.5395823191829672,-0.2275621360286532,10.0,-5.6639060665193774,-0.6022754971187054,-0.12683271556410036,0.10680882930884672,0.3556960976961552
0.21,0.11312725924630805,0.5921850971018315,0.28765674088988447,0.1849180459520755,0.08,-1.1082359713656667,-0.7932135766169901,-0.19257118572551082,4.157073810472176,0.5511792966333934,0.5398128130152123,-0.22630680570628114,10.0,-5.705901703719373,-0.5269736886453471,-0.052905710740813905,0.10578628307870774,0.35228761026235844
0.212,0.11495194787598229,0.5919639179393482,0.2868792249978619,0.18496387573426465,0.08,-1.116585920199465,-0.8009833981991692,-0.1935813474684187,4.201877420291046,0.5572124291884228,0.5420842767811984,-0.22640207691713243,10.0,-5.678868005813712,-0.6232611024077321,-0.1945232643292094,0.10479615151369726,0.34898717171232363
0.214,0.11657426223397802,0.5917352647966602,0.28609032521581834,0.185013478326172,0.08,-1.124241368815049,-0.8079922793178598,-0.1945474790703626,4.245079485375533,0.5634427594729603,0.5416831146907946,-0.22476592921649327,10.0,-5.7241276260540666,-0.49695370062014654,-0.01389343012975297,0.10379092215029972,0.34563640716766564
0.216,0.1184948068792724,0.5915149055353723,0.28530342393653013,0.18505920045258417,0.08,-1.131331932327118,-0.8143568843760474,-0.1954596227381608,4.286785415030032,0.5696970299297003,0.5392008372804971,-0.2218131512039202,10.0,-5.706693284523508,-0.5424884061933235,-0.15506464479231075,0.10276994652898552,0.34223315509661845
0.218,0.12065062752970877,0.5912908902884764,0.2845048291009558,0.18510549661637576,0.08,-1.13869621449914,-0.821331453276947,-0.1963245684526613,4.329485432881684,0.5756532644500565,0.5391548679841996,-0.22045429410051948,10.0,-5.713570302993591,-0.624231905181019,-0.13153117742870402,0.10174031339531653,0.33880104465105454
0.22,0.12253822578944866,0.5910645274840008,0.2836965710012319,0.1851521290601476,0.08,-1.146227159696687,-0.8287568528271261,-0.19714079689318573,4.3728353909536315,0.5813650148669137,0.5410398623069517,-0.2203604488000055,10.0,-5.70559850967088,-0.6187011576999644,-0.12274450472769227,0.10073232515571684,0.33544108385238935
0.222,0.12467139930582673,0.5908368791167009,0.28288304619034754,0.1851998141690988,0.08,-1.1530555100471584,-0.8353884927103801,-0.19790783846791563,4.414459244262964,0.5871964603440185,0.5401671548326246,-0.21849917162396845,10.0,-5.749428322460189,-0.5449958861124928,-0.04887700846384763,0.09969296416988538,0.33197654723295056
0.224,0.12654579877197478,0.5906143647789078,0.2820662956516425,0.18524420695047997,0.08,-1.1600793935689775,-0.8424833423337555,-0.1986210746048456,4.45666576336604,0.59273007068487,0.5414130957392582,-0.21803658834900205,10.0,-5.725176226559649,-0.6409468019538644,-0.19007781762728654,0.0986876937757899,0.3286256459192991
0.226,0.1282184374340622,0.590384819811206,0.2812392429703066,0.18529225028249677,0.08,-1.1664021734908152,-0.848816192402735,-0.19928869569291946,4.497257880716706,0.5983919811279516,0.5399113266618714,-0.2158075633178315,10.0,-5.772251375109072,-0.5165392794124093,-0.009848608256554092,0.09766935186464876,0.3252311728821624
0.228,0.13018162088146007,0.5901640203246072,0.28041520495765593,0.18533634269473992,0.08,-1.1721523448765678,-0.8545020455291656,-0.19990022912794164,4.536312869490274,0.6040136889145374,0.5362776055318754,-0.21224428331596115,10.0,-5.757270341831323,-0.5631772771046153,-0.14984965860248978,0.09663728164744478,0.32179093882481524
0.23,0.1323732754304243,0.5899401126622813,0.27958061406981694,0.1853808571856648,0.08,-1.178154414625546,-0.8607741412375627,-0.2004629591044481,4.576222136975954,0.6093629734067866,0.5351709254040508,-0.21032808861390306,10.0,-5.76744681805883,-0.6452348044855196,-0.12711218899388077,0.09559860290741584,0.3183286763580524
0.232,0.13429841557129737,0.5897143237925478,0.27873744374670956,0.1854255968587582,0.08,-1.18430333406245,-0.8674760667122804,-0.20097550554136634,4.616658614523721,0.6144866085793792,0.5360604056590721,-0.2097151357258147,10.0,-5.761966397875972,-0.6395951307849372,-0.11801127189313981,0.09458327051586912,0.3149442350528968
0.234,0.1364620118690052,0.5894876814416625,0.27789011972104083,0.1854712968503051,0.08,-1.1897456574891767,-0.873385036188613,-0.20143754125963087,4.655346790044815,0.6196530708505757,0.5341291720516034,-0.2073101489085115,10.0,-5.8075409122783155,-0.5673593695079813,-0.04427346120854325,0.09353867921155445,0.3114622640385143
0.23600000000000002,0.1383684623596298,0.5892666597819888,0.2770406589167875,0.18551360996090913,0.08,-1.1953643035256625,-0.8797361897292664,-0.2018442312321221,4.694489678808608,0.6245442275737696,0.5343809368792705,-0.2063422282073248,10.0,-5.785997196469869,-0.6629417808518734,-0.18500298792280284,0.09252980067814587,0.30809933559381886
0.23800000000000002,0.14007382578417163,0.589039033290983,0.2761820697907956,0.18555946651330668,0.08,-1.2002788649752416,-0.8853264502666666,-0.2022044600953397,4.731994630803829,0.6294854638554731,0.5318333960707678,-0.2035899197483143,10.0,-5.834800763524354,-0.5402866260552759,-0.005289206168630101,0.09150982829921017,0.30469942766403335
0.24,0.1420617379811713,0.588820574486545,0.2753275886245805,0.1856013208827477,0.08,-1.2046166029852174,-0.8902690539408813,-0.202507229539755,4.767913227817794,0.6343161324401042,0.5271223001050678,-0.1994995561764531,10.0,-5.822237804550575,-0.587730862946332,-0.14415757835949616,0.09047808387883816,0.3012602795961268
0.242,0.14427107615698426,0.5885995275328358,0.2744637715455307,0.1856434644221459,0.08,-1.209187337611703,-0.8957753781867719,-0.2027603206665191,4.80455724520241,0.6389081751605175,0.5250119570259002,-0.1970970288571422,10.0,-5.835663501148257,-0.669998791666075,-0.12222893926132428,0.0894417058383965,0.29780568612798763
0.244,0.14665572991884127,0.5883770369141004,0.2735925333877817,0.18568574049680978,0.08,-1.2138881483504766,-0.901691892740605,-0.2029624951418632,4.841615026235262,0.6432994233380814,0.5249501153118411,-0.1960266343930276,10.0,-5.832547768198422,-0.6643195015953429,-0.11279919929599813,0.08840271879569683,0.29434239598565615
0.246,0.14874237786278866,0.5881540979657865,0.27271524914090717,0.18572785879673087,0.08,-1.2186399929540779,-0.9079038760302918,-0.20311296045074723,4.878843946973911,0.6475183654185097,0.526519084201061,-0.1960196335276618,10.0,-5.819743188035735,-0.6169159456049356,-0.12018239161523248,0.08738982695998043,0.29096608986660133
0.248,0.1505965764822813,0.5879307149688482,0.2718352625370259,0.18577090380716177,0.08,-1.222627238262952,-0.9132435254189998,-0.20321243502417025,4.914139579725005,0.6517043945713243,0.5248951727061033,-0.19400100818769472,10.0,-5.890447284650299,-0.5652727420743706,-0.041879696498917374,0.08637647441638441,0.2875882480546146
0.25,0.15226697040402096,0.587713421875708,0.2709574843927148,0.18581149788571863,0.08,-1.2259755345753354,-0.917862521849446,-0.2032564949884954,4.94771388507018,0.6557621602267366,0.520755683892009,-0.1904242346325772,10.0,-5.900146825258235,-0.5865373920102743,-0.11369043661440709,0.08537372761161999,0.28424575870539925
0.252,0.15379028800158684,0.5874960916922264,0.27007632070253434,0.18585229598786268,0.08,-1.2287549847807413,-0.9218917429413339,-0.20324984210670347,4.979853460864152,0.6596928412027527,0.5145313244656876,-0.18555569699850882,10.0,-5.898403281512442,-0.5543908015571504,-0.07704730561900625,0.08437220255739586,0.2809073418579855
0.254,0.15562678491335394,0.5872822469633928,0.2691948224599261,0.1858916668830178,0.08,-1.231034839115187,-0.9254172315504519,-0.20318974755218283,5.01065230329806,0.6634398159464993,0.506614065919248,-0.17965801041357032,10.0,-5.882323377079324,-0.5618214571205755,-0.10672352021266207,0.08335154705988845,0.27750515686629473
0.256,0.1577062418854907,0.587069702674026,0.26830817211070873,0.18592962989643932,0.08,-1.2336059168217497,-0.9295757114183104,-0.20307714813706781,5.042174383105359,0.6669536555612722,0.5017884042544908,-0.1757616722100534,10.0,-5.921263821609613,-0.7383187352457816,-0.1405324794447131,0.08233501037249136,0.27411670124163745
0.258,0.1599759921729543,0.5868539456579839,0.2674136262165528,0.18596870140980773,0.08,-1.236340166043894,-0.9341996907742065,-0.2029151941658871,5.074158733069483,0.6703011830203327,0.4993406527429565,-0.17339700139103348,10.0,-5.942152108748434,-0.7399837097767661,-0.07870137155244161,0.08131536425577468,0.2707178808525823
0.26,0.16241948053330918,0.5866401285427735,0.26651628205303646,0.18600674273355422,0.08,-1.2391570500975897,-0.9391515926856138,-0.2026999445043887,5.10628464266515,0.6734760520763341,0.4987956563023424,-0.17227046368035984,10.0,-5.939145143171605,-0.7238175846869974,-0.11296130700212487,0.08048304413690777,0.26794348045635896
0.262,0.16457106473106406,0.5867525250096363,0.26605314874089625,0.18593429086735666,0.08,-1.2430550272650414,-0.9435768351925412,-0.20229634463909343,5.131323547400111,0.6741452840913673,0.5033944876216485,-0.17518978087396808,10.0,-5.813784556487124,0.11843691076599194,-4.160610108813587,0.08043046040564206,0.26776820135213963
0.264,0.16649607675765657,0.5869412579224389,0.2658097020027357,0.18586417093409724,0.08,-1.246714802203953,-0.946728500220606,-0.20190508487418934,5.150650799476703,0.6739818528672876,0.5063590847719412,-0.17725970888937612,10.0,-6.151396191749914,3.226308757853582,-3.4995786195252307,0.08068972283199805,0.2686324094399932
0.266,0.1682425921011898,0.5872245186281174,0.2657573114724191,0.18577172997360747,0.08,-1.2501809450719572,-0.9488164182146172,-0.20151063748779957,5.164981640856101,0.672990786028926,0.5081307203438578,-0.17880756761958735,10.0,-5.98287730130026,4.511127964215452,-4.120793918341928,0.08123556516546104,0.27045188388486974
0.268,0.17028272167020048,0.5875663124150918,0.26585613711925676,0.18566881303846283,0.08,-1.2534392082659205,-0.9500290497195224,-0.20114828119858627,5.175148750912682,0.671458364089618,0.508854842456701,-0.17983536878114673,10.0,-5.706721667043682,5.718729099012654,-4.311787828822968,0.08198237788873053,0.27294125962910165
0.27,0.17255714803896488,0.5880385812131917,0.2661853211665036,0.18552574378962633,0.08,-1.257492163226648,-0.9513691298399224,-0.20077689032293225,5.1818223706284705,0.6688844233122352,0.5142074731161533,-0.18407961464069375,10.0,-5.394591391875655,6.55936264796917,-5.681874426794956,0.08309001362814827,0.27663337876049354
0.272,0.17454476912943837,0.5885600108739474,0.26667489111113973,0.18537780303351942,0.08,-1.2620683756567141,-0.95281684220786,-0.20047276292295502,5.185871950948597,0.6658264864076047,0.5229524991718182,-0.19055547468580872,10.0,-5.096014997584282,8.120905148808944,-5.608243678342939,0.08422574049598541,0.28041913498661764
0.274,0.1767553297197155,0.5886844935887307,0.2667329398136882,0.18537556761867074,0.08,-1.2648946228847189,-0.9542381680689255,-0.20046495161571637,5.194931296597652,0.6657035640441571,0.5249320473980694,-0.19185322719299983,10.0,-4.539845246137533,8.282392908359029,-0.1102403288880805,0.08447484564209229,0.2812494854736407
0.276,0.1786942303626257,0.5888720480090008,0.26677286581442106,0.1853163552750233,0.08,-1.2678228295026264,-0.9560999170038459,-0.20036518337112977,5.204306097920734,0.6652338671677253,0.529119968151822,-0.19471063319313123,10.0,-3.5779122438377597,4.796336092343522,-2.9532834273638016,0.08471624048226456,0.28205413494088116
0.278,0.1804283290320142,0.5888645923326337,0.26658559981719876,0.1853282750989377,0.08,-1.269511750420905,-0.9575956284892639,-0.200355362091066,5.215438172541619,0.6661079024008435,0.5284872347012672,-0.1941132635102372,10.0,-3.4218655661031607,4.779461454355115,-0.29299578052320085,0.0845251203684958,0.2814170678949859
0.28,0.1824151072145459,0.5888836387098223,0.26637273151251606,0.18531402020913448,0.08,-1.270543976892399,-0.9585023378199995,-0.20025094480055358,5.225267631119567,0.6667291855310208,0.5254217188558092,-0.19208705953959926,10.0,-3.0567607511721264,3.069063501793046,-1.613415023941932,0.08427455137996653,0.2805818379332212
0.28200000000000003,0.18463953937067995,0.5888088307903221,0.2660327788423804,0.1853318956147223,0.08,-1.2714873884236464,-0.960145200073198,-0.20013724909818992,5.237395161786133,0.6678835835597714,0.5240949068412647,-0.19097214812457353,10.0,-3.0630893597050024,2.8104874936966575,-0.4497640497850502,0.08393599872171431,0.2794533290723811
0.28400000000000003,0.18705317802357938,0.5890244369664646,0.2660291370794021,0.18523994520520443,0.08,-1.273374854093332,-0.9615773826142071,-0.19978323461771702,5.24396925229523,0.6667013509725443,0.5279094679302554,-0.19379862294983533,10.0,-3.0497704877751852,2.5211382846798456,-4.655774611007553,0.08429635745350428,0.28065452484501385
0.28600000000000003,0.1891825070782599,0.5893443294990395,0.26625815840522865,0.18513613530416206,0.08,-1.2758783848351045,-0.9628761336804446,-0.19939219439272465,5.246484178059654,0.6644160169958798,0.5353553279975583,-0.19915901427394347,10.0,-3.425892639079126,5.440648845206464,-4.583511612736146,0.08501236811953805,0.2830412270651266
0.28800000000000003,0.19104661461279024,0.5896661985784813,0.2665641743322151,0.1850448165951011,0.08,-1.2778157331697138,-0.9631801349646498,-0.19903671457918948,5.245620723791307,0.6619287514814955,0.5400522238520724,-0.2028107346392399,10.0,-3.42816812838011,6.887429255097,-3.8407029113274382,0.08565159976810288,0.28517199922700964
0.29,0.1927157775202247,0.5897345016291773,0.2665725229957074,0.18504390309809865,0.08,-1.2783764484737494,-0.9632880330217961,-0.1988265430705656,5.24780151202209,0.6612922244903323,0.5394670699105902,-0.20259184211487216,10.0,-3.0816835249347343,6.615211638399703,-0.5190721141005852,0.08571592057005617,0.2853864019001868
0.292,0.1946386855483851,0.5898232009835125,0.2665355229789452,0.18501360319295718,0.08,-1.2782590041979183,-0.9628776048158103,-0.19853038944565193,5.249068569633164,0.6605035953327417,0.5364285301768472,-0.2009126426068092,10.0,-2.5423750772294182,4.342928082791103,-2.0808164256046444,0.08568146761719353,0.285271558723978
0.294,0.19680862696551849,0.5897893555460334,0.2663338594697911,0.18502479131877472,0.08,-1.2779815819699882,-0.9632976306079096,-0.19824577883083166,5.253278368139432,0.6604907282370371,0.5349336105889133,-0.1999563310023713,10.0,-2.4923574869576557,3.9204893132346266,-0.602888959218474,0.08548660861316981,0.2846220287105661
0.296,0.19867634324695607,0.5900287202228636,0.2664405484740528,0.18492894784721225,0.08,-1.278597905384506,-0.9635795811376431,-0.19773052984203865,5.252409387641685,0.6582660079644284,0.5384677599858803,-0.20280670978425752,10.0,-2.430988111436259,3.3353705518330097,-4.752405997748552,0.08576330454464953,0.2855443484821647
0.298,0.20036116470806795,0.5899181719779676,0.26618404875304374,0.1849803199940636,0.08,-1.2776396112921065,-0.9637256179673293,-0.1974076450698341,5.255582416771889,0.6584200889742251,0.5358949978491726,-0.20107129890270206,10.0,-2.73414451086302,5.220593276871145,1.1359942317839382,0.08541101586602062,0.284370052886735
0.3,0.20233277489291215,0.5900690774345796,0.2661580119271456,0.18491114934537228,0.08,-1.2766507656153916,-0.9628342841913817,-0.1968267158953124,5.253235100344913,0.6565679867499017,0.5331406973644441,-0.19985452798138964,10.0,-2.3144122044497153,2.72361577599999,-3.8810724908055274,0.0856204557242406,0.28506818574746795
0.302,0.20446239841964134,0.5903496496968961,0.2663693322941159,0.18481518944946937,0.08,-1.2764647081173017,-0.9620420393440896,-0.19616682294624674,5.247177170025423,0.6534403988029784,0.535172476112873,-0.20195166625546068,10.0,-2.7315914302294195,4.985391252563099,-4.438514469219842,0.08604119066444316,0.28647063554814345
0.304,0.20678808466119084,0.5903170143103639,0.2662359601470196,0.18484325151684827,0.08,-1.275561777519715,-0.9622237527062012,-0.19568116367929947,5.246761030061929,0.6524981072708629,0.536327258565528,-0.20282003518290398,10.0,-2.722854191394198,5.888037206261583,0.357711805350613,0.0859190528884648,0.2860635096282156
0.306,0.20876086743531952,0.5905967033053247,0.2664154491522291,0.18473483370529806,0.08,-1.2754763621769163,-0.9621343752146392,-0.1949323918672351,5.241000923348443,0.6491641571719163,0.54201038160739,-0.20724567765550136,10.0,-2.3006363659559135,3.813890085625753,-5.210671388354132,0.0863022655342629,0.28734088511420897
0.308,0.21052140860443544,0.5904934673451081,0.2661969271893644,0.18478769940205658,0.08,-1.2736674597787052,-0.9618750592763555,-0.1944036382949952,5.239699654167792,0.648469646323979,0.5408332754167813,-0.20656289890192292,10.0,-2.6248887847085705,5.809436222469473,1.231573796764346,0.08598226933516773,0.2862742311172255
0.31,0.21210556633841654,0.5906526679774577,0.266202744639259,0.184716437513376,0.08,-1.2717689589759484,-0.9605197306730657,-0.19361635760178847,5.232891841527835,0.6457820733122452,0.5391235615211983,-0.20616217220109792,10.0,-2.158576993869212,3.003526510829706,-3.9810980036007626,0.08621377509944872,0.28704591699816184
0.312,0.21398767904032812,0.5908486145586872,0.2663311214569222,0.1846523389224702,0.08,-1.2696132020696924,-0.9583603341425194,-0.19280627856410631,5.222440711607157,0.6425371795044472,0.5362924638624851,-0.20517306089846069,10.0,-2.5123919008347158,5.244242488496126,-3.268326706871851,0.08662442620724176,0.28841475402413863
0.314,0.21602354952367842,0.5911931122967535,0.26667975375184605,0.1845395021017192,0.08,-1.2682486821933865,-0.9563672443333211,-0.19190619985607973,5.20868571221987,0.6380086684021772,0.538251209915431,-0.20751695032766243,10.0,-2.5587185387293845,5.9648882070155125,-4.946200562110243,0.08723253808524101,0.2904417936174699
0.316,0.21779555848239407,0.5911906650916544,0.26664335428514946,0.1845634342965141,0.08,-1.2660943577524657,-0.955447963670406,-0.19120960225580608,5.201278336896088,0.6359423215283937,0.5390529009825296,-0.20840460941997846,10.0,-2.4854952265783514,6.809992095754431,0.3093586631250745,0.0871369495741916,0.2901231652473051
0.318,0.21932517896443632,0.591278307814016,0.2666245459661726,0.18452709751402394,0.08,-1.263309864704441,-0.9537387049798014,-0.19036647132768128,5.191679560441909,0.6332148015601812,0.5372708111490593,-0.2079017023696257,10.0,-1.9743531040452353,3.9897528423147417,-2.5212225579659546,0.08709804112975217,0.2899934704325071
0.32,0.22110055339906837,0.5912066915960917,0.26641035356918974,0.1845523638474606,0.08,-1.2594669542047376,-0.951739198398061,-0.18955737480065787,5.183556891515992,0.631498675133335,0.5315386979756549,-0.20462832717592394,10.0,-2.0656824917293948,4.216610968118481,-0.1730931384458409,0.08668322702297515,0.28861075674325054
0.322,0.22311408431500507,0.5911698858600744,0.2661763166664699,0.18455039662127642,0.08,-1.2558146401689643,-0.9502967107920334,-0.1886276285920066,5.176022200841935,0.6294014788482654,0.5285362606647631,-0.20317101126269782,10.0,-1.9516662245100762,2.678774822416504,-1.493039115045928,0.08643073201385021,0.28776910671283407
0.324,0.22531375532443848,0.5913712602478793,0.26624749957190924,0.18446563299625013,0.08,-1.253050832046088,-0.9487078659620041,-0.18750268756354677,5.163594237188982,0.6252981695160215,0.5303696700937619,-0.20527537449389224,10.0,-2.2023265576875484,3.3757188282238353,-4.461714133122916,0.08679509351669723,0.2889836450556569
0.326,0.22715564396133528,0.5916745013256943,0.26653452299368896,0.18436596792458176,0.08,-1.2508854895899193,-0.9470277447504192,-0.18633440623216294,5.147585042298838,0.6201575221777232,0.5356591447566376,-0.20976826341304075,10.0,-2.5776718904720024,5.948967944927734,-4.532821239774718,0.08732696006242491,0.2907565335414164
0.328,0.22875290010474886,0.591665615344255,0.26647240749021756,0.1843894212306504,0.08,-1.2471355131114876,-0.9451044884046844,-0.18534511407712595,5.135171967154325,0.6172204647801157,0.5345852214091129,-0.209661493933998,10.0,-2.556727248942208,6.595933604659104,0.2007464066340378,0.08719109308287032,0.2903036436095672
0.33,0.23012177680949988,0.5917357525183747,0.2664196996446482,0.18435800211331754,0.08,-1.2427894095951149,-0.9424691902579027,-0.18422161639014084,5.12081875756474,0.6137006293255821,0.5311456644853999,-0.20826935915196038,10.0,-2.070438448588365,3.91984950980657,-2.402160754251936,0.08709665543277545,0.28998885144258413
0.332,0.2318013078591502,0.5916560931910938,0.2661807846491457,0.18438427623129977,0.08,-1.2374518071978284,-0.9395784381562915,-0.18312862504681596,5.107842933882656,0.6111151549041393,0.5240740495160667,-0.2043396880070636,10.0,-2.153339740499034,4.079346780749464,-0.21150606510668085,0.0867795987452964,0.28893199581765394
0.334,0.23371697060120228,0.5918718082107005,0.26627018145408726,0.18429141052022718,0.08,-1.2331928662324374,-0.9366808930970165,-0.181790688548417,5.09001964044672,0.6062164915930008,0.522818046922554,-0.20467415763581823,10.0,-2.139386182676185,3.1573744287389416,-4.836645505707579,0.08717254919849982,0.29024183066166565
0.336,0.23530998827692703,0.592171738186636,0.26656641477297055,0.18419361517625896,0.08,-1.2296149250890007,-0.933842729581421,-0.18042945035193125,5.069110226854963,0.6004236841109795,0.5254548406006643,-0.20762245152484965,10.0,-2.5985917995434313,6.057872008356641,-4.4412685038362385,0.08770213699034812,0.2920071233011603
0.338,0.2366847713959195,0.5921681452642307,0.26651935669769594,0.18421498813622908,0.08,-1.2245489846690785,-0.9308564432233788,-0.17924285186464992,5.051799926715439,0.5967586908833518,0.5222679069412128,-0.20634976642724043,10.0,-2.5276532563698533,6.602711846108993,0.11442806234643033,0.08757653516438557,0.2915884505479518
0.34,0.23827357508803518,0.5922360964947562,0.26647488781600853,0.18418467999321936,0.08,-1.2189348109654143,-0.9272516276912279,-0.17793103857716452,5.032793534104755,0.592574069579425,0.5170247015643219,-0.20396315279969987,10.0,-2.040707435033311,3.9821188423282585,-2.362764715016704,0.08745372256078454,0.29117907520261443
0.342,0.24010371122743757,0.5921583589543318,0.266244049630894,0.18420927921739974,0.08,-1.2131308304598023,-0.9245093730270704,-0.17664813926547343,5.017149722685654,0.5892830115074569,0.5129241630701791,-0.20202679423292014,10.0,-2.1350325375970387,3.9538144387698484,-0.30904110547904184,0.08714351479518445,0.2901450493172808
0.34400000000000003,0.24159668355783362,0.5923673282835258,0.2663362993970114,0.1841189032297577,0.08,-1.2082873738937554,-0.9216070416770061,-0.17513120249163705,4.9966431565961384,0.5837797493490229,0.5137904342519004,-0.2037774691048525,10.0,-2.1195127953291224,3.2420497150605336,-4.761399120032583,0.08732927878968821,0.29076426263229393
0.34600000000000003,0.24334744449325507,0.5922303904607664,0.266064069206862,0.1841774795122661,0.08,-1.20190417332356,-0.9185836387221322,-0.17380440575021255,4.979948299194644,0.580549104682432,0.5086361978862743,-0.20113483858823109,10.0,-2.4954574250922246,5.195101941541618,1.212866148802743,0.08691470378916644,0.28938234596388757
0.34800000000000003,0.24484823978426545,0.5924494620845137,0.266149919270594,0.1840793007432599,0.08,-1.1965940803573605,-0.9153723149354753,-0.17218486086620366,4.95796521875671,0.5747177564684598,0.5089112796250507,-0.20258568809379024,10.0,-2.1486361345529783,2.819393105540623,-5.144010884192987,0.08730020686872098,0.29066735622906936
0.35000000000000003,0.24615050400310626,0.5926526320382516,0.2663303754387587,0.18401724668090405,0.08,-1.190890596489963,-0.9112689108479706,-0.1706101539632937,4.932695087389543,0.568751819054785,0.5071564368523946,-0.20276672945189855,10.0,-2.670038482010699,6.026139308126494,-3.121878394065144,0.0877506061502169,0.292168687167389
0.352,0.2476443350357255,0.5929181053225285,0.266614678859909,0.18393394706897231,0.08,-1.1849088784395012,-0.9063855594933895,-0.16900823161297354,4.904246772697258,0.5622805387664138,0.5040976170677985,-0.2022643003344909,10.0,-2.546558995414123,6.3119508047681405,-3.8610976236567214,0.08818846835852678,0.29362822786175524
0.354,0.2493180870813368,0.592929998811375,0.2665958039172372,0.1839459828585853,0.08,-1.1784742617959887,-0.9025819646440981,-0.16754505102899087,4.881053150658266,0.5575488597812651,0.5010493453958869,-0.20129799030224552,10.0,-2.39600687297259,6.241309292862995,-0.3229339394437923,0.08805792231074983,0.29319307436916553
0.356,0.25068415032065516,0.5929752118584066,0.2665435239514278,0.18392394555399527,0.08,-1.1721522887346936,-0.8992532859173183,-0.16598913750226496,4.858720276064734,0.5525594255398004,0.49988506634226226,-0.20157828700864971,10.0,-1.9932194940998182,3.9916693238484764,-2.0870203793939703,0.0879193742167852,0.292731247389284
0.358,0.2522396908715601,0.592897706340129,0.2663294109918075,0.18394803827472062,0.08,-1.1648095334511614,-0.8954656443253872,-0.1644493945630103,4.836976910988979,0.5482972154968307,0.4946577613656438,-0.1991393097128728,10.0,-2.101540310851494,3.9208953551933203,-0.37082111476651014,0.08746928992444603,0.2912309664148198
0.36,0.25356111189948843,0.5928359341341891,0.2660807946960516,0.18395439154758358,0.08,-1.1576040213053478,-0.892187004507562,-0.16281662018438725,4.816177961650077,0.5438039711790592,0.49141927585004486,-0.1979922504711714,10.0,-2.0363495768930635,2.6726602817311553,-1.2979938284412584,0.08714563690733268,0.29015212302444215
