t,des_x,des_y,des_z,des_roll,des_pitch,act_x,act_y,act_z,act_roll,act_pitch,err_x,err_y,err_z,err_roll,err_pitch,tau1,tau2,tau3,tau4,q1,q2,q3,q4,dq1,dq2,dq3,dq4
0.34900000000000003,-0.2665736059104191,-0.20873349458519758,-0.2,-1.5707963267948966,0.0,-0.24671966463756032,-0.20129823418896087,-0.20275372457253668,-1.721436331430176e-05,-0.0042941145610846596,-0.019877985318910135,-0.008720889131175025,0.0026288443431135566,-1.570779096006455,0.004150103506800118,1.9302517293908639,-32.18625205153675,-10.445450422224688,44.313651322537396,-0.6843736032890193,-2.740751918009938,1.0348305584701258,1.4313687225564473,-3.0729679468102304,4.2543272775422984,-6.511052013542825,-1.3011118148428245
0.35000000000000003,-0.26630799999999993,-0.20987559999999994,-0.2,-1.5707963267948966,0.0,-0.24675169583638945,-0.2025814695593553,-0.2028896872478469,-1.7197963581527216e-05,-0.004500821426333455,-0.01958838206060179,-0.008577440278600496,0.002753702339333197,-1.5707791124310875,0.0042936845200358675,2.6967019477840664,114.39409109316298,63.12152603301557,-14.557100559230687,-0.68742460075257,-2.7366408184552307,1.02849462977489,1.4289363860077875,-3.0289864358648217,3.9677353740391665,-6.160145284851332,-3.562353816423065
0.35100000000000003,-0.26604441007038077,-0.2110090366973627,-0.2,-1.5707963267948966,0.0,-0.2467922110573109,-0.20386278581633546,-0.2030369718991846,-1.7181586688193538e-05,-0.004774548607036461,-0.019292666928602292,-0.008427519203058925,0.002889779905881379,-1.570779128831833,0.004501174582938194,2.001811729062759,-35.40985545243697,-10.755720474518638,49.573968634936705,-0.6904378832301056,-2.732524955172386,1.0220866519591358,1.426371331345521,-2.9977490616074864,4.264109485186411,-6.656441068602054,-1.5692156194918292
0.352,-0.26578284848578554,-0.21213375151112185,-0.2,-1.5707963267948966,0.0,-0.24682710350308382,-0.2051304736410782,-0.20319322645109855,-1.7165228080587324e-05,-0.004999873794400782,-0.018990687125921724,-0.008271042827183078,0.0030369543269651855,-1.5707791452077398,0.004774097624054008,2.7544313849209026,110.77751820546861,62.779100144765195,-8.943171324705855,-0.6934140062308478,-2.728392986938936,1.0155994096638061,1.4237899385812998,-2.9544736507499563,3.9996741990986004,-6.317393631430733,-3.592421207982524
0.353,-0.2655233273777343,-0.21324969227574214,-0.2,-1.5707963267948966,0.0,-0.24686436848003387,-0.20639073659825835,-0.2033460971336961,-1.714898158618359e-05,-0.005289501948898682,-0.01869617688322553,-0.008119174087301118,0.003193307826765912,-1.5707791615672604,0.005000199490581725,2.089548709806142,-25.31342380147037,-4.886047709394392,48.922817982233944,-0.6963519904259161,-2.7243058248364953,1.0091740360584283,1.4211626868418028,-2.9217103798189137,4.174527485410349,-6.5333193235843705,-1.6628503126841534
0.354,-0.2652658586427391,-0.2143568078362218,-0.2,-1.5707963267948966,0.0,-0.24686986459352964,-0.20761517017326875,-0.203490343272588,-1.7132834416169296e-05,-0.005362620618983186,-0.01840149775504399,-0.007966123599331132,0.0033461087830353453,-1.5707791778128988,0.005289223147860511,2.6691715214529235,104.9280024733299,59.27987879183249,-6.324071524784014,-0.6992533447457886,-2.720236938706214,1.002796501679706,1.4187803924430802,-2.8810071138156386,3.963046790523721,-6.221067748926849,-3.10074856531513
0.355,-0.26501045394,-0.21545504805799992,-0.2,-1.5707963267948966,0.0,-0.24685049024044314,-0.20880887738697793,-0.20359841846102628,-1.7116954934594544e-05,-0.005303061040987112,-0.01814054727052944,-0.007839843936321339,0.003490406109850297,-1.5707791939607896,0.005362852965514975,2.200775615768163,2.9412854658081464,7.796276228031193,35.70087301585784,-0.7021173816245567,-2.716241593488732,0.9966670661847613,1.416706106239622,-2.8473071300351793,4.027166803932136,-6.037032298962899,-1.0479131013191467
0.356,-0.26475712468910073,-0.21654436383686665,-0.2,-1.5707963267948966,0.0,-0.24685306877629648,-0.2100113417787495,-0.20367724147772592,-1.710136987709078e-05,-0.0054957732938203056,-0.01790658219185881,-0.007735493932539583,0.00359845329309888,-1.5707792098396576,0.005303032808026131,2.5884999532067368,109.22977680845138,56.82078758019125,-17.380716159866015,-0.7049450022878104,-2.7123580435064025,0.9908083068786225,1.4145377803993067,-2.807891568603704,3.7398034889707463,-5.6798598222478045,-3.2875559492046738
0.357,-0.26450588206770553,-0.217624707108866,-0.2,-1.5707963267948966,0.0,-0.2468638915331782,-0.21121203734627583,-0.20376718962953683,-1.7085809768981897e-05,-0.005753816401507032,-0.017652767225086158,-0.0076133164181837465,0.0036773303335545515,-1.5707792254255641,0.005496133483706256,2.1554937023202387,-40.211435678314174,-17.825408222855163,46.37059933684737,-0.7077381453808583,-2.70847190338731,0.9848828175007155,1.412241162891892,-2.778550130936639,4.032580356772904,-6.171693857444413,-1.3070669956843652
0.358,-0.26425673700925434,-0.218696030860206,-0.2,-1.5707963267948966,0.0,-0.24688286398972265,-0.21241034784422674,-0.2038679830391066,-1.7070280809588823e-05,-0.006074322122500363,-0.017392891334483268,-0.007484066610539408,0.0037671759414526496,-1.570779240984705,0.005753386121979176,2.9279464140319433,105.51000694597087,56.2394406681219,-12.026196739021135,-0.7104960864407335,-2.7045828075096745,0.9788896286925307,1.4098157432207568,-2.7372963224071225,3.7454850821129924,-5.814105233918096,-3.5426075830176424
0.359,-0.2640097002006591,-0.2197582891371655,-0.2,-1.5707963267948966,0.0,-0.24691056353960095,-0.2136067553133308,-0.20397988531416272,-1.7054781618922654e-05,-0.00646201810282639,-0.017126787579117536,-0.007347891125851158,0.0038680666660353413,-1.5707792565145982,0.006074697485516811,2.274575037104059,-44.033428196238404,-18.84879906550286,51.909079086315934,-0.7132184876554853,-2.7006913316416727,0.972829984389054,1.4072606873244693,-2.7076594315410363,4.037567757208459,-6.3057128601789305,-1.5688891951936161
0.36,-0.2637647820799999,-0.2208114370560001,-0.2,-1.5707963267948966,0.0,-0.24689779365241463,-0.21475860177356082,-0.20409509370781367,-1.703928659974924e-05,-0.006507630927522735,-0.016854266874480384,-0.007204757271004308,0.003979876356055068,-1.5707792720128864,0.006461569803159151,2.9916652805341437,101.27844091556682,55.17085358190819,-6.135111174370488,-0.7159061133663543,-2.696759121571679,0.9666836498624605,1.4050002442934348,-2.6676056298697524,3.826650716625979,-5.986275072840293,-2.9509941959291837
0.361,-0.2635219928342208,-0.22185543081285064,-0.2,-1.5707963267948966,0.0,-0.24685507122142847,-0.2158739487016374,-0.20418137519338836,-1.7024025564524884e-05,-0.006348755363583164,-0.01662415610382706,-0.007096794134303197,0.00409515419825876,-1.5707792875086102,0.006507873462846092,2.4130770149364746,1.845937180948936,4.361461548034755,34.53995202969837,-0.7185576863581323,-2.6928739621824787,0.9607190782756566,1.403080051212604,-2.6357417299119956,3.943312902579189,-5.942412804249793,-0.8898106217198118
0.362,-0.2632813423968256,-0.22289022769364986,-0.2,-1.5707963267948966,0.0,-0.2468306220559601,-0.21699495662533017,-0.20424612670780817,-1.700902614211788e-05,-0.006387081928444324,-0.016426242416832465,-0.007016298411563093,0.004181394984194564,-1.5707793027690413,0.0063486396655663135,2.804735896736374,116.69544283050948,59.63675166854243,-20.173541457274045,-0.7211743718465634,-2.689074203895955,0.9549566390270076,1.4010785303459965,-2.5975917984675876,3.656073908363326,-5.58181395511282,-3.11198776169206
0.363,-0.26304284044557436,-0.22391578608403018,-0.2,-1.5707963267948966,0.0,-0.24681480653102544,-0.21811411019943255,-0.20432191930891172,-1.699405253883059e-05,-0.006491887650702334,-0.01621217070336667,-0.006920778721898585,0.00424621741540504,-1.5707793177693337,0.006387465116011626,2.3210210947577874,-31.932935660274005,-15.38538954937782,43.02456278543238,-0.7237577974717472,-2.6852733136277678,0.9491305403895913,1.398949326100781,-2.5694031343988453,3.9458076315900756,-6.070970192750359,-1.147855526426015
0.364,-0.26280649640017917,-0.22493206547922973,-0.2,-1.5707963267948966,0.0,-0.2468074220073151,-0.21923085918558677,-0.20440845052251946,-1.697910872157354e-05,-0.006660036270658988,-0.015991736305274534,-0.006818028477457078,0.004321903659763815,-1.5707793327419455,0.006491446754246066,3.051683209044796,113.60915180318825,59.462826130632465,-15.423057863900265,-0.7263075855704698,-2.6814708852255653,0.9432397569509501,1.3966919702454117,-2.5301406831797837,3.6589241553231933,-5.709996145620205,-3.365634497485091
0.365,-0.26257231942,-0.2259390264940001,-0.2,-1.5707963267948966,0.0,-0.24680903568217233,-0.2203457194869041,-0.20450599836512912,-1.6964192392460686e-05,-0.006896410122234219,-0.01576484754337204,-0.00670811523569162,0.004408535889214832,-1.5707793476867224,0.006660433552625911,2.4211860314747016,-35.0769790890463,-15.976360796083569,47.962882098188956,-0.7288234764864692,-2.67766753311531,0.9372856389714738,1.3943056722782512,-2.5017824893747873,3.94787758149155,-6.1987786538233385,-1.408390141515088
0.366,-0.26234031840174077,-0.2269366308725146,-0.2,-1.5707963267948966,0.0,-0.24681920178502398,-0.22145824644063317,-0.20461426377130915,-1.69493041256415e-05,-0.007197426703606051,-0.015531331567394419,-0.00659098692457219,0.004505987531035843,-1.570779362602124,0.006895951847476933,3.1102266990509824,110.0014251886769,58.79224006021145,-10.125932473730307,-0.7313057986051771,-2.673862796857938,0.9312670403715565,1.3917899112811372,-2.462831837976199,3.6614764595915332,-5.837873074143985,-3.621936731217652
