episode,seed,cable_seed,zero_rms_ee_error,sac_rms_ee_error,delta_rms_ee_error,zero_final_ee_error,sac_final_ee_error,delta_final_ee_error,zero_max_ee_error,sac_max_ee_error,delta_max_ee_error,zero_rms_roll_error,sac_rms_roll_error,delta_rms_roll_error,zero_rms_pitch_error,sac_rms_pitch_error,delta_rms_pitch_error,zero_rms_highfreq,sac_rms_highfreq,delta_rms_highfreq,zero_p2p_error_norm,sac_p2p_error_norm,delta_p2p_error_norm,zero_saturation_fraction,sac_saturation_fraction,delta_saturation_fraction,zero_limit_fraction,sac_limit_fraction,delta_limit_fraction,zero_ncon_max,sac_ncon_max,delta_ncon_max,zero_mean_residual_wrench_norm,sac_mean_residual_wrench_norm,delta_mean_residual_wrench_norm,zero_mean_tau_res_norm,sac_mean_tau_res_norm,delta_mean_tau_res_norm,zero_mean_reward,sac_mean_reward,delta_mean_reward,delta_smooth_score,zero_smooth_score,sac_smooth_score
36,10036,200036,0.006524744159055701,0.003434618455928105,-0.0030901257031275956,0.0011892001894952162,0.00043481541584390333,-0.0007543847736513129,0.01115004567175979,0.006544320094593135,-0.0046057255771666545,6.743773775774023e-06,6.764214962058385e-06,2.0441186284362464e-08,0.04207688657694163,0.04639920956192789,0.004322322984986263,0.0006148055847254963,0.0005626931927246113,-5.211239200088498e-05,0.011129637070866921,0.0065194880704623915,-0.00461014900040453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6254940419432928,0.6254940419432928,0.0,0.19091468715736126,0.19091468715736126,-0.20401740202913476,-0.1250697766437088,0.07894762538542596,-0.0043603621302430035,0.01445563759015879,0.010095275459915787
37,10037,200037,0.006311491974397557,0.0032604846722354753,-0.003051007302162082,0.00120203746170477,0.0007167525127484951,-0.000485284948956275,0.01131078481213808,0.007022587511852645,-0.004288197300285435,6.757399464557612e-06,6.7671904090958134e-06,9.790944538201843e-09,0.04268457458207705,0.04536423232129007,0.002679657739213019,0.0006101703378936181,0.0005734561227861767,-3.671421510744138e-05,0.011287673607450375,0.006995215294983717,-0.0042924583124666574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6238732145703473,0.6238732145703473,0.0,0.18736381338179273,0.18736381338179273,-0.19816760165588432,-0.11926150974258104,0.07890609191330328,-0.004145174268149653,0.014345282524693373,0.01020010825654372
38,10038,200038,0.006449039036501156,0.003341741726950412,-0.0031072973095507446,0.0012890243682782774,0.0010555445964639623,-0.00023347977181431513,0.011232339060061955,0.0066458216973800275,-0.004586517362681927,6.739324349735219e-06,6.7483056183929e-06,8.981268657680915e-09,0.04273616329261601,0.04500183608262808,0.002265672790012073,0.0006143161996723819,0.0005304530271748886,-8.386317249749328e-05,0.011212486286186124,0.006621481161652855,-0.004591005124533269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6195206958214585,0.6195206958214585,0.0,0.18563686150070519,0.18563686150070519,-0.20265166282725178,-0.12015719722913498,0.0824944655981168,-0.004074341515392387,0.014562009023549424,0.010487667508157036
39,10039,200039,0.006655879070026902,0.003664695895269404,-0.0029911831747574977,0.0012547318750947903,0.0008289186159792701,-0.0004258132591155202,0.011836105975222225,0.0073300414903858585,-0.004506064484836367,6.761262332209593e-06,6.766346982968757e-06,5.084650759163625e-09,0.04423219651946463,0.04635458238413403,0.002122385864669396,0.0006356402184404399,0.0005168556151954826,-0.00011878460324495728,0.01181631740140745,0.00730561123319739,-0.00451070616821006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6157627168269284,0.6157627168269284,0.0,0.1803458509067856,0.1803458509067856,-0.2119976640317657,-0.1302220224127044,0.08177564161906131,-0.004166290874205492,0.015015590312803088,0.010849299438597595
40,10040,200040,0.006859668350082688,0.003958932446829017,-0.0029007359032536713,0.001281808595814714,0.0009150700069761709,-0.00036673858883854305,0.012086584287030423,0.007741019959260849,-0.004345564327769574,6.760900258123447e-06,6.773763982959396e-06,1.286372483594913e-08,0.04654089386479607,0.04984249958376165,0.0033016057189655806,0.0006541905479141267,0.0005879703215691326,-6.622022634499415e-05,0.012064816462620547,0.00771492322743819,-0.004349893235182357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6141582784189094,0.6141582784189094,0.0,0.18197841985037974,0.18197841985037974,-0.22413673345571192,-0.14570009270763556,0.07843664074807635,-0.0038404013940321405,0.015536300988883995,0.011695899594851854
41,10041,200041,0.006568800100465426,0.003424146752030501,-0.0031446533484349253,0.0011771250152023784,0.0006496090922287378,-0.0005275159229736407,0.011313731286122071,0.006723557534607387,-0.004590173751514684,6.753526242569533e-06,6.762771661746211e-06,9.245419176677903e-09,0.042755272401143955,0.04546087904882073,0.0027056066476767726,0.0006147153457410578,0.00048607742213182934,-0.00012863792360922845,0.01129432297506389,0.006699617207009578,-0.004594705768054312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.619829061448081,0.619829061448081,0.0,0.18451860923612748,0.18451860923612748,-0.206587712162814,-0.12206211732509903,0.08452559483771496,-0.0043848677975144475,0.014588349976289765,0.010203482178775317
42,10042,200042,0.006974061387595647,0.00392034069150895,-0.0030537206960866963,0.0015385630691089,0.0005914232890332717,-0.0009471397800756283,0.01295208756707179,0.008589443463437086,-0.004362644103634704,6.802179115515172e-06,6.814106098347791e-06,1.1926982832619503e-08,0.045380272013181795,0.04880804124145238,0.003427769228270587,0.0006543543821108383,0.0005214210486910651,-0.00013293333341977325,0.01293209326276138,0.008564803277406035,-0.004367289985355346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6379425253982415,0.6379425253982415,0.0,0.18676139511437906,0.18676139511437906,-0.22351243993301245,-0.13892878068009776,0.0845836592529147,-0.004598007024417941,0.015964927719541975,0.011366920695124034
43,10043,200043,0.006987698599151139,0.0041674448198671865,-0.0028202537792839525,0.0012445896106015267,0.001198137684083406,-4.6451926518120776e-05,0.011949728811421673,0.007970451238465693,-0.003979277572955979,6.757947372103508e-06,6.7757515777339655e-06,1.7804205630457602e-08,0.04531870797986527,0.049666006459629056,0.004347298479763784,0.0006629869493730039,0.0006269776155076859,-3.600933386531803e-05,0.011930257789668067,0.007946532328584489,-0.003983725461083578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6131250375062869,0.6131250375062869,0.0,0.1795781218097254,0.1795781218097254,-0.22567504458694934,-0.1506702612226614,0.07500478336428795,-0.003246723836554506,0.015482379835096517,0.012235655998542011
44,10044,200044,0.006426751023763794,0.003294024907353013,-0.0031327261164107814,0.001305081235097625,0.00047288398222322014,-0.0008321972528744048,0.011621658787402163,0.006939148343792206,-0.004682510443609957,6.7719449849503846e-06,6.779673705023165e-06,7.728720072780399e-09,0.04262627141355573,0.045349377674343924,0.0027231062607881926,0.000613499770012236,0.0005282172795312507,-8.528249048098536e-05,0.011593829793815992,0.006907531160890114,-0.004686298632925878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6301010016182779,0.6301010016182779,0.0,0.18808845897782783,0.18808845897782783,-0.20136984522960313,-0.11910991787781913,0.082259927351784,-0.004672512942160031,0.014620652438484805,0.009948139496324775
45,10045,200045,0.006456014038502813,0.0034716609102125656,-0.0029843531282902477,0.0013559144285811395,0.0006977367733495189,-0.0006581776552316206,0.012075360425159156,0.007458284804564702,-0.004617075620594454,6.811222704309099e-06,6.803057615045317e-06,-8.165089263781385e-09,0.04483606060069698,0.046089149581818985,0.0012530889811220025,0.0006325786808016758,0.000518412280312844,-0.00011416640048883184,0.012050987513731657,0.007429931949919427,-0.00462105556381223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6245720218489523,0.6245720218489523,0.0,0.17946985345104507,0.17946985345104507,-0.20669628592362652,-0.12638857996662423,0.08030770595700229,-0.0044985170149254555,0.015022702492571252,0.010524185477645796
46,10046,200046,0.0074156047429847025,0.004597479374038337,-0.002818125368946365,0.0013724558617143477,0.0008403639302101502,-0.0005320919315041975,0.013239268273660707,0.008967755686200125,-0.004271512587460582,6.7866004714830545e-06,6.7917339269844125e-06,5.13345550135804e-09,0.04702439645359462,0.04911048487118909,0.0020860884175944658,0.000690042207970903,0.0005610999315966128,-0.00012894227637429015,0.01322094585787075,0.008946557201883386,-0.004274388655987364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6295478481490008,0.6295478481490008,0.0,0.17833895212128012,0.17833895212128012,-0.2418791867513358,-0.1587543214689884,0.08312486528234739,-0.004060956814730184,0.016480389185665262,0.012419432370935079
47,10047,200047,0.00689737718611349,0.0038119367802629317,-0.003085440405850558,0.001363069060207702,0.0006127724898666133,-0.0007502965703410887,0.012483575396893987,0.008137755411997129,-0.0043458199848968575,6.785199152635095e-06,6.79983275358605e-06,1.463360095095431e-08,0.0443182878891617,0.04831141754863581,0.003993129659474112,0.0006494062232980853,0.0005736762979224675,-7.572992537561779e-05,0.012462760158015016,0.008112450966582611,-0.004350309191432405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6351279154376611,0.6351279154376611,0.0,0.18909707078904234,0.18909707078904234,-0.21931603054535817,-0.1367019678623848,0.08261406268297336,-0.00434434934785843,0.015510208698404672,0.011165859350546242
48,10048,200048,0.006724891786245359,0.0038640876511818524,-0.0028608041350635066,0.0012722129809764333,0.0010622960051148364,-0.00020991697586159692,0.012364486157551282,0.008078898737821768,-0.004285587419729514,6.766082266139711e-06,6.777584279917315e-06,1.1502013777604423e-08,0.04590424542722787,0.04788385392146265,0.001979608494234786,0.0006513928890009087,0.0005541390057968531,-9.725388320405562e-05,0.01234159971069988,0.00805139671612468,-0.004290202994575202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6154586120336505,0.6154586120336505,0.0,0.18043870911563506,0.18043870911563506,-0.2172635864690203,-0.13879728012578776,0.07846630634323254,-0.003779426651817316,0.015382222304811625,0.011602795652994309
49,10049,200049,0.006940026121803009,0.004001756317334455,-0.0029382698044685537,0.0013194577173564958,0.00039421834097357864,-0.0009252393763829172,0.012939847251860332,0.008757122039343715,-0.004182725212516617,6.795782897956144e-06,6.807676273082153e-06,1.1893375126008906e-08,0.04537091690247776,0.04770691026477252,0.002335993362294758,0.000649070477628753,0.0005393570839642245,-0.00010971339366452849,0.012918393869754111,0.008730808874726962,-0.004187584995027149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6283348183052564,0.6283348183052564,0.0,0.18152304135649272,0.18152304135649272,-0.22169695071675338,-0.13898448068364577,0.08271247003310761,-0.0045222823511221755,0.015705469120462275,0.0111831867693401
