step,time,q_act_des_1,q_act_des_2,q_act_des_3,q_act_des_4,q_act_actual_1,q_act_actual_2,q_act_actual_3,q_act_actual_4,q_jnt_des_1,q_jnt_des_2,q_jnt_des_3,q_jnt_des_4,q_jnt_actual_1,q_jnt_actual_2,q_jnt_actual_3,q_jnt_actual_4,ratio_times_q_act_1,ratio_times_q_act_2,ratio_times_q_act_3,ratio_times_q_act_4,transmission_err_1,transmission_err_2,transmission_err_3,transmission_err_4,ee_des_x,ee_des_y,ee_des_z,ee_act_x,ee_act_y,ee_act_z,ee_err_norm,ncon,qfrc_constraint_jnt1,qfrc_constraint_jnt2,qfrc_constraint_jnt3,qfrc_constraint_jnt4
1046,2.092,2.874612149868977,9.870251958187877,4.089547297644694,-1.0350278469984557,2.82216200829628,9.939622174187903,4.145476414020971,-0.9032719285562425,1.5330306595251255,1.4805377937281816,1.2268641892934082,-0.3105083540995367,1.5050180151829728,1.491078652262035,1.243659527572531,-0.2709240181800404,1.505058999024406,1.4909433261281855,1.2436429242062912,-0.2709815785668727,-4.0983841433250845e-05,0.00013532613384947823,1.6603366239875683e-05,5.756038683230047e-05,0.01314294823363909,-0.34781610493227516,-0.1465424652036002,0.022659849993951223,-0.34397149251483194,-0.15123970718076732,0.011287893778196691,0,15.301638851381664,39.641660539789044,-26.254050576471545,14.700527322057809
1047,2.094,2.8753545648128234,9.87088413736737,4.0892561743328955,-1.0348125009776363,2.823535608002315,9.95176406327449,4.140550368283233,-0.8919145482517318,1.5334265894146788,1.4806326206051053,1.2267768522998685,-0.31044375029329085,1.5057219028018545,1.4928856771788954,1.2422286673075627,-0.26753593808351417,1.5057915397476345,1.4927646094911735,1.24216511048497,-0.2675743644755195,-6.963694577999391e-05,0.00012106768772190968,6.35568225926253e-05,3.8426392005352916e-05,0.013005632332821102,-0.34783187769565954,-0.14656364203642722,0.022449614992422234,-0.3444766053200804,-0.15161393522812114,0.01122283932484295,0,-15.498947208856503,-43.95303886223351,26.607178309995664,-14.870345564553842
1048,2.096,2.8760911068469346,9.871511315662532,4.0889673539662965,-1.03459885846205,2.8242406649373364,9.950900953751352,4.143284153705743,-0.9023330166819492,1.5338193872814703,1.4807266973493798,1.2266902061898888,-0.31037965753861496,1.5061262865558975,1.4927138487729683,1.2430460756567443,-0.27064291269872737,1.5061675466110815,1.4926351430627027,1.2429852461117228,-0.27069990500458474,-4.1260055184011435e-05,7.870571026558082e-05,6.082954502151239e-05,5.6992305857372916e-05,0.012869392291728269,-0.3478474700058104,-0.14658465094515893,0.022258053259981127,-0.34367875320477287,-0.15172556800240447,0.011487131179434026,0,15.241659778872853,-60.23441696329183,-34.76770263721854,14.810183121023405
1049,2.098,2.8768217854588034,9.872133501152131,4.088680832824567,-1.0343869166997404,2.8255952016682664,9.946435631539652,4.1475804569660895,-0.8909236680200217,1.53420905818518,1.4808200251728196,1.22660424984737,-0.3103160750099221,1.5068204943760757,1.4920609876540094,1.2443502885612243,-0.2672666522344778,1.5068899210496864,1.4919653447309478,1.2442741370898267,-0.2672771004060065,-6.942667361076182e-05,9.564292306163402e-05,7.615147139761191e-05,1.0448171528676387e-05,0.012734226625751743,-0.3478628833834603,-0.14660549220984045,0.02204097906433042,-0.34402992817227085,-0.15156816736771805,0.011222091218956912,0,-15.180622130104174,40.71474928643277,-18.492833639720118,-7.213449102874968
1050,2.1,2.8775466103020935,9.872750702056429,4.088396607122212,-1.0341766728905504,2.8263229146089035,9.956653029209457,4.135099452174209,-0.9102303246274285,1.5345956072741065,1.4809126053084642,1.2265189821366638,-0.3102530018671651,1.507236940615104,1.4935762954677354,1.240583082648845,-0.2729867254914581,1.5072780103609282,1.4934979543814186,1.2405298356522625,-0.27306909738822854,-4.106974582418488e-05,7.834108631676884e-05,5.3246996582601014e-05,8.23718967704612e-05,0.012600133815943762,-0.34787811933971896,-0.14662616611516868,0.021890358834033657,-0.3439237241562845,-0.15179569531978473,0.011343260305172015,0,13.635331438403114,-43.74454800567972,18.81342226101317,7.0022114070178425
1051,2.102,2.878265591197051,9.873362926737535,4.08811467300842,-1.0339681241860053,2.8276097004508447,9.953784230616787,4.1391885416891565,-0.8984207000998287,1.5349790397853873,1.48100443901063,1.2264344019025257,-0.31019043725580153,1.5078987623825022,1.4931386504322712,1.2417772756967758,-0.26950888826887426,1.5079642532504354,1.493067634592518,1.2417565625067468,-0.2695262100299486,-6.549086793317116e-05,7.101583975321901e-05,2.0713190028942563e-05,1.7321761074329256e-05,0.012467112308964554,-0.34789317937607495,-0.14664667295050285,0.021682713442090558,-0.3442552552675853,-0.15169787920714703,0.011120992793413931,0,-12.58742516828562,40.79643215261213,-18.205082690548778,-7.233339386655596
1052,2.104,2.878978738130899,9.873970183699742,4.087835026566895,-1.0337612676891945,2.8283701130548238,9.965522265092275,4.126180465900568,-0.9173116481220595,1.5353593610452085,1.481095527554961,1.2263505079700683,-0.3101283803067583,1.5083321440416606,1.4948645487433287,1.2379175163138247,-0.2751074539786565,1.5083697812921375,1.4948283397638413,1.2378541397701703,-0.27519349443661784,-3.7637250476896256e-05,3.6208979487417636e-05,6.337654365440315e-05,8.604045796134496e-05,0.01233516051703495,-0.34790806498439025,-0.14666701300987606,0.02152496278335738,-0.3441279445513136,-0.15198327151575203,0.011269622029330306,0,11.563343528230348,-42.6869428773248,18.755479509058105,7.015768730794059
1053,2.106,2.8796860612582083,9.87457248158984,4.087557663815725,-1.0335561004546687,2.8296109923325417,9.963550644253505,4.129817557921788,-0.9051102314284821,1.5357365764690025,1.481185872238476,1.2262672991447174,-0.3100668301364006,1.5089716032100553,1.4946654500718228,1.2389860139720352,-0.27151210596700764,1.5090315422109444,1.4945325966380258,1.2389452673765364,-0.2715330694285446,-5.9939000889075444e-05,0.00013285343379698666,4.074659549879733e-05,2.096346153696027e-05,0.012204276817890035,-0.3479227776469015,-0.14668718659200586,0.021323392929613282,-0.3444402734441211,-0.15195091917495115,0.011090220686994178,0,-11.007411700102411,13.51964347781935,-20.51409002217684,-7.202301783531048
1054,2.108,2.88038757090132,9.875169829197487,4.0872825807072095,-1.0333526194883134,2.8303833327339887,9.972017330962718,4.118963777735423,-0.9236532459289339,1.5361106915616738,1.481275474379623,1.2261847742121628,-0.31000578584649396,1.5094119030684847,1.4959112822541452,1.2357654034970613,-0.2770153805446866,1.5094434313470362,1.4958025996444075,1.2356891333206268,-0.27709597377868017,-3.152827855146256e-05,0.00010868260973762034,7.627017643452305e-05,8.059323399356444e-05,0.012074459554725683,-0.34793731883621964,-0.14670719400030557,0.021160008651843993,-0.34425896351707674,-0.1521413344629461,0.011207469956137337,0,10.454352062500266,-43.819457303891404,18.651997629924097,7.022452336596692
1055,2.11,2.8810832775507227,9.875762235455513,4.08700977312771,-1.0331508217472407,2.8316010268672818,9.967472789038267,4.12483119482401,-0.911118468571262,1.5364817119178005,1.4813643353183268,1.226102931938313,-0.3099452465241722,1.5100372687332209,1.4952007596942711,1.237510600648761,-0.27332033588383364,1.5100928276283214,1.49512091835574,1.2374493584472028,-0.2733355405713786,-5.5558895100560335e-05,7.984133853122799e-05,6.124220155823146e-05,1.5204687544956297e-05,0.011945707036152959,-0.3479516900153342,-0.14672703554289518,0.02095953442682461,-0.3445156483448527,-0.15200899414277833,0.01099793404421882,0,-10.483514475364034,40.99219546161795,-18.32000654652859,-7.193374030367665
1056,2.112,2.8817731918654363,9.876349709440257,4.086739236897503,-1.03295070413968,2.8323655187984063,9.977456377925146,4.113697399112065,-0.9293450316703097,1.5368496432218373,1.4814524564160385,1.226021771069251,-0.30988521124190394,1.5104745128297352,1.4966730206127616,1.2341630186282022,-0.27871840009564425,1.51050053117519,1.4966184566887717,1.2341092197336196,-0.2788035095010929,-2.6018345454792424e-05,5.456392398994758e-05,5.379889458256848e-05,8.510940544864676e-05,0.011818017536150882,-0.34796589263761535,-0.14674671153261296,0.020796379365036224,-0.3443176531165956,-0.15225941880181684,0.011149465196548618,0,10.262466605293811,-43.12726755370854,18.76259700709465,6.998075167181047
1057,2.114,2.88245732467343,9.876932260371923,4.086470967770617,-1.032752263524853,2.8335765356783833,9.974010909888122,4.119165618211854,-0.9164715008845263,1.53721449124834,1.4815398390557883,1.225941290331185,-0.3098256790574559,1.5110931399094454,1.4962016174912949,1.235771565661469,-0.2749216400719019,1.5111463664772817,1.4961016364832183,1.2357496854635561,-0.2749414502653579,-5.3226567836350824e-05,9.998100807662169e-05,2.1880197912826915e-05,1.981019345598245e-05,0.011691389294013246,-0.3479799281468188,-0.14676622228702452,0.020596894643434574,-0.34455663083834037,-0.15219191357798623,0.01097566016126707,0,-10.726103266678853,40.4022244243661,-18.198768400810156,-7.21568764318658
1058,2.116,2.883135686971986,9.877509897614887,4.0862049614346825,-1.0325554967128714,2.8343172527686478,9.985404845816607,4.10750370741387,-0.9343398516018946,1.5375762618621602,1.481626484642233,1.2258614884304047,-0.3097666490138614,1.5115191623876343,1.497893201189143,1.2323149134388338,-0.2802144659186834,1.5115413909015198,1.497810726872491,1.232251112224161,-0.28030195548056835,-2.2228513885558243e-05,8.247431665209248e-05,6.380121467275401e-05,8.748956188497914e-05,0.011565820514303913,-0.3479937979770927,-0.14678556812843674,0.020436561347921385,-0.34433727742514025,-0.15250210068418232,0.011168658377126503,0,10.81034486860827,-43.75813895602165,18.60829344344112,7.008401728639399
1059,2.118,2.883808289928115,9.878082630678053,4.085941213510779,-1.0323604004646152,2.8355344090538264,9.983698169277174,4.112627318112869,-0.921127134312212,1.5379349610186637,1.481712394601708,1.2257823640532337,-0.30970812013938454,1.5121368598894636,1.4976241438003772,1.2338300259493113,-0.2763163857346781,1.5121905003484055,1.497554725391576,1.2337881954338608,-0.2763381402936636,-5.3640458941961455e-05,6.941840880125838e-05,4.1830515450591577e-05,2.1754558985509487e-05,0.011441309366805673,-0.34800750355298365,-0.14680474938390634,0.02023593744648435,-0.3445553978345708,-0.1524917369626457,0.011027435997171205,0,-11.561308070376315,-60.16140849278806,-26.64032571510175,-7.160584756357505
1060,2.12,2.8844751448789476,9.878650469215183,4.0856797195532755,-1.0321669714916186,2.836236298111254,9.978364027874733,4.110124686522128,-0.9387272289182842,1.5382905947639427,1.4817975703822772,1.2257039158659826,-0.30965009144748556,1.512543306059,1.4968530247921676,1.2331499002313246,-0.2815572879705929,1.5125648177827318,1.4967546041812099,1.2330374059566382,-0.2816181686754852,-2.1511723731881816e-05,9.842061095777233e-05,0.00011249427468640327,6.088070489235209e-05,0.011317853986471,-0.34802104628944813,-0.14682376638525246,0.020073572148246684,-0.34418100451075356,-0.15227131164928395,0.0110038298239404,0,12.057828937074877,57.41706127225303,26.966607105595212,7.047633630311589
1061,2.122,2.8851362633321043,9.879213423025213,4.085420475049687,-1.0319752064559635,2.8374761827694024,9.978333180863359,4.114832057769742,-0.92529727697395,1.538643169235011,1.481882013453782,1.225626142514906,-0.309592561936789,1.5131683731795473,1.4968216074138307,1.2345156915385518,-0.2775682277751884,1.5132260482709223,1.4967499771295039,1.2344496173309225,-0.277589183092185,-5.767509137499793e-05,7.163028432688456e-05,6.607420762927418e-05,2.0955316996584816e-05,0.011195452473376132,-0.34803442759185943,-0.14684261946906732,0.01986948594069159,-0.34438500743790135,-0.1523240932057607,0.010890531593006993,0,-13.170694637812142,-60.14649537875741,-26.679893324479682,-7.181691789393015
1062,2.124,2.885791656966117,9.879771502052622,4.085163475420507,-1.0317851019701567,2.83813488808221,9.97463505573441,4.111965508489674,-0.9426597221309749,1.5389926906600302,1.481965725307893,1.225549042626152,-0.309535530591047,1.513551882473132,1.4962896944724462,1.233679480721639,-0.2827368157162624,1.5135773358142426,1.4961952583601614,1.2335896525469021,-0.2827979166392925,-2.545334111059283e-05,9.443611228476811e-05,8.982817473679461e-05,6.110092303007741e-05,0.011074102892669354,-0.3480476488560211,-0.14686130897672714,0.019714582621669183,-0.34399440935309544,-0.15216564103270874,0.010918909239271468,0,13.509997368316078,57.47950161825398,27.087146512483322,7.03151578545649
1063,2.126,2.886441337630808,9.880324716387731,4.084908716019064,-1.031596654597021,2.839387351586405,9.97617442232886,4.116180169535128,-0.9289779278625,1.5393391653585098,1.4820487074581596,1.2254726148057191,-0.3094789963791063,1.5141814429481544,1.4964934980625724,1.2349001753517395,-0.27867217626332325,1.51424527460103,1.496426163349329,1.2348540508605383,-0.27869337835874997,-6.383165287560111e-05,6.733471324338325e-05,4.612449120111606e-05,2.1202095426720025e-05,0.010953803274522509,-0.3480607114681794,-0.1468798352544029,0.019507882949253614,-0.3441808050347013,-0.1522815390074325,0.010835329088204325,0,-14.309188794641626,-60.045340984008256,-26.585027466151207,-7.199374502677662
1064,2.128,2.887085317347677,9.88087307626706,4.084656192131364,-1.0314098608495814,2.8400180766287937,9.973960163828291,4.112723417362274,-0.9460727870548885,1.539682599741516,1.4821309614400588,1.2253968576394092,-0.3094229582548744,1.5145479401316357,1.4961958963076074,1.2339249772814533,-0.2837606077727253,1.5145816402661356,1.4960940245742436,1.2338170252086822,-0.28382183611646655,-3.3700134499881074e-05,0.00010187173336384525,0.00010795207277114471,6.122834374122643e-05,0.010834551614084201,-0.3480736168050356,-0.14689819865307238,0.019358247021167466,-0.3437708312386849,-0.15218518007441206,0.010914188910419289,0,14.262536654265842,51.296772838106534,26.48002051706458,7.047098152243551
1065,2.13,2.8877236083103113,9.881416592073656,4.084405898975935,-1.0312247171909474,2.8412563879906982,9.975981733685574,4.117042007806952,-0.932146805275664,1.5400230003118889,1.4822124888110484,1.2253217696927803,-0.3093674151572842,1.5151746359912095,1.496471766837243,1.2351769823616294,-0.27962433361799105,1.5152420317154394,1.496397260052836,1.2351126023420855,-0.2796440415826992,-6.739572422986839e-05,7.450678440701353e-05,6.438001954389705e-05,1.9707964708126635e-05,0.010716345871427375,-0.3480863662337639,-0.146916399528531,0.019151044768835113,-0.3439308155971987,-0.15232833846672744,0.010849047407664673,0,-14.203339500762237,-60.25555229454019,-26.68481513160902,-7.187535762468706
1066,2.132,2.8883562228847635,9.881955274337432,4.0841578317036715,-1.0310412200342023,2.8418886906182044,9.974358888746,4.113799505307035,-0.949016049584089,1.5403603736644444,1.4822932911506148,1.2252473495111014,-0.3093123660102607,1.5155402185221283,1.4962440674822621,1.2342307807520425,-0.28464442880085494,1.5155792387066884,1.4961538333119,1.2341398515921103,-0.2847048148752267,-3.9020184560145665e-05,9.023417036213566e-05,9.092915993225148e-05,6.038607437175436e-05,0.010599183971503187,-0.34809896111202554,-0.1469344382414022,0.019000838097512,-0.3434955212166125,-0.15225704664144848,0.01095945304766642,0,13.646641264157235,-21.732800697533452,20.44190839378376,7.04253287954925
1067,2.134,2.8889831736099465,9.882489133735486,4.083911985397689,-1.0308593657422902,2.843086376817007,9.96387548005911,4.125121686029334,-0.9348635130842196,1.5406947264861846,1.4823733700603228,1.2251735956193068,-0.30925780972268707,1.516152317028014,1.4946492338250228,1.2376081443381388,-0.2804604469707125,1.5162179647565097,1.4945813220088666,1.2375365058088001,-0.2804590539252659,-6.564772849571021e-05,6.791181615617425e-05,7.163852933866899e-05,-1.3930454466071218e-06,0.010483063804091206,-0.34811140278798736,-0.14695231515714985,0.018791959981715803,-0.3435322266414522,-0.15199973957176852,0.010746306486083003,0,-12.865714879142404,40.84237296649336,-18.378739792703723,-7.155825527394053
1068,2.136,2.889604473198042,9.88301818109246,4.083668355073159,-1.0306791506278963,2.843745242684751,9.968115844967373,4.119406449466509,-0.9515476314451656,1.5410260655565158,1.482452727163869,1.2251005065219476,-0.30920374518836885,1.5165317231760136,1.4952456960353822,1.2358742670347267,-0.2853902376040489,1.5165693379237777,1.495217376745106,1.2358219348399526,-0.2854642894335497,-3.7614747764092016e-05,2.8319290276135334e-05,5.2332194774074026e-05,7.405182950076528e-05,0.010367983223748054,-0.3481236926003423,-0.14697003064608768,0.018638465241474632,-0.34311315543310517,-0.152118764496579,0.010955173014288666,0,11.865095728498565,-42.27997011661516,18.815962575129294,6.9951857159022195
1069,2.138,2.8902201345348586,9.883542427380846,4.083426935677164,-1.0305005709533426,2.844898407368962,9.95855820742069,4.130131581999911,-0.9371582950525746,1.54135439774744,1.4825313641071267,1.2250280807031493,-0.30915017128600275,1.5171235629048714,1.493924406912789,1.239057671795216,-0.28113820688679586,1.5171843206498674,1.4937837311131035,1.2390394745999733,-0.28114748851577237,-6.0757744996031704e-05,0.00014067579968557453,1.8197195242652953e-05,9.281628976509637e-06,0.01025394004976396,-0.348135831878327,-0.14698758508339266,0.018435975423951832,-0.3431348766337623,-0.1519321073979453,0.010789048018324398,0,-11.345814986655018,39.80390845538373,-18.28922757488301,-7.1841127382648935
1070,2.14,2.8908301706802746,9.884061883721353,4.0831877220885335,-1.030323622930461,2.8455717593868446,9.964291161756769,4.123729784306482,-0.9535771968274847,1.5416797300237903,1.482609282558203,1.22495631662656,-0.3090970868791383,1.5175111475028795,1.494758171375261,1.2371822886979744,-0.28599198554638794,1.5175434192810042,1.4946436742635154,1.2371189352919445,-0.2860731590482454,-3.227177812470394e-05,0.00011449711174549293,6.335340602992012e-05,8.117350185743444e-05,0.010140932066105316,-0.3481478219417463,-0.14700497884911393,0.018279202371794614,-0.3426962886542344,-0.15211398842044838,0.011047743550304814,0,10.642040788856077,-43.761000417557554,18.582897625683962,7.0135245548219665
1071,2.142,2.8914345948685813,9.884576561383213,4.082950709117701,-1.0301483027204925,2.8466990136773753,9.95703126424623,4.134043446313999,-0.9389492142799943,1.5420020694434144,1.4826864842074818,1.2248852127353103,-0.3090444908161477,1.5180882804676106,1.4936389889931525,1.2402540534982054,-0.28166859041096054,1.5181445839941443,1.4935546896369345,1.2402130338941997,-0.2816847642839983,-5.630352653374082e-05,8.429935621800944e-05,4.101960400570981e-05,1.617387303776141e-05,0.010028957021373712,-0.34815966410099364,-0.1470222123281861,0.01808098132012285,-0.3426984232389227,-0.1519826585063335,0.010920909913898984,0,-10.689849353969315,41.05609153903853,-18.270688066794172,-7.175666889444576
1072,2.144,2.892033420508907,9.885086471784529,4.082715891506544,-1.0299746064339648,2.8473658738531302,9.96431446998283,4.127217035288073,-0.9551439736285736,1.5423214231574,1.4827629707676793,1.224814767451963,-0.3089923819301894,1.5184734379025142,1.4947095340353633,1.2382275377634369,-0.2864575651003056,1.5185002205258744,1.4946471704974245,1.2381651105864218,-0.2865431920885721,-2.6782623360199764e-05,6.236353793886984e-05,6.242717701510081e-05,8.562698826647397e-05,0.00991801262875141,-0.3481713596570773,-0.14703928591043852,0.01792471619595502,-0.3422420196035192,-0.15222634394445408,0.011232539629667231,0,10.392772910807553,-43.322823552388684,18.681608753470446,7.005306626509609
1073,2.146,2.892626661185601,9.885591626492609,4.082483263928227,-1.0298025301305802,2.8484859776691605,9.958329262624613,4.137002988130524,-0.9402866158261446,1.542637798410281,1.4828387439738913,1.224744979178468,-0.30894075903917406,1.5190436701915264,1.4938364446880104,1.2411396496203044,-0.2820655172812376,1.5190975718909632,1.493749389393692,1.2411008964391572,-0.28208598474784335,-5.39016994367536e-05,8.705529431840553e-05,3.8753181147210825e-05,2.046746660577803e-05,0.009808096565953786,-0.3481829099016445,-0.1470561999906082,0.01772823826633193,-0.34222665933128993,-0.15215992046001525,0.011146906657937111,0,-10.904383194145943,40.56964832153793,-18.303455591887275,-7.180528659642454
1074,2.148,2.893214330658624,9.8860920372243,4.082252820987055,-1.0296320698191042,2.8491291859560963,9.967136900099204,4.129695629269435,-0.9562507871014095,1.542951202540244,1.4829138055836448,1.2246758462961163,-0.30888962094573125,1.5194176485748685,1.495138271859541,1.2389720338870724,-0.28678748973911106,1.5194405948703862,1.4950705350148805,1.2389086887808303,-0.2868752361304229,-2.2946295517689563e-05,6.773684466043761e-05,6.334510624217415e-05,8.774639131181594e-05,0.009699206475180248,-0.3481943161170082,-0.14707295496834907,0.017575430625690433,-0.34175068812691056,-0.1524645826652577,0.011516288367608794,0,10.940934101399453,-43.492909831466875,18.671439257870922,7.005834868960392
1075,2.15,2.8937964428639367,9.88658771584631,4.082024557218317,-1.02946322145725,2.850256303797912,9.962743219675477,4.139021094182643,-0.9411679446477416,1.5432616429793373,1.4829881573769466,1.2246073671654951,-0.308838966437175,1.5199873440838652,1.4944915973344068,1.241746821659157,-0.28232805181448867,1.5200416868154265,1.4944114829513215,1.2417063282547927,-0.28235038339432245,-5.4342731561352053e-05,8.011438308530572e-05,4.0493404364294605e-05,2.2331579833778648e-05,0.009591339963065701,-0.3482055795761759,-0.14708955124824616,0.017378486812918915,-0.3417163578121282,-0.15245876556197224,0.011470750520819912,0,-11.77628059937822,40.605359804523616,-18.30862452937448,-7.181958336577168
1076,2.152,2.894373011913914,9.887078674375577,4.0817984670881255,-1.0292959809515603,2.8508649836668902,9.97309245170325,4.13126769762078,-0.9569093495939196,1.5435691272536904,1.4830618011563363,1.2245395401264376,-0.30878879428546807,1.520344032721874,1.496019785723273,1.2394431694509078,-0.28698415416220197,1.5203662957895525,1.4959638677554874,1.2393803092862339,-0.2870728048781759,-2.2263067678496284e-05,5.591796778570135e-05,6.286016467393907e-05,8.865071597391472e-05,0.009484494600626977,-0.3482167015428776,-0.14710598923982296,0.01723122803912728,-0.3412201756781168,-0.15282327371991192,0.011901705548773737,0,11.995772461412077,-43.216201831726465,18.707099868859874,7.004335258175375
1077,2.154,2.8949440520977117,9.887564924979555,4.081574544993271,-1.0291303441573012,2.852005359564396,9.97005579959221,4.1401153675998295,-0.9416063245957612,1.5438736629837095,1.4831347387469334,1.224472363497981,-0.30873910324719034,1.5209167577053073,1.4956059904579946,1.242074100916625,-0.28245869294983234,1.5209744582556926,1.4955083699388314,1.2420346102799489,-0.28248189737872836,-5.770055038523125e-05,9.762051916317738e-05,3.949063667607611e-05,2.3204428896028695e-05,0.00937866792321901,-0.3482276832715979,-0.14712226935755635,0.017032649039258087,-0.34116676391009704,-0.15287944609721674,0.01189895344834946,0,-12.938158660957939,40.381830951011516,-18.32185748656492,-7.185062962720981
1078,2.156,2.8955095778816746,9.888046479976598,4.081352785261062,-1.0289663068783417,2.8525782197513916,9.981862357746838,4.13190802352744,-0.9571282067110128,1.544175257884297,1.4832069719964895,1.2244058355783185,-0.3086898920635025,1.521254130992178,1.4973598661733298,1.2396356856523019,-0.2870494717153561,1.5212799645934172,1.4972793536620257,1.239572407058232,-0.28713846201330384,-2.5833601239089177e-05,8.051251130414272e-05,6.327859406995984e-05,8.899029794773305e-05,0.009273857430480942,-0.3482385260076049,-0.14713839202088555,0.01689162320916172,-0.34064972748935307,-0.15330367320211358,0.012394793683360193,0,13.114107753340136,-43.780057707361216,18.664813570024794,7.003699067506931
1079,2.158,2.896069603909727,9.888523351836252,4.081133182149174,-1.0288038648670434,2.853725302289034,9.980572896390251,4.140357833576922,-0.9416091875667111,1.5444739197650574,1.4832785027754378,1.2243399546447522,-0.308641159460113,1.5218291321599142,1.4971560696858999,1.2421478155707644,-0.2824594114696684,1.5218917037107418,1.4970859344585377,1.2421073500730766,-0.2824827562700133,-6.25715508275615e-05,7.013522736221134e-05,4.0465497687769414e-05,2.3344800344882177e-05,0.00917006058628892,-0.34824923098698674,-0.14715435765422452,0.016691645483018738,-0.34057558540267374,-0.15341673322709248,0.012436897672973504,0,-13.792469215883614,-60.23420287177026,-26.657967467718784,-7.170403110583255
1080,2.16,2.896624145003751,9.888995553179612,4.080915729845501,-1.0286430138241478,2.854268712101758,9.97568909657408,4.141138879053934,-0.9569363931285259,1.5447696565305002,1.4833493329769416,1.2242747189536503,-0.30859290414724433,1.5221491694548726,1.4964506253786642,1.2424551865749003,-0.28701931048480556,1.5221815041638673,1.4963533644861118,1.2423416637161802,-0.2870809179385577,-3.233470899477453e-05,9.726089255246428e-05,0.00011352285872012757,6.160745375216603e-05,0.009067274818707725,-0.34825979943668206,-0.14717016668697208,0.01654997823448607,-0.33991001609280413,-0.15330712958735185,0.01278170747352793,0,13.93028245137266,40.47789084613701,-26.67501942110541,14.823053366837328
1081,2.162,2.897173216164013,9.88946309677966,4.080700422467984,-1.0284837493986547,2.8554376271440267,9.985629105975766,4.134414144304157,-0.9503552942993638,1.545062476180268,1.4834194645169492,1.2242101267403953,-0.3085451248195964,1.522738741438943,1.4979350195581074,1.24037252028732,-0.2850598805731793,1.5228048865559094,1.497844365896365,1.240324243291247,-0.2851065882898091,-6.614511696634295e-05,9.065366174243472e-05,4.827699607301561e-05,4.670771662979023e-05,0.008965497519935178,-0.3482702325745185,-0.14718581955352522,0.016378828552007712,-0.3405279261400838,-0.15353987907198774,0.012460933282862184,0,-15.350401691190548,-43.88230167653986,26.835866838433077,-14.998605584027631
1082,2.164,2.897716832569527,9.889925995561596,4.080487254064474,-1.028326067187716,2.8559272462910723,9.982565612450967,4.135125675679026,-0.9653073697909037,1.5453523868093288,1.4834888993342392,1.2241461762193422,-0.3084978201563148,1.5230297092439025,1.497443299528602,1.240558574397658,-0.2895380263885752,1.523066000447029,1.497384841867645,1.2405377027037077,-0.2895922109372711,-3.62912031264262e-05,5.8457660957023094e-05,2.0871693950264003e-05,5.41845486959347e-05,0.00886472604625844,-0.34828053160924693,-0.14720131669328793,0.016246812496231566,-0.3398438826765499,-0.15348658082841674,0.012852112309530723,0,15.887233291317669,40.77300224444613,-26.1671504719025,14.784627764614395
1083,2.166,2.8982550095784445,9.890384262603146,4.0802762186125765,-1.0281699627365224,2.857114249048227,9.99412578304161,4.127761337205541,-0.9583135795886887,1.5456393966081845,1.4835576393904717,1.2240828655837728,-0.30845098882095673,1.5236271629783509,1.4991309339904808,1.2383915931906286,-0.2874615094127683,1.5236990290174195,1.4991188674562415,1.2383284011616624,-0.2874940738766066,-7.186603906861322e-05,1.2066534239352222e-05,6.319202896620801e-05,3.2564463838258284e-05,0.008764957718003936,-0.3482906977405807,-0.1472166585506845,0.016071425829160862,-0.34043936501591976,-0.1537774006213793,0.012572638479287841,0,-16.73272393042347,-42.206751138786636,26.770396578395875,-14.960529591008521
1084,2.168,2.8987877627284777,9.89083791113494,4.080067310019485,-1.0280154315381818,2.857573291739432,9.991709506487213,4.127918917545411,-0.9729054460639687,1.5459235138630971,1.4836256866702409,1.2240201930058454,-0.3084046294614545,1.5239000525167774,1.498892757777451,1.2384348623571158,-0.29181374069928195,1.5239438364846392,1.498756425973082,1.2383756752636235,-0.29187163381919057,-4.378396786175465e-05,0.00013633180436900538,5.918709349228557e-05,5.789311990861412e-05,0.00866618981948312,-0.3483007321592338,-0.1472318455751699,0.015945414844247274,-0.33973839402682593,-0.15379071706656372,0.013012284445686582,0,16.77431418675168,39.43061168885579,-26.459270860868386,14.809560398484622
1085,2.17,2.899315107737265,9.891286954540824,4.079860522121839,-1.0278624690336111,2.8587449977690658,10.004551584130546,4.120339674108925,-0.9655875636262308,1.5462047469562834,1.4836930431811235,1.2239581566365516,-0.30835874071008335,1.5244961738904486,1.500804797107374,1.2361401079363326,-0.2896366365760148,1.5245687073102427,1.500682737619582,1.2361019022326774,-0.2896762690878692,-7.253341979418515e-05,0.00012205948779198117,3.820570365520304e-05,3.963251185440386e-05,0.008568419598945916,-0.3483106360469612,-0.14724687822124125,0.01576926630377793,-0.34031710387690994,-0.15414239831359183,0.0127787693916177,0,-16.559998624385326,-44.001825210667434,26.674219423275634,-14.99188765886659
