t,qj1,qj2,qj3,qj4,qdj1,qdj2,qdj3,qdj4,qa1,qa2,qa3,qa4,qda1,qda2,qda3,qda4,jnt_margin,act_margin,y_des_0,y_des_1,y_des_2,y_des_3,y_des_4,y_act_0,y_act_1,y_act_2,y_act_3,y_act_4,yaw_actual,e_0,e_1,e_2,e_3,e_4,yd_des_0,yd_des_1,yd_des_2,yd_des_3,yd_des_4,yd_act_0,yd_act_1,yd_act_2,yd_act_3,yd_act_4,ed_0,ed_1,ed_2,ed_3,ed_4,K_0,K_1,K_2,K_3,K_4,D_0,D_1,D_2,D_3,D_4,F_raw_0,F_raw_1,F_raw_2,F_raw_3,F_raw_4,F_0,F_1,F_2,F_3,F_4,J_0_0,J_0_1,J_0_2,J_0_3,J_1_0,J_1_1,J_1_2,J_1_3,J_2_0,J_2_1,J_2_2,J_2_3,J_3_0,J_3_1,J_3_2,J_3_3,J_4_0,J_4_1,J_4_2,J_4_3,sv0,sv1,sv2,sv3,tau_j_raw_norm,tau_j1,tau_j2,tau_j3,tau_j4,tau_a1,tau_a2,tau_a3,tau_a4,tau_j_sat_any,tau_a_sat_any,torque_mode,ctrl_norm,qfrc_applied_dof0,qfrc_applied_dof1,qfrc_applied_dof2,qfrc_applied_dof3,qfrc_actuator_norm,qfrc_bias_norm,qacc_norm,ee_pos_err,e_task_norm,trans_err_norm
0.46900000000000003,0.6176179538294916,1.5741610221069473,1.352791190829519,-0.2582557807417039,-0.08127034775872055,0.000989900635855931,0.032626380106783495,0.6323422756315593,1.1581060450581129,10.494406814046316,4.50930396943173,-0.8608526024723464,-0.15239142651175802,0.006599337572372873,0.10875460035594499,2.107807585438531,-0.003261022106947342,-0.022406814046316725,0.0005417829392480034,-0.3496749302364512,-0.1498916434121504,-1.5707963267948966,0.0,0.2210841217093878,-0.15703719809450106,-0.1853218027015949,-1.570805001462769,-0.04361959429266671,2.5242550776205324,-0.2205423387701398,-0.19263773214195012,0.03543015928944451,8.674667872465847e-06,0.04361959429266671,-0.050731805039999855,-0.030439083023999905,-0.010146361007999968,0.0,0.0,0.09438182110680648,-0.04000704227532501,-0.006563430602915119,-3.609145524157861e-07,0.5987264816030388,-0.14511362614680634,0.009567959251325107,-0.003582930405084849,3.609145524157861e-07,-0.5987264816030388,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-9.69237530768643,-7.648101530170054,1.3957087891472715,2.6204460893605434e-05,-0.16850445792351926,-9.69237530768643,-7.648101530170054,1.3957087891472715,2.6204460893605434e-05,-0.16850445792351926,-0.15703855958670854,-0.33044112672520054,-0.32981077947857873,0.14660869922245023,-0.2210841217181736,0.2347220175863418,0.2342713833619614,-0.10413727967450992,-1.6241591405119493e-06,-0.27117957664135606,-0.041180881982239015,-0.007830472270597966,4.258149388647325e-06,-7.563061288351491e-06,-7.563283332956416e-06,3.785860513971784e-07,-5.9894311732477945e-06,-0.9999999996956888,-0.9999999999177334,0.9999999999177334,1.8337588616297025,0.2711813013139643,0.24412418391716664,0.11536915648981277,3.834285061660769,3.2129492094061725,1.1975983345671917,1.5159464684453363,-0.8039675650803211,1.7134658133763117,0.17963975018507874,0.4547839405336009,-0.2411902695240963,False,False,joint_direct_debug,0.0,3.2129492094061725,1.1975983345671917,1.5159464684453363,-0.8039675650803211,0.0,6.5554670052436075,7350.006764325643,0.2950748411746277,0.2981714008817394,0.0
0.47000000000000003,0.6173451245351259,1.574164349531174,1.3526964366667522,-0.2575140051736808,-0.2728292943656351,0.0033274242265286685,-0.09475416276664093,0.7417755680231312,1.157594458156996,10.494428996874493,4.508988122222507,-0.8583800172456026,-0.5115869011168855,0.02218282817685779,-0.31584720922213644,2.4725852267437705,-0.003264349531173938,-0.022428996874493734,0.0004925663999997276,-0.3497044601600001,-0.14990148672000003,-1.5707963267948966,0.0,0.22126588932453436,-0.15707550122878358,-0.18532454761952452,-1.5708050016550104,-0.04278639035193077,2.5247007658745977,-0.22077332292453464,-0.19262895893121654,0.03542306089952449,8.67486011379981e-06,0.04278639035193077,-0.047714400000002044,-0.02862864000000122,-0.009542880000000406,0.0,0.0,0.18178831386223143,-0.038260821090072575,-0.002681555739736557,-1.9490969355634113e-07,0.8332039410553267,-0.22950271386223348,0.009632181090071353,-0.006861324260263849,1.9490969355634113e-07,-0.8332039410553267,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-10.207949200154786,-7.647365270708233,1.3757544904193963,2.61220351881776e-05,-0.28824279947187104,-10.207949200154786,-7.647365270708233,1.3757544904193963,2.61220351881776e-05,-0.28824279947187104,-0.15707686276678068,-0.330507390469692,-0.3298762967646196,0.14664237392436608,-0.22126588934689995,0.23463344543672715,0.23418254020690643,-0.10410101836111352,-1.625533041504923e-06,-0.2713499568374189,-0.041351264704059254,-0.007680634850348866,4.256817121017775e-06,-7.55551177178404e-06,-7.555289727179115e-06,3.717026686445024e-07,-5.99054139627242e-06,-0.9999999996956888,-0.9999999999177334,1.000000000139778,1.8337890850324257,0.2713516808757363,0.24412544428004157,0.11536423618651688,4.166691135508409,3.2955332039340735,1.4944068678034976,1.807834665873559,-0.9996288585369827,1.7575078576580414,0.22416103017052463,0.5423503997620677,-0.2998886575610948,False,False,joint_direct_debug,0.0,3.2955332039340735,1.4944068678034976,1.807834665873559,-0.9996288585369827,0.0,6.537423208461994,7366.416225647588,0.2952778390530697,0.29821509762612214,0.0
0.47100000000000003,0.6168994308799265,1.5741677361595563,1.352578317761127,-0.25702216641597103,-0.4456936551994609,0.0033866283823773156,-0.11811890562527966,0.49183875770974517,1.1567587303205071,10.494451574397042,4.50859439253709,-0.8567405547199035,-0.8357278364887698,0.022577522549182105,-0.3937296854175989,1.6394625256991506,-0.0032677361595563337,-0.02245157439704215,0.0004463276751516254,-0.349732203394909,-0.14991073446496966,-1.5707963267948966,0.0,0.22144588089720368,-0.15705488811834656,-0.1853243245611152,-1.5708050025035631,-0.04217981664668424,2.5248986292980256,-0.22099955322205206,-0.19267731527656246,0.03541359009614553,8.675708666583404e-06,0.042179816646684465,-0.044776387440000676,-0.0268658324640004,-0.008955277488000133,0.0,0.0,0.1800052413450531,0.020677111310364704,0.00025762177444940953,-8.493310095151483e-07,0.6065737057507116,-0.22478162878505378,-0.047542943774365104,-0.009212899262449541,8.493310095151483e-07,-0.6065737057507116,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-10.188671901592405,-7.992350273708689,1.361266208271124,2.6451791504507784e-05,-0.1767474029353024,-10.188671901592405,-7.992350273708689,1.361266208271124,2.6451791504507784e-05,-0.1767474029353024,-0.15705624963058273,-0.3306117492829497,-0.3299798200795401,0.14669252910992636,-0.22144588089634265,0.2344859896252771,0.23403491510032293,-0.10403832725880413,-1.626726531256395e-06,-0.2714848215817911,-0.04148613204357776,-0.007571549623386353,4.2534864519439e-06,-7.5499606566609145e-06,-7.5499606566609145e-06,3.6637359812630166e-07,-5.99231775311182e-06,-0.9999999996956888,-0.9999999999177334,1.000000000139778,1.8338115107417894,0.2714865444596169,0.24413115219691198,0.11535710601040164,4.0462636414899515,3.370066489205403,1.301584765897065,1.6118408362357273,-0.8501455937696158,1.7972564586932414,0.19523771488455974,0.4835522508707182,-0.25504367813088474,False,False,joint_direct_debug,0.0,3.370066489205403,1.301584765897065,1.6118408362357273,-0.8501455937696158,0.0,6.552990274934659,7362.22043169717,0.2954054400407788,0.2983263476759036,2.220446049250313e-16
0.47200000000000003,0.6167015636548917,1.5741711712500857,1.3524371970593112,-0.2567476084071499,-0.1978672250348301,0.0034350905294405036,-0.14112070181578776,0.2745580088211707,1.1563877060845522,10.49447447500057,4.508123990197705,-0.8558253613571664,-0.3710242359550536,0.02290060352960336,-0.4704023393859592,0.9151933627372357,-0.0032711712500856915,-0.022474475000571204,0.0004029867376642571,-0.3497582079574014,-0.14991940265246714,-1.5707963267948966,0.0,0.2215626719259627,-0.15707183755050264,-0.1853214636800317,-1.5708050022058269,-0.0417675718408288,2.5248750973713627,-0.22115968518829845,-0.1926863704068988,0.035402061027564546,8.675410930081284e-06,0.04176757184082902,-0.04191903744000136,-0.02515142246400081,-0.00838380748800027,0.0,0.0,0.11679885838143754,-0.016929497218606225,0.0028782927733276243,2.9713272077140157e-07,0.4122448059190872,-0.15871789582143891,-0.008221925245394585,-0.011262100261327894,-2.9713272077140157e-07,-0.4122448059190872,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-9.798694782460572,-7.75678636774832,1.3485098395346145,2.5877666429858153e-05,-0.08081968743705653,-9.798694782460572,-7.75678636774832,1.3485098395346145,2.5877666429858153e-05,-0.08081968743705653,-0.15707319898916605,-0.330655805208524,-0.3300231425362732,0.14671564554924466,-0.22156267187600776,0.234418914349388,0.2339675079232606,-0.10401109648561224,-1.6276563430395186e-06,-0.2715898966415553,-0.041591209823388375,-0.007497410595136422,4.2521541843143495e-06,-7.546185898377189e-06,-7.546185898377189e-06,3.623767952376511e-07,-5.992983886926595e-06,-0.9999999996956888,-0.9999999996956888,1.000000000139778,1.8338272869844305,0.27159161901269063,0.24414096242155076,0.11534786560227223,3.8090671460075023,3.25772493775977,1.136235913397228,1.4436936004384233,-0.7217599946321144,1.7373447093072854,0.1704353870095842,0.43310808013152696,-0.2165279983896343,False,False,joint_direct_debug,0.0,3.25772493775977,1.136235913397228,1.4436936004384233,-0.7217599946321144,0.0,6.556542053569133,7360.045745797211,0.2954659168680595,0.298391487396864,0.0
0.47300000000000003,0.6167250930428655,1.5741744772603263,1.3522823064893301,-0.25663987884016437,0.023529387973746846,0.003306010240783331,-0.15489056998099826,0.10772956698554234,1.1564318264445257,10.494496515068843,4.507607688297767,-0.8554662628005479,0.04412035997327367,0.022040068271888875,-0.5163018999366609,0.3590985566184745,-0.0032744772603263694,-0.02249651506884298,0.0003624622875362249,-0.3497825226274782,-0.14992750754249273,-1.5707963267948966,0.0,0.22162480460836917,-0.15712372154830218,-0.18531671857565954,-1.5708050009231795,-0.04150825785513379,2.524653269773939,-0.22126234232083294,-0.19265880107917605,0.035389211033166806,8.674128283203686e-06,0.04150825785513401,-0.03914362584000308,-0.023486175504001845,-0.007828725168000615,0.0,0.0,0.06213126635566262,-0.05188532141245802,0.004753732620241104,1.2823082284048783e-06,0.25931398565952285,-0.10127489219566571,0.028399145908456172,-0.01258245778824172,-1.2823082284048783e-06,-0.25931398565952285,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-9.458143046007311,-7.5359571677163055,1.340073694597222,2.538123073540862e-05,-0.005132219264359389,-9.458143046007311,-7.5359571677163055,1.340073694597222,2.538123073540862e-05,-0.005132219264359389,-0.15712508301402028,-0.3306464180508062,-0.3300131456163147,0.14671477900629615,-0.22162480461940248,0.23442395058470566,0.2339720895083719,-0.10401566989670652,-1.6281281878249843e-06,-0.27167059096777635,-0.04167190664761122,-0.007450774289208262,4.2525982735242e-06,-7.543299318513164e-06,-7.543299318513164e-06,3.601563491884008e-07,-5.992983886926595e-06,-0.9999999996956888,-0.9999999996956888,0.9999999999177334,1.8338377944491326,0.27167231335377534,0.2441535788764227,0.11533727662495424,3.613567998244975,3.156264395231177,1.001765875401014,1.3073966864949333,-0.618908539576146,1.6832358019767866,0.1502648813101521,0.39221900594847997,-0.18567256187284378,False,False,joint_direct_debug,0.0,3.156264395231177,1.001765875401014,1.3073966864949333,-0.618908539576146,0.0,6.551110723582532,7358.918427821732,0.2954664423733003,0.2984120801266695,0.0
0.47400000000000003,0.6169469190948645,1.5741775291812214,1.352120885662549,-0.256658780703624,0.22182605199902958,0.003051920895020533,-0.16142082678112246,-0.018901863459636348,1.1568477762888891,10.494516861208144,4.507069618875164,-0.8555292690120802,0.41594984436345317,0.020346139300136887,-0.5380694226037416,-0.06300621153212116,-0.0032775291812214835,-0.022516861208144334,0.00032467174604788873,-0.3498051969523712,-0.1499350656507904,-1.5707963267948966,0.0,0.2216394251957651,-0.15720797693414879,-0.18531067594009207,-1.5708049987920008,-0.04136879214203426,2.5242533236836007,-0.2213147534497172,-0.19259722001822244,0.03537561028930167,8.671997104414686e-06,0.04136879214203404,-0.03645143423999819,-0.02187086054399891,-0.007290286847999637,0.0,0.0,0.014606905175586497,-0.08426217997665922,0.006047202264429109,2.1312274010803366e-06,0.13946571317621526,-0.051058339415584686,0.06239131943266031,-0.013337489112428744,-2.1312274010803366e-06,-0.13946571317621526,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-9.158940174482197,-7.3295408841329355,1.3349994768974942,2.495037761270389e-05,0.05437351983799449,-9.158940174482197,-7.3295408841329355,1.3349994768974942,2.495037761270389e-05,0.05437351983799449,-0.1572093382834483,-0.330589479693999,-0.32995573458205474,0.14669254796984,-0.22163942525743607,0.23449379517315183,0.23404138750626746,-0.10404881289893808,-1.6283224768542937e-06,-0.2717312544142647,-0.041732572439445725,-0.007425691936346901,4.25393054115375e-06,-7.541967050883613e-06,-7.541745006278688e-06,3.588240815588506e-07,-5.992095708506895e-06,-0.9999999999177334,-0.9999999996956888,0.9999999999177334,1.8338441343646565,0.2717329773510949,0.2441679793091467,0.1153259380795044,3.450446565291705,3.064383653653288,0.8919828055119834,1.196542432572115,-0.5364580178180103,1.6342358024932984,0.1337974208267975,0.3589627297716345,-0.16093740534540307,False,False,joint_direct_debug,0.0,3.064383653653288,0.8919828055119834,1.196542432572115,-0.5364580178180103,0.0,6.539108145084986,7360.290205643654,0.29541323555390336,0.2983902144760977,0.0
0.47500000000000003,0.6173468644172456,1.5741802420684998,1.3519585893822605,-0.25677231825162256,0.3999453223811166,0.002712887278452345,-0.16229628028844056,-0.11353754799854605,1.1575977206398755,10.494534947123332,4.506528631274202,-0.8559077275054086,0.7499443509865302,0.018085915189682302,-0.5409876009614686,-0.37845849332848686,-0.0032802420684998612,-0.022534947123332927,0.0002895312499995306,-0.34982628125000026,-0.1499420937500001,-1.5707963267948966,0.0,0.22161252023576866,-0.15732215649123846,-0.1853037945798073,-1.570804995927464,-0.04132274869321506,2.524096614297864,-0.22132298898576913,-0.1925041247587618,0.03536170082980722,8.66913256736268e-06,0.04132274869321506,-0.03384374999999906,-0.020306249999999432,-0.0067687499999998105,0.0,0.0,-0.026933405878400107,-0.11418101381417056,0.0068844118757256075,2.8650578522213957e-06,0.04604344914385457,-0.006910344121598955,0.09387476381417113,-0.013653161875725418,-2.8650578522213957e-06,-0.04604344914385457,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-8.894381624160358,-7.136916407465445,1.3325490619379363,2.4574868775977345e-05,0.1009465215077179,-8.894381624160358,-7.136916407465445,1.3325490619379363,2.4574868775977345e-05,0.1009465215077179,-0.15732351781039267,-0.33049005734864245,-0.3298559838466053,0.1466512009468124,-0.2216125202236796,0.23462201066692945,0.23416898847772316,-0.10410767151136646,-1.628072676673753e-06,-0.2717753879166729,-0.04177670813454437,-0.007417411157506493,4.256373031807925e-06,-7.541078872463913e-06,-7.541078872463913e-06,3.5837999234900053e-07,-5.99054139627242e-06,-0.9999999999177334,-0.9999999999177334,0.9999999996956888,1.8338471854566138,0.27177711177392655,0.24418335986057613,0.11531431931631808,3.312614585716719,2.980922663438734,0.8019264556572112,1.1060044704380565,-0.47030154070401925,1.5897260564118767,0.12028896834858167,0.33180134113141696,-0.14109046221120577,False,False,joint_direct_debug,0.0,2.980922663438734,0.8019264556572112,1.1060044704380565,-0.47030154070401925,0.0,6.554362910884381,7369.541915513524,0.2954177750121074,0.2983282135887001,1.1102230246251565e-16
0.47600000000000003,0.617503573606114,1.5741823932052286,1.3518086418097202,-0.25693243192847937,0.15670918886838814,0.0021511367288273293,-0.1499475725403344,-0.16011367685678995,1.1578915687345095,10.494549288034857,4.5060288060324005,-0.8564414397615979,0.2938480946341424,0.01434091152551553,-0.49982524180111465,-0.5337122561892998,-0.0032823932052286064,-0.022549288034857895,0.00025695564595240583,-0.3498458266124285,-0.14994860887080952,-1.5707963267948966,0.0,0.22161312953589968,-0.15737482623149518,-0.1852969250485076,-1.5708049942032762,-0.041335066872969506,2.524157297723191,-0.22135617388994727,-0.19247100038093334,0.03534831617769807,8.667408379459118e-06,0.041335066872969506,-0.031321866239999,-0.018793119743999394,-0.006264373247999798,0.0,0.0,0.0006033290951459255,-0.05267145644064865,0.006871998779205055,1.7242836762715687e-06,-0.012318179747838137,-0.03192519533514492,0.033878336696649254,-0.013136372027204853,-1.7242836762715687e-06,0.012318179747838137,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-9.04579812760876,-7.495569995057438,1.3351144149446936,2.5140083300241572e-05,0.13016429049282757,-9.04579812760876,-7.495569995057438,1.3351144149446936,2.5140083300241572e-05,0.13016429049282757,-0.15737618759559258,-0.3304476847987292,-0.3298132787432628,0.14663481001653267,-0.22161312956958668,0.23466982122799518,0.2342164131530211,-0.10413059892133703,-1.6280587988859452e-06,-0.2718063767254142,-0.04180769852535349,-0.007419626524285405,4.25748325483255e-06,-7.540856827858988e-06,-7.540634783254063e-06,3.5837999234900053e-07,-5.9898752624576446e-06,-0.9999999996956888,-0.9999999999177334,1.000000000139778,1.833848062514946,0.2718081009237135,0.24419809690747635,0.11530345674854361,3.3653248150970647,3.0847069943893857,0.7371220754001578,1.041856468907999,-0.4256524568537315,1.6450742401078593,0.11056831131002368,0.3125569406723997,-0.12769573705611945,False,False,joint_direct_debug,0.0,3.0847069943893857,0.7371220754001578,1.041856468907999,-0.4256524568537315,0.0,6.556877591874541,7376.680531187746,0.295473841743098,0.2983315822904929,1.1102230246251565e-16
0.47700000000000004,0.6174428904433286,1.5741839843463246,1.3516733741408153,-0.25712395811687005,-0.060683162785452605,0.0015911410959287696,-0.13526766890471958,-0.1915261883906712,1.1577777806925345,10.494559895642164,4.505577913802718,-0.8570798603895668,-0.11378804197534709,0.010607607306191797,-0.4508922296823986,-0.6384206279689041,-0.0032839843463245977,-0.022559895642164207,0.0002268584844640209,-0.3498638849093216,-0.14995462830310718,-1.5707963267948966,0.0,0.22163868243170973,-0.15737274131607037,-0.18529027884100857,-1.5708049935222617,-0.04139291617006924,2.5244127883489753,-0.2214118239472457,-0.1924911435932512,0.035335650537901386,8.6667273651031e-06,0.04139291617006924,-0.028887081839998885,-0.017332249103999327,-0.005777416367999776,0.0,0.0,0.025552828436242427,0.002086424005014048,0.006648515767950284,6.810245338207112e-07,-0.057849297165461805,-0.054439910276241316,-0.019418673109013376,-0.012425932135950061,-6.810245338207112e-07,0.057849297165461805,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-9.183112419547276,-7.816157782384129,1.338870428700355,2.5659669828398944e-05,0.15310339709293863,-9.183112419547276,-7.816157782384129,1.338870428700355,2.5659669828398944e-05,0.15310339709293863,-0.1573741025134856,-0.33045650563168216,-0.329821773531469,0.14664077854775748,-0.22163868246272145,0.2346459206381546,0.23419233916022186,-0.10412145175220378,-1.6282530879152546e-06,-0.27182600412234414,-0.041827327226795497,-0.007430030576904834,4.25659507641285e-06,-7.541300917068838e-06,-7.541300917068838e-06,3.590461261637756e-07,-5.9898752624576446e-06,-1.000000000139778,-0.9999999996956888,1.000000000139778,1.833847196684182,0.27182772819143386,0.2442118402417255,0.11529354855353433,3.4197009594818133,3.177543891134123,0.6835465063068606,0.9892013816766463,-0.38963351036807775,1.6945841571418279,0.1025319759460291,0.2967604145029939,-0.11689005311042332,False,False,joint_direct_debug,0.0,3.177543891134123,0.6835465063068606,0.9892013816766463,-0.38963351036807775,0.0,6.550174833916398,7383.358566184535,0.29557597084371995,0.298392389193483,2.220446049250313e-16
0.47800000000000004,0.6171874004505735,1.5741850301280518,1.3515544506800414,-0.25733505020517583,-0.2554899927550749,0.0010457817271726207,-0.11892346077380662,-0.21109208830577342,1.1572987070140137,10.494566867520346,4.505181502266805,-0.8577835006839195,-0.47907367852067295,0.006971878181150805,-0.39641153591268874,-0.7036402943525781,-0.0032850301280518135,-0.022566867520346534,0.0001991520143360681,-0.3498805087913983,-0.14996016959713276,-1.5707963267948966,0.0,0.22168680714335684,-0.15732173387141318,-0.1852840176822545,-1.5708049937965403,-0.041486129048801335,2.524439618082215,-0.22148765512902077,-0.19255877491998513,0.035323848085121734,8.667001643480887e-06,0.041486129048801335,-0.026540701440001868,-0.01592442086400112,-0.005308140288000372,0.0,0.0,0.04811866096172419,0.05101478384758969,0.006263501009262651,-2.7410584682318217e-07,-0.0932128786144005,-0.07465936240172605,-0.0669392047115908,-0.011571641297263024,2.7410584682318217e-07,0.0932128786144005,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-9.307462379571186,-8.10398622506895,1.3435240756212912,2.613805785385425e-05,0.17106482645360427,-9.307462379571186,-8.10398622506895,1.3435240756212912,2.613805785385425e-05,0.17106482645360427,-0.15732309494032037,-0.33051133822847856,-0.3298762945996847,0.14666681037722729,-0.22168680721690315,0.23455786128667722,0.23410430285975004,-0.10408358175340027,-1.628669421549489e-06,-0.2718357222375456,-0.04183704613303085,-0.007446794569876403,4.2552628087833e-06,-7.541522961673763e-06,-7.541745006278688e-06,3.597122599785507e-07,-5.99098548548227e-06,-0.9999999996956888,-0.9999999999177334,0.9999999999177334,1.8338449312956684,0.2718374455508434,0.24422433080972042,0.11528473876265835,3.473619836776276,3.2608224066677898,0.6390855056957143,0.9458592509248598,-0.3605440284742516,1.7389965894759323,0.09586282585435714,0.28375777527745794,-0.10816320854227547,False,False,joint_direct_debug,0.0,3.2608224066677898,0.6390855056957143,0.9458592509248598,-0.3605440284742516,0.0,6.55766498125616,7375.331854791503,0.29561328703394957,0.2985038297833866,2.220446049250313e-16
0.47900000000000004,0.6171605716833785,1.5741857227483185,1.3514441966712196,-0.2575790913597802,-0.026828767195073794,0.0006926202668032144,-0.11025400882171424,-0.2440411546043686,1.1572483999313303,10.494571484988791,4.504813988904066,-0.8585969711992674,-0.05030708268343108,0.004617468445354763,-0.3675133627390475,-0.8134705153478954,-0.003285722748318509,-0.022571484988791468,0.0001737471768481491,-0.3498957516938911,-0.14996525056463036,-1.5707963267948966,0.0,0.22169137619586843,-0.1573160338903702,-0.185277772916517,-1.5708049931723025,-0.04162060865411443,2.524261774674145,-0.22151762901902028,-0.1925797178035209,0.035312522351886644,8.666377405930348e-06,0.041620608654114655,-0.02428403543999913,-0.014570421263999475,-0.004856807087999825,0.0,0.0,0.004568793045999192,0.005700179206901385,0.006247740316840316,6.240896623193156e-07,-0.13447960527720104,-0.028852828485998322,-0.02027060047090086,-0.01110454740484014,-6.240896623193156e-07,0.13447960527720104,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-9.033822131676802,-7.824812314966241,1.345873609646425,2.5687087386631385e-05,0.19210162860094449,-9.033822131676802,-7.824812314966241,1.345873609646425,2.5687087386631385e-05,0.19210162860094449,-0.15731739501367858,-0.33051253817140136,-0.3298773526422272,0.14666878479785428,-0.2216913762287387,0.23454538010392323,0.23409174647326392,-0.10407906618492557,-1.628516765883603e-06,-0.2718361496734101,-0.04183747411012906,-0.007470980112334047,4.255040764178375e-06,-7.5426331846983885e-06,-7.5424111400934635e-06,3.610445276081009e-07,-5.991207530087195e-06,-0.9999999999177334,-1.000000000139778,0.9999999999177334,1.833841128740917,0.2718378729612394,0.2442363725080237,0.115276459739927,3.3508828322646744,3.155867433019598,0.5925591747016354,0.8999197672817272,-0.3285339216959746,1.6830241020293517,0.08888387620524531,0.26997593018451815,-0.09856017650879238,False,False,joint_direct_debug,0.0,3.155867433019598,0.5925591747016354,0.8999197672817272,-0.3285339216959746,0.0,6.554444685090809,7369.718005680332,0.295592519855434,0.29855695779899283,2.220446049250313e-16
0.48,0.6173384163065094,1.5741860441401274,1.3513451742688556,-0.25784285778949145,0.17784462313102592,0.00032139180897719076,-0.0990224023641355,-0.2637664297112809,1.1575818794421704,10.49457362760085,4.504483914229519,-0.8594761926316382,0.33347951084010113,0.0021426120598479386,-0.3300746745471183,-0.8792214323709363,-0.003286044140127453,-0.0225736276008508,0.00015055359999993634,-0.34990966784,-0.14996988928,-1.5707963267948966,0.0,0.22165726801998864,-0.15735110923430834,-0.18527174358677478,-1.5708049917662827,-0.04178567513870779,2.524303956140387,-0.2215067144199887,-0.19255855860569165,0.035301854306774794,8.664971386185272e-06,0.04178567513870757,-0.02211840000000187,-0.013271040000001118,-0.004423680000000373,0.0,0.0,-0.03411102078105932,-0.035071686061435764,0.006032874077919798,1.4059696645826742e-06,-0.16506648446664332,0.01199262078105745,0.021800646061434645,-0.01045655407792017,-1.4059696645826742e-06,0.16506648446664332,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-8.788312852113204,-7.5715384678590585,1.3493348478034708,2.5291929326264477e-05,0.20789026764944435,-8.788312852113204,-7.5715384678590585,1.3493348478034708,2.5291929326264477e-05,0.20789026764944435,-0.15735247028969557,-0.3304659040581637,-0.32983073858239287,0.1466492651064355,-0.22165726792922058,0.2346006658521249,0.2341468764988086,-0.10410443335162611,-1.628447376944564e-06,-0.2718286360448019,-0.041829960759076634,-0.007500666338033923,4.256150987203e-06,-7.544187496932864e-06,-7.544187496932864e-06,3.623767952376511e-07,-5.990319351667495e-06,-0.9999999999177334,-1.000000000139778,0.9999999999177334,1.8338361415545066,0.27183035967337205,0.24424761365549705,0.11526892123486442,3.241996716119044,3.061145825223088,0.553271666665569,0.8614707447620764,-0.30279954232148537,1.6325090685914727,0.08299074999983536,0.2584412234286229,-0.0908398626964456,False,False,joint_direct_debug,0.0,3.061145825223088,0.553271666665569,0.8614707447620764,-0.30279954232148537,0.0,6.557704208740869,7374.589420375602,0.29562562857682734,0.29855700739526464,0.0
0.481,0.6172962362050461,1.5741858214449416,1.351268117380943,-0.25809336311169523,-0.042180101463308195,-0.00022269518587715153,-0.07705688791250835,-0.25050532220378924,1.1575027868086372,10.494572142966277,4.504227057936477,-0.8603112103723175,-0.07909263353329869,-0.0014846345725143435,-0.2568562930416945,-0.8350177406792975,-0.0032858214449416057,-0.022572142966277298,0.00012947959275200205,-0.3499223122443488,-0.1499741040814496,-1.5707963267948966,0.0,0.2216526575029677,-0.15733377618209735,-0.18526657737062532,-1.5708049914536961,-0.04195890062512775,2.5245432545915794,-0.2215231779102157,-0.19258853606225143,0.03529247328917573,8.664658799339975e-06,0.041958900625127526,-0.020045117039998672,-0.0120270702239992,-0.004009023407999733,0.0,0.0,-0.004611079091419848,0.017332737714940386,0.005169585237579074,3.1242301239707794e-07,-0.173225486438706,-0.015434037948578824,-0.029359807938939587,-0.009178608645578807,-3.1242301239707794e-07,0.173225486438706,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-8.953531344100101,-7.879700290123695,1.3566272796935563,2.5837764891821386e-05,0.21248944509473558,-8.953531344100101,-7.879700290123695,1.3566272796935563,2.5837764891821386e-05,0.21248944509473558,-0.1573351371547682,-0.33047158658205955,-0.3298364437964718,0.14665259455426405,-0.22165265750606622,0.23458373608897798,0.23413000313499133,-0.10409749373607724,-1.6284057435811405e-06,-0.2718148432862,-0.04181616791720799,-0.00753181973733863,4.256150987203e-06,-7.545297719957489e-06,-7.545519764562414e-06,3.639311074721263e-07,-5.990763440877345e-06,-0.9999999996956888,-1.000000000139778,1.000000000139778,1.8338306651689649,0.2718165669548248,0.24425679401742328,0.11526295070539744,3.3202731666888337,3.15525810969706,0.5291972988256262,0.8391082848806416,-0.2905299774294575,1.682699149901442,0.07937959482384392,0.25173248546419247,-0.08715899322883726,False,False,joint_direct_debug,0.0,3.15525810969706,0.5291972988256262,0.8391082848806416,-0.2905299774294575,0.0,6.551436043334165,7379.278150468111,0.2957068078557361,0.29861173898836435,2.220446049250313e-16
